dimension,birth,death
1,36.13490059948362,inf
1,32.98438964821847,inf
1,30.24396690448,inf
1,30.24759457222098,96.48916563333547
1,31.28134789153372,96.72975496533718
1,42.7086611550595,93.93138340381059
1,38.84108446286795,85.97259340507647
1,45.691069774936956,90.7852113106552
1,52.63339423709487,90.97364565732218
1,35.58664045842829,70.0015077498023
1,37.981531004671766,72.23838898841544
1,34.64145921233674,68.07415318378592
1,36.94102672547776,69.26673861340653
1,35.81954078882356,68.09750093264739
1,35.227884645810285,67.04732240659179
1,34.008940955808114,65.43467549473651
1,32.41549465907417,63.44411581602753
1,32.71995084020097,63.54072805416611
1,30.95727288563194,61.748330332880926
1,35.45855386560341,65.7913835563311
1,36.225795833983945,66.42109209966024
1,33.59374002518636,63.29195180030126
1,39.48514385774941,68.45536284388547
1,33.07867650978837,61.47607323212557
1,37.12565354156338,64.01958166342968
1,38.39195120052529,64.99741096817986
1,29.895707756088704,55.90988451668716
1,32.98295012470323,58.99414805969486
1,30.467478574982337,56.21213996368751
1,36.64927020674443,62.321489779241105
1,39.37056763833599,65.02842504830363
1,34.81465188804642,60.071011341749276
1,40.62300746216641,65.86903250797442
1,35.0451197548537,59.80720046410511
1,41.58404472120144,66.18246387354627
1,29.724853141380667,54.293680573654235
1,40.85675480755201,64.86930068325918
1,30.045136397064734,53.948445399272984
1,35.323632049988106,59.10173743157361
1,39.78288968096048,63.45443153264738
1,29.790035425692267,53.1317280264187
1,42.90361426247383,66.2363581451213
1,35.94583398158236,59.240514639454034
1,23.095022528133587,46.075151941081046
1,39.35988689814464,61.77128874040381
1,29.166136547934936,51.35216511252045
1,35.36970520179209,57.42309513774907
1,38.0818182205858,59.938249567795275
1,31.97331821055787,53.759109609862726
1,49.98641631457396,71.70156871859072
1,41.29343500544696,62.89342079605222
1,35.07863856461294,56.559124218367735
1,35.505043657383766,56.86332772625246
1,33.84726893053871,54.8489352364218
1,38.21344680283098,59.06198028105772
1,33.576476761113256,54.330514840054285
1,42.9525018229611,63.506308773409714
1,41.003098231075775,61.5275249795947
1,34.33571388193202,54.49432050116465
1,37.65225500197231,57.776204845052014
1,33.945084605278815,53.77299261033839
1,34.36057125778214,54.06857201598942
1,32.357029086783704,52.06249767649803
1,30.086219743414127,49.77141097680143
1,28.97405994727339,48.52866753759181
1,35.93763660124799,55.46203729364798
1,36.441682589845506,55.84433252651819
1,42.62175217506059,61.96994047894964
1,33.48969253786652,52.76451719394723
1,39.722471438234344,58.80999436182367
1,37.427839947331016,56.471842945795764
1,29.945120625308828,48.95370561065253
1,25.863240776699023,44.60077195566079
1,30.48736476291541,49.18221877250358
1,30.65540817002651,49.3407580212344
1,26.68356990834473,45.302549721122936
1,31.373579413166304,49.92677989741464
1,37.81248523257724,56.32049245517866
1,29.54502826939812,47.882496619303225
1,34.14030195566044,52.32205102785096
1,41.443127470723574,59.610940757642496
1,35.498427259206615,53.6217413705794
1,29.051561964817456,47.09384319691859
1,42.2533390451347,60.18499209720317
1,28.471016882763813,46.31817632937925
1,38.44802471500341,56.28320096525181
1,39.52140348070461,57.26719774142524
1,34.200418941754165,51.85291702794791
1,28.556042566430673,46.0958566902786
1,37.14748033327379,54.66805013756498
1,31.294956383120606,48.80022856078213
1,32.426463484590776,49.928110085683834
1,28.830024271079715,46.304145366014595
1,36.02098997735605,53.40845753870632
1,29.380978555712492,46.74203232253129
1,39.39139631183144,56.7410908934295
1,39.118971011234464,56.34257652599184
1,36.163945125701375,53.37801532661646
1,29.85669237073564,47.04082936643994
1,29.655107565587816,46.48972715210602
1,35.68678827115288,52.46563647356285
1,29.410869444568505,46.18241116857572
1,37.91533037101293,54.62982955856928
1,28.83780872035285,45.50847849560977
1,34.8741521692884,51.50621073041755
1,23.844034876986946,40.45953354905075
1,27.347618270432807,43.88616004525669
1,32.39948483680085,48.88028049766104
1,39.96829361660115,56.4353160914176
1,30.838981875873603,47.29231543463535
1,31.090110694316387,47.475098354958526
1,43.7921871124498,60.08388017148065
1,44.802040403437964,61.06718543216668
1,45.59294879662793,61.764977564893606
1,30.746448994415456,46.829891810597
1,33.79385249085654,49.83438212190156
1,37.929721303714174,53.93144113068427
1,40.22071785814061,55.94176041729238
1,29.929998601903836,45.647332477189
1,40.59800506669995,56.171884175050955
1,44.353227339928125,59.91292291594098
1,44.98571069374325,60.447421378950786
1,33.624710763015365,49.07502461988988
1,33.90083305112437,49.281185929577596
1,39.72188601527423,54.92828828844277
1,27.554025299928814,42.65048944599314
1,33.99877327610392,49.02886881806514
1,36.391941507663084,51.37516687106253
1,24.97975301621469,39.952435722017526
1,37.15282401841588,52.0737465801887
1,27.35686340545808,42.20292695700872
1,33.96172678070156,48.72042775698998
1,33.26215939705033,47.97077628327797
1,30.578567429568633,45.28379316617362
1,39.083519252716414,53.670164281089235
1,30.23789660191606,44.817009930069425
1,36.997984970599134,51.53555915261587
1,33.3026244089918,47.76377280875347
1,54.49014088778315,68.94173167163828
1,38.66833662367014,53.09938148839154
1,29.68019762755036,44.07125940301496
1,37.638226703303616,52.006056559572016
1,49.812705400485875,64.11638145025326
1,36.19629894721887,50.46361216756824
1,42.95100736851024,57.10293316339873
1,36.884282998316216,51.007250851925576
1,36.65338020132055,50.71039814435869
1,29.448762355824236,43.461730658624234
1,38.9861149353269,52.95288768461815
1,35.23072416600905,49.19274474708563
1,50.05213346338052,63.9748781371803
1,30.13753522484291,44.04227115384156
1,53.42729998265003,67.2694396719153
1,28.09455968339738,41.91949144759682
1,39.41037608431925,53.22368219986981
1,39.968877651202604,53.77433221547096
1,30.66408222640368,44.466422224105884
1,43.272029642986425,57.015701782015626
1,33.79343296079828,47.526398554004714
1,37.24433255457302,50.949436771925136
1,31.771240654945537,45.40364809505354
1,38.687453812287536,52.29589781206756
1,40.56515210591759,54.07217785315003
1,24.308337913997953,37.746861161539144
1,27.51146686527077,40.80213291376696
1,39.8767840252862,53.118160004377785
1,33.552049626484475,46.74391435581085
1,30.01411629044553,43.135838473774996
1,30.450392050622952,43.55999432314188
1,40.478068694903186,53.54674227562319
1,43.323289039104566,56.333855000509686
1,31.415448224455705,44.34320151184262
1,26.94279676398107,39.81441455136221
1,36.837538456054986,49.68293538871463
1,27.963082218599038,40.808160588955914
1,36.618696110157366,49.35954410196523
1,37.315316716959344,50.025464301374946
1,40.20314402640696,52.89629700574468
1,28.30909781245492,40.97407514003133
1,37.05400724588846,49.707984571633034
1,33.14617452214005,45.7931525596083
1,43.45596005481278,56.07124720207459
1,35.58213014490299,48.177344587839926
1,32.56991196750373,45.09136090585602
1,32.13914527253429,44.62691885290562
1,33.14791536025411,45.50827693153882
1,34.48352566014303,46.793668031717644
1,35.51581180982519,47.77069459929902
1,39.031982713094884,51.2544990990994
1,34.21493684187804,46.42701437099914
1,26.322051964443126,38.41622696022245
1,31.999544507705075,44.060654396938226
1,39.12800549943222,51.18416004372873
1,32.81160436060674,44.860064367351825
1,28.849051130526902,40.85578341410883
1,35.36061898287575,47.3642166504611
1,28.08899496749599,40.017566567922444
1,43.94161159552533,55.846770143639894
1,33.880012498127144,45.72877817672046
1,30.74177580251639,42.565190888101355
1,34.6640741660405,46.4607584182444
1,32.52424625159839,44.28541289005892
1,38.74006505417561,50.44525522660972
1,37.64368885173265,49.34581184263589
1,43.534292146048905,55.12851825823783
1,31.48995231174667,43.04540594072818
1,34.14839454527795,45.61654263834673
1,32.36484658986872,43.81492096330216
1,29.016397826306324,40.428610226057025
1,41.180000918567714,52.53990352341416
1,33.32180985732019,44.67126540207302
1,36.713941368527486,47.97627051633532
1,31.909336337925524,43.13948744290788
1,46.84637183317975,58.068734824934914
1,31.799832039040446,43.00288614259756
1,40.837965544385945,51.982008172081684
1,35.12829779873479,46.21112349253144
1,32.14474648319664,43.16667901097894
1,31.27611050001758,42.297578184911195
1,33.75555961243682,44.77182280008649
1,24.126115018416233,35.1405662637837
1,35.72942925184773,46.73918056608869
1,32.22197344542407,43.230689345637586
1,34.9482127550124,45.95260520075362
1,46.9449706357657,57.93145477642884
1,37.01456610314747,47.805263040695884
1,32.118242183038724,42.90304347135043
1,31.286422103219472,42.06039634404268
1,31.108282553746434,41.87699271234926
1,27.258414010339003,38.01987677609031
1,31.383292824602666,42.1382155655106
1,38.58737022843081,49.305816818923
1,29.961459853988373,40.66113525893479
1,43.16947046974789,53.86482946672093
1,32.85579962113346,43.54707635549739
1,24.850363169121866,35.509274454257486
1,41.37092525123394,52.02867818612297
1,31.593629466432553,42.240039366628665
1,31.477185528444465,42.119887782536985
1,39.78108902419824,50.42008274175659
1,35.92985015095978,46.47416978884717
1,32.89673219853449,43.412111444709936
1,28.955676120663163,39.449071636112464
1,32.76502984082422,43.255495108114125
1,47.43845295414744,57.885636515717444
1,22.200280032314172,32.63837327178247
1,27.654524138739948,38.075634051174546
1,30.613746957433953,40.99655854459543
1,30.050547838817327,40.427041545559774
1,33.20935332189125,43.575481121156514
1,28.85029092272927,39.173182845412256
1,32.675711706933804,42.97260886200385
1,38.80114830897245,49.06401968352925
1,35.754663660075074,46.0131637887959
1,31.0963071893494,41.337413230456484
1,67.87574216102648,78.10699539541017
1,40.398941203007,50.5846625337927
1,34.02799608970122,44.19259661233962
1,30.912626611820208,41.0672655007596
1,38.467957822899336,48.61322258420389
1,34.8333601729947,44.884773227981505
1,28.050498310751596,38.056755645461585
1,40.31519423288529,50.309014663783
1,38.51323751812515,48.332262215575604
1,32.83997444416385,42.648545909024236
1,32.611792147689236,42.40139178941882
1,39.07335142534891,48.837864488897914
1,40.352678734252805,50.08109708721998
1,26.87374619205424,36.50939201425579
1,29.27846606076471,38.906768840032186
1,36.536411550691696,46.06870979398447
1,29.053813188383025,38.53728506723352
1,27.07239971108814,36.5189634128266
1,38.42677050432098,47.8686552770138
1,47.170592896880464,56.610886875093705
1,34.37003806960042,43.775472074290434
1,31.662751061686755,41.062195275609454
1,30.84710918353341,40.240094228867534
1,36.54160521119006,45.88678618275799
1,26.804966206334324,36.140729637387
1,37.47379403858556,46.80174620245904
1,45.52427210515988,54.737090760814446
1,35.234036712432115,44.427410274203694
1,30.452798352511476,39.63092882593284
1,44.60475244571239,53.738383524568306
1,38.08122221756531,47.16650052022139
1,34.37412104044512,43.42707914778252
1,48.88242101065835,57.89127574412741
1,48.52485726440955,57.482282183010746
1,35.48682921681614,44.40409235120377
1,34.3304770661188,43.21115923007665
1,41.77537030252939,50.64656542245994
1,29.82005639242937,38.6314454999721
1,37.247102405058314,45.97688719338772
1,35.792484052646735,44.50981516162382
1,36.1027178971992,44.81056253007896
1,49.485131750694684,58.180394166380204
1,39.63831047433333,48.32540504519754
1,54.33540814671606,63.000850439330684
1,32.010689615580425,40.66714819249405
1,36.74537249847918,45.40008296985124
1,31.165603353077994,39.76137605909606
1,35.60396351039882,44.19292479015752
1,52.1825985537176,60.76542970462557
1,26.6136150696137,35.116089179808654
1,28.78580249508254,37.28082601240944
1,26.57281152269152,35.04803894772187
1,32.77079272915776,41.237934472846455
1,38.55401396889876,46.99522629457703
1,33.3823648862871,41.8102676049512
1,32.681202467605644,41.089297852733054
1,40.68196135114368,49.0721054724591
1,37.125659003141905,45.507012968882954
1,55.423457836823346,63.78564196663195
1,34.18694066670881,42.496053849312105
1,55.124929929741924,63.37708999429225
1,35.40025288679607,43.64929146799938
1,36.95054287575973,45.16258154731045
1,36.39342564823724,44.59358032409517
1,36.60302573679444,44.793364217414684
1,26.69778923070335,34.8762741158761
1,25.47928691743578,33.65740014573441
1,42.13685319304005,50.313128209598524
1,45.534659653623095,53.667880874360065
1,38.50375080549319,46.62335291251247
1,40.4066427550237,48.51449235367
1,32.30469943843479,40.40761290361398
1,35.97345164339639,43.94649865235977
1,31.865555539605122,39.77672980558214
1,25.44212396038649,33.25536400079989
1,29.86167861116997,37.63856345099728
1,35.89306059163327,43.634875218201365
1,33.20810310793184,40.92728715301542
1,27.440357859221137,35.15472452516543
1,30.94543415360747,38.59946554089146
1,32.399156916022875,40.04728786752345
1,43.17711247605796,50.813446833802395
1,47.17201572522997,54.781883936769304
1,31.732515968123046,39.34202584905345
1,29.561757904794753,37.11600227788587
1,38.48259394692735,45.8770315730884
1,37.58584817657716,44.97558555355538
1,41.35118517069052,48.71483665472143
1,35.93984052095663,43.298930724602684
