dimension,birth,death
1,39.39251386472255,inf
1,43.492527170957246,inf
1,43.46608671648106,inf
1,43.42257421934706,inf
1,43.18359213773907,inf
1,43.12497743812301,inf
1,42.9039880086745,inf
1,42.794140687398254,inf
1,42.69847286915333,inf
1,42.66214984350594,inf
1,42.19434355371995,inf
1,41.32916166844229,inf
1,40.26814995556565,inf
1,39.81781195496216,inf
1,49.96593529842895,inf
1,38.762930125311556,inf
1,37.75969749413496,inf
1,36.68325395053516,inf
1,36.66246130705993,inf
1,36.162768708895946,inf
1,36.130576741771065,inf
1,34.77635536673131,inf
1,34.235703057232,inf
1,33.12467611361371,inf
1,31.643132609132138,inf
1,28.74998213662074,inf
1,28.176588995417266,inf
1,27.455837674448446,inf
1,44.62145437651558,inf
1,49.13407711906701,inf
1,48.901915929726066,inf
1,48.83042369387404,inf
1,48.607945926137816,inf
1,48.379989697166046,inf
1,48.106607628544616,inf
1,48.091706507867976,inf
1,48.06331691404619,inf
1,47.9917685926933,inf
1,47.80940570852915,inf
1,47.7959624507753,inf
1,47.57216799481439,inf
1,47.024768499508696,inf
1,44.15663421411347,inf
1,46.03185651558041,inf
1,46.07923106618889,inf
1,46.22016419555191,inf
1,46.25881976613478,inf
1,46.25902344651673,inf
1,46.393281468047356,inf
1,46.58912825587041,inf
1,46.76165774218628,inf
1,46.770248910974544,inf
1,46.960990526146425,inf
1,47.50274413354979,inf
1,24.85962113229786,45.81448652887886
1,27.098322835213324,46.23987632930796
1,24.47788130842754,42.24797175971956
1,32.18007804243821,49.945155674999214
1,28.463005348583625,45.947488140235656
1,30.883652209230437,45.67791929721551
1,28.91608614604257,43.45216942113786
1,33.44938982554528,47.67671696121254
1,22.418145706229787,36.63448214154025
1,30.0979255780459,44.23812680357266
1,20.117937553133125,33.9876910775898
1,35.06440791546928,48.803359863020574
1,29.866181857439045,43.258814401970405
1,23.48972987444261,36.48538853428543
1,36.698727925600615,49.67937247390409
1,29.423107974174155,42.35837557502086
1,37.8404143161349,49.83345629540859
1,29.81842327138439,41.55542682501453
1,31.85706982089376,43.470120541676934
1,34.72419839273556,46.00059926732138
1,34.49020362405722,45.731533783943235
1,34.460348327018245,45.58853738940716
1,22.724309020925553,33.804632183620285
1,27.439982176620248,38.34123766413136
1,22.76888821153691,33.66875702155431
1,36.79191550393678,47.55969170145233
1,30.575575521788824,40.813657301883104
1,36.94999427977925,47.063554923858845
1,36.42255897416057,46.14902048474168
1,24.286699398215347,33.909055158551034
1,34.256966719734656,43.6774867009397
1,35.56349132249165,44.55500854547702
1,35.274533976538855,43.9075552728937
1,31.414146067005152,39.99941503880533
1,39.0041926224326,47.5818921344573
1,40.922128800292604,49.47350712582469
1,35.53422537707106,44.012810915047275
1,38.76839879110891,47.215309887038664
1,34.976438659204746,43.40071524480321
1,32.02269310526683,40.388434931641626
1,21.94523139913081,30.086673225513955
