dimension,birth,death
1,42.22664621965005,inf
1,39.359724500089115,inf
1,39.566504646501436,inf
1,40.162205818566406,inf
1,40.18481508084786,inf
1,40.30394286064584,inf
1,40.6618089103387,inf
1,40.987437504817095,inf
1,41.09629788071434,inf
1,41.374560278893064,inf
1,42.11243094581992,inf
1,38.61764505461606,inf
1,42.23711979300025,inf
1,42.25775583651221,inf
1,42.2778369166058,inf
1,42.443447243756836,inf
1,42.50912889819382,inf
1,42.730832414918865,inf
1,42.8899261186216,inf
1,42.94008207132927,inf
1,42.987343471543525,inf
1,43.13723693823819,inf
1,36.29378505135083,inf
1,33.21436218964864,inf
1,33.23265762437527,inf
1,33.71991953647169,inf
1,34.13418549376922,inf
1,34.45641263059825,inf
1,34.58251231474517,inf
1,34.99980420071929,inf
1,35.69264712485889,inf
1,35.740163216914624,inf
1,36.16159364819769,inf
1,49.93683141498984,inf
1,36.466836690147375,inf
1,36.626789325036285,inf
1,36.860130397578516,inf
1,37.34156256016039,inf
1,37.52044971894298,inf
1,37.603334155740065,inf
1,38.073246245645734,inf
1,38.180937815692005,inf
1,38.26532317530889,inf
1,48.890461533934136,inf
1,47.795617773628,inf
1,47.81795916403314,inf
1,47.88226743760197,inf
1,48.18749393311898,inf
1,48.21470556877979,inf
1,48.32710881498261,inf
1,48.53504630126439,inf
1,48.68119191651957,inf
1,48.8044350463527,inf
1,48.813716621914054,inf
1,43.363396087958165,inf
1,49.03632510830835,inf
1,49.22260441395175,inf
1,49.25060692160897,inf
1,49.37539162304578,inf
1,49.53728615831417,inf
1,49.64534838033963,inf
1,49.7206635384379,inf
1,49.781331155332275,inf
1,49.90866197899315,inf
1,47.67135384684491,inf
1,43.239941414984685,inf
1,43.399629337411355,inf
1,43.73390923661698,inf
1,43.78284973896933,inf
1,44.38393067820997,inf
1,44.513640648279214,inf
1,44.57621861157118,inf
1,45.02822222357651,inf
1,45.1591183762033,inf
1,45.584421064094364,inf
1,46.30887240991694,inf
1,47.70724634634465,inf
1,47.125519601075865,inf
1,47.09804890771399,inf
1,46.963358488541274,inf
1,46.943648772191544,inf
1,46.840867154247285,inf
1,46.53146086403794,inf
1,46.43384979571967,inf
1,46.286092317316,inf
1,22.894854831722206,43.82594763361811
1,27.459252426297677,47.61018316538354
1,31.08586833920041,49.703266296648124
1,26.49032476618065,44.723552270563715
1,26.377268363852995,43.7747414340149
1,30.483662811239267,47.673456937108654
1,25.614792579231818,42.77931935262553
1,33.47109460581827,49.88188431727445
1,30.243637148406485,45.43107578329189
1,30.492742962247924,44.96595334081877
1,28.557379111574505,43.01529924946981
1,31.780434537412265,46.11733615289029
1,28.00203001919557,42.23811200980489
1,28.85999842579185,42.940639238323726
1,24.70083976852736,38.63197749397907
1,28.49545920161456,41.97597458701135
1,24.69515873339579,37.834557622272996
1,31.392909866801258,44.525105218176094
1,30.746366600746306,43.65046954879646
1,35.07862970061874,47.57731054226111
1,37.22232061675078,49.58555966000688
1,36.95760970329963,49.121953609571634
1,31.880554156848124,44.041209135665746
1,26.37061271292068,38.46551186784658
1,30.189200152486375,42.00443650315766
1,35.0126846726347,46.59263926977374
1,26.478686552046504,37.888859646010374
1,37.73170060271494,48.537039487063076
1,35.97107236299069,46.7209672230748
1,29.80782301245888,40.301296174025175
1,38.684582870964725,49.17595202764631
1,36.03927218767375,46.468778579553835
1,37.2067992275985,47.55897504301148
1,35.8114666445181,46.15875647546906
1,28.18787505752926,38.4779778836344
1,29.50124765385779,39.66064269725293
1,27.56868227785575,37.60210296205974
1,31.842179239707946,41.659795688104744
1,33.62112786544803,43.395143811462916
1,32.89978106647628,42.585587547811315
1,22.70586080503158,32.36571235354258
1,32.871283111404374,42.47618370138556
1,30.07134038568123,39.58389606999386
1,38.11648378596145,47.50874413690256
1,29.450667699901015,38.78788230983591
1,32.29261392354905,41.5450907877401
1,30.36229300254054,39.47056492346523
1,31.606698121600292,40.40569511971759
1,31.98604853829796,40.76694627032698
1,26.42258068026238,35.15121408254202
1,27.5240803732599,36.249218036259194
1,40.44093781065122,49.01744058893814
1,37.91436530894522,46.46530342687426
1,33.797710308494445,42.2590579682348
1,29.04473302980883,37.46880376797488
1,27.58866090167632,35.95722133348272
1,29.426711995163878,37.73724100153487
1,29.4850140223838,37.61453263755426
1,25.733973956660037,33.81341747519744
1,29.670907463874443,37.73220271381182
1,37.38292320699423,45.43009139743844
1,27.73851848686221,35.6468070406865
1,38.14677630684063,45.92967294684937
1,32.40816643320034,40.14641035784436
1,31.72160896838783,39.40625697870854
