dimension,birth,death
1,38.558406601708775,inf
1,40.10353538881036,inf
1,40.06821665939343,inf
1,39.80071257091428,inf
1,39.60972690501111,inf
1,39.362549103874706,inf
1,39.160211055284634,inf
1,38.85603310045701,inf
1,38.758107100848605,inf
1,40.18889792408212,inf
1,38.09476051230075,inf
1,37.989734541263886,inf
1,37.854469252403696,inf
1,37.795017479445264,inf
1,37.75316837887403,inf
1,37.67330809449917,inf
1,37.44502350091275,inf
1,41.246472526406784,inf
1,42.61668912913888,inf
1,42.591630437096455,inf
1,42.46717329935652,inf
1,42.09812249778047,inf
1,41.92652579485288,inf
1,41.743224484576636,inf
1,41.58116554675788,inf
1,41.362711633788905,inf
1,37.00959889332625,inf
1,40.88551213610417,inf
1,40.7073441506167,inf
1,40.6339401979661,inf
1,40.51934723452004,inf
1,40.30148872512215,inf
1,40.299118634120894,inf
1,40.23255286747856,inf
1,30.39333689312481,inf
1,32.85846666452682,inf
1,32.375602206625025,inf
1,31.794336717705097,inf
1,31.75834903647299,inf
1,31.7306053226009,inf
1,31.689822283469383,inf
1,31.344532298702948,inf
1,30.93957582154117,inf
1,33.234279385116935,inf
1,30.388229774020292,inf
1,29.824675646829668,inf
1,29.349120428744918,inf
1,29.00236486656883,inf
1,28.793915822275302,inf
1,26.082499249443714,inf
1,25.47898519645656,inf
1,34.73978397375931,inf
1,36.512075204326926,inf
1,35.9093661694105,inf
1,35.860768668735986,inf
1,35.65823011524116,inf
1,35.48983321657696,inf
1,35.47895374846867,inf
1,35.46236627085079,inf
1,34.86198463081914,inf
1,49.9051389441158,inf
1,34.03836308168089,inf
1,33.964512299960106,inf
1,33.95529185884064,inf
1,33.81080176878947,inf
1,33.649634423911195,inf
1,33.42377040844012,inf
1,33.287049536960616,inf
1,47.073173275512346,inf
1,48.22059297047002,inf
1,48.13540666568598,inf
1,47.99665655516327,inf
1,47.97532189553023,inf
1,47.833367626038715,inf
1,47.58483800920772,inf
1,47.3508792078911,inf
1,47.150986308405145,inf
1,48.374162829013024,inf
1,47.02236208904952,inf
1,46.82654327183851,inf
1,46.78810120031793,inf
1,46.748029103884825,inf
1,46.7121809086608,inf
1,46.33372806043193,inf
1,46.32327746505956,inf
1,48.91123836575907,inf
1,42.793643897057095,inf
1,49.81034817967397,inf
1,49.80337292019882,inf
1,49.73594982181998,inf
1,49.70037947875873,inf
1,49.368501541289596,inf
1,49.28373684562274,inf
1,48.92555106286666,inf
1,42.84435455212848,inf
1,48.87031721108508,inf
1,48.85072622890607,inf
1,48.7664537503498,inf
1,48.700514616125915,inf
1,48.51528689671574,inf
1,48.380079775863294,inf
1,48.37750830478339,inf
1,44.2429035361563,inf
1,44.97124776528359,inf
1,44.827518615746655,inf
1,44.78835457372552,inf
1,44.696701890344514,inf
1,44.686451147320504,inf
1,44.486186885156,inf
1,44.366781822573685,inf
1,44.29734533585453,inf
1,46.24059524543872,inf
1,44.189520534574406,inf
1,43.980276197902896,inf
1,43.81273353146677,inf
1,43.79067328081074,inf
1,43.49845580276344,inf
1,43.094161427652764,inf
1,46.28184291994684,inf
1,45.02381585603624,inf
1,45.13281657176068,inf
1,45.17068481978072,inf
1,45.27084400453804,inf
1,45.35649264864175,inf
1,45.41900633722642,inf
1,45.42721484601321,inf
1,45.56610129939297,inf
1,45.61102403441472,inf
1,45.69688608831689,inf
1,45.7989797858571,inf
1,46.06884858177032,inf
1,46.07820245948052,inf
1,46.11182880767316,inf
1,44.99328478098348,inf
1,23.61221784615574,46.59358698962924
1,25.62862138626744,48.011940096962235
1,24.497630645863563,45.68194694433436
1,23.192479810831678,43.549243533457755
1,27.719348487652862,47.434447096623344
1,31.503886069396163,49.34777004166781
1,25.00855309725111,42.41942761195227
1,32.606478764207445,49.92184110551793
1,30.10046884180187,47.3160992761766
1,32.62395554320823,49.321168474547164
1,29.673720662363188,44.58431202429187
1,29.966037809625472,44.84919189068042
1,26.124881472268715,40.77532704951889
1,26.756813332436327,41.311579834760565
1,29.016579720948506,43.52624697332425
1,31.184288789352543,45.633953578382496
1,32.28788156115048,46.72240249801649
1,33.629065272553866,47.89574582722637
1,23.8026232790759,37.99112138632971
1,33.13244466375861,47.20057223008865
1,24.329668714586756,38.39020885041504
1,25.078906489576333,39.0673990820332
1,29.004079295853412,42.989312315452956
1,27.889302117503323,41.11285326907938
1,24.74223766496382,37.88100954310436
