CellID,X_centroid,Y_centroid
7564,3488.6261904761905,3796.904761904762
7658,3230.238532110092,3331.4747706422017
7660,3304.647619047619,3543.584126984127
7749,3392.8396226415093,3888.936320754717
7888,3543.412727272728,3376.0654545454545
7941,3277.715639810426,3441.79383886256
8161,2830.957928802589,3368.964401294498
8238,3007.87558685446,3581.326291079812
8288,2976.618798955614,3395.665796344648
8399,2711.7096018735365,3282.8126463700232
8598,3288.602254428341,2991.70692431562
8599,2751.998137802608,3501.4003724394784
8672,3578.983870967742,3635.4539170506914
8786,2744.975450081833,3470.155482815057
8803,2767.4959785522788,3528.6756032171584
8816,2583.421397379913,3425.240174672489
8829,3366.770833333333,3635.169642857143
8848,3081.679738562092,3497.232026143791
8932,2862.494350282486,3926.709039548023
8971,3373.3769751693003,3907.6704288939054
8973,3272.705882352941,3910.235294117647
9010,3377.99025974026,3272.464285714286
9157,3399.20189274448,3668.5078864353313
9276,3390.495535714286,3744.676339285714
9293,3003.892508143322,3838.117263843648
9350,2892.7173579109062,4028.8955453149
9370,3035.343283582089,3310.222014925373
9430,2984.275800711744,3169.227758007117
9448,3341.810924369748,3602.178571428572
9476,2893.498233215548,3760.7915194346288
9607,2663.272264631043,3391.875318066158
9634,3214.432865731463,3274.929859719439
9655,3224.251063829787,3884.83829787234
9725,3570.0725190839694,3173.349236641221
9837,3505.2528735632186,3079.640804597701
9842,2821.714285714286,3593.7662337662337
9957,3396.313432835821,3474.937313432836
9972,2629.3201506591336,3676.495291902072
10021,3529.573732718894,3720.200460829493
10100,2966.7757437070936,3554.1052631578946
10287,3645.794117647059,3280.611111111112
10303,3352.977611940298,3965.625
10328,3644.93166287016,3417.095671981777
10458,3296.409411764706,3886.072941176471
10482,3010.3015267175574,3759.106870229008
10518,3097.640243902439,3214.733231707317
10545,3535.554054054054,3559.797297297297
10620,3441.4668930390494,3672.932088285229
10877,3186.181818181818,3086.9124579124577
10962,2856.4128205128204,3635.797435897436
11117,2811.110275689224,3378.9197994987467
11291,3387.919439579685,3972.8528896672506
11361,3038.989864864865,3216.3716216216217
11395,2633.9179954441915,3501.535307517084
11479,3042.055670103093,3845.19793814433
11522,2772.2324159021405,3688.1345565749234
11568,3127.939086294416,3718.824027072758
11586,3036.66568914956,3524.8387096774195
11674,3614.873333333333,3392.2844444444445
11684,3253.7129032258063,3677.6693548387098
11757,3027.337313432836,3862.99104477612
11759,3341.6973865199448,3406.068775790922
11817,3081.0353982300885,3651.511504424778
11839,3672.387559808613,3522.145933014354
11949,2805.3320610687024,3772.1946564885498
11954,3640.048421052632,3674.2631578947367
11975,3117.868686868687,3313.0656565656564
12003,2908.9369202226344,3436.8070500927643
12004,3659.37707641196,3395.2890365448507
12024,3190.009375,3050.959375
12075,2943.364238410596,3230.408940397351
12115,3558.4478827361563,3276.4934853420195
12186,2737.2678571428573,3773.4719387755104
12233,3024.7520798668884,3238.186356073212
12248,3193.19,3168.7625
12281,2594.2566371681414,3448.4129793510324
12284,3491.7742663656886,3117.559819413093
12325,3217.7100917431194,3153.8366972477065
12332,3302.063157894737,3666.327819548872
12521,3590.4261992619927,3236.529520295203
12538,2938.9347368421054,3973.8336842105264
12620,2870.110056925996,3756.8519924098673
12677,3481.8463356974,3076.1891252955083
12802,3220.7287581699347,3494.656862745098
12934,3129.60736196319,3623.8159509202455
12935,3284.647564469914,3624.349570200573
12944,3429.261278195489,3290.056390977444
13437,3428.8529945553537,3939.159709618875
13459,3547.2933753943216,3160.902208201893
13536,2726.074074074074,3257.805152979066
13586,2698.106382978724,3703.800773694392
13652,2695.337028824834,3549.1773835920176
13723,3285.291169451074,3171.035799522673
13731,2764.503846153846,3862.7615384615374
13754,3411.734982332156,3427.1572438162543
13894,2941.74358974359,3814.763736263736
13932,2857.708762886598,3454.951030927835
13964,3088.0405405405404,3182.3783783783783
13985,3520.1102040816327,3393.697959183673
14028,3329.349904397706,3980.529636711281
14073,3207.0756013745704,3249.0756013745704
14094,3140.797731568998,3150.9413988657843
14193,3218.3244444444445,3111.822222222222
14399,3471.751724137931,3550.598275862069
14457,3309.651771956857,3100.414483821264
14505,2656.3698113207547,3681.073584905661
14559,2792.833333333333,3395.3390804597702
14681,2563.775510204081,3514.847866419295
14707,3067.912579957356,2937.731343283582
14723,2741.145790554415,3836.6673511293634
14888,3170.968283582089,3138.358208955224
14948,2827.449230769231,3336.96
14950,2960.1130690161526,3725.466960352423
15022,2947.473786407767,3650.881553398058
15223,3650.335260115607,3318.8526011560693
15235,2797.6444444444446,3530.0
15335,3523.17261904762,3211.04761904762
15426,2794.424164524421,3883.637532133676
