CellID,X_centroid,Y_centroid
50229,5394.127192982456,5412.087719298245
50258,5785.843076923077,5138.947692307693
50324,5367.065573770492,4944.453551912568
50335,5224.415094339623,5124.035040431267
50557,5358.806324110672,5656.99604743083
50604,5655.098290598291,5058.2991452991455
50642,5202.4838709677415,5565.5
50705,5696.2893081761,5305.595387840671
50758,5098.818965517241,5253.482758620689
50860,5546.955223880597,5255.820895522388
50966,5657.237569060773,5464.088397790055
50989,5192.75,5193.585714285714
51012,5087.102040816327,5503.84693877551
51064,5826.081481481481,5379.607407407408
51158,5592.2405063291135,5370.301265822784
51220,5438.082397003745,5348.539325842697
51280,5469.014925373134,5494.945273631841
51335,5182.807407407408,5499.066666666667
51369,5359.144578313253,5515.144578313253
51444,5241.4857142857145,5099.421428571429
51482,5518.446808510638,4890.548936170213
51506,5114.598290598291,5243.683760683761
51592,5229.991379310345,5313.9051724137935
51759,5201.179153094463,5048.136807817589
51762,5517.618181818182,5459.836363636364
51809,5390.205020920502,5000.615062761506
51903,5043.79020979021,5238.48951048951
51947,5416.139130434783,5231.078260869565
52047,5057.881458966565,5184.145896656535
52102,5584.689497716895,5217.8721461187215
52116,5414.153846153846,5201.567307692308
52205,5334.140127388535,4971.070063694267
52275,5279.231707317073,5500.418699186992
52296,5489.692307692308,5592.430769230769
52498,5365.074829931973,5552.408163265306
52502,5041.68,5376.46
52520,5476.787878787879,5413.886363636364
52705,5578.603603603604,5314.7657657657655
52742,5184.9607843137255,5372.112745098039
52781,5397.241379310345,5679.724137931034
52806,5805.38671875,5147.90625
52890,5737.48132780083,5505.319502074689
52908,5353.77304964539,5063.248226950354
53001,5114.7235294117645,5268.2
53274,5676.2444444444445,5363.477777777778
53335,5238.9047619047615,5284.380952380952
53344,5284.436681222707,5607.759825327511
53351,5608.328125,5401.30625
53462,5173.531073446327,5601.807909604519
53501,5413.785440613026,5613.237547892721
53541,5794.027972027972,5410.961538461538
53579,5604.617886178862,5081.890243902439
53636,5205.61403508772,5499.368421052632
53683,5579.511235955056,5623.196629213483
53714,5354.068548387097,5622.955645161291
53794,5294.015822784811,5074.139240506329
53839,5052.521739130435,5265.336956521739
53875,5088.706730769231,5078.995192307692
53910,5095.277777777777,5535.048611111111
54061,5503.279069767442,5499.279069767442
54138,5742.278388278388,5449.959706959707
54163,5595.257894736842,4944.7947368421055
54200,5149.75652173913,5332.626086956522
54352,5184.29203539823,5000.079646017699
54428,5387.417582417583,5361.9010989010985
54458,5072.536363636364,5238.427272727273
54512,5519.023121387283,4951.537572254335
54593,5465.267080745341,5088.832298136646
54795,5264.122340425532,5153.239361702128
54826,5634.100961538462,5372.153846153846
54886,5275.815789473684,5102.392344497608
54902,5575.566433566433,5098.5034965034965
54923,5272.40594059406,5204.752475247525
55031,5197.484375,5426.770833333333
55045,5188.172413793103,5094.536945812808
55046,5256.992957746479,4932.700704225352
55255,5243.302631578948,5550.743421052632
55276,5178.775423728814,5445.796610169492
55356,5359.05376344086,5285.655913978495
55371,5184.311111111111,5237.185185185185
55463,5155.75,5139.825
55710,5338.783536585366,5368.326219512195
55759,5263.564417177914,5238.165644171779
55948,5505.822033898305,5201.330508474576
55963,5206.04433497537,5250.753694581281
56071,5300.991596638655,5655.83193277311
56104,5507.6,5685.834482758621
56293,5674.380952380952,5200.361471861472
56359,5485.928870292887,5375.786610878661
56380,5786.5,5111.87890625
56407,5263.097222222223,5496.87962962963
56421,5381.338383838384,5556.813131313132
56438,5544.807843137255,4897.698039215687
56466,5382.690721649485,5271.525773195876
56507,5399.064814814815,5634.898148148148
56551,5305.669811320755,5600.556603773585
56572,5261.046875,4918.53125
56600,5681.714285714285,5485.928571428572
56601,5659.0,5375.758620689655
56720,5247.648648648648,5531.216216216216
56722,5409.537037037037,5664.902777777777
56743,5283.125628140703,4936.391959798995
56808,5497.506944444444,5624.597222222223
56816,5135.095505617977,5469.3258426966295
56840,5293.980861244019,5293.712918660287
56852,5483.036363636364,5575.281818181818
56907,5721.865612648221,5477.379446640316
57027,5500.608040201005,5019.462311557789
57122,5433.562913907284,5050.039735099338
57144,5702.570484581498,5501.731277533039
57149,5516.26,5534.755
57202,5602.302083333333,5000.635416666667
57285,5221.032608695652,5304.521739130435
57439,5539.976377952756,5189.590551181103
57465,5345.00518134715,5689.699481865285
57483,5331.666666666667,5689.213483146067
57530,5207.262443438914,5581.72850678733
57625,5073.78612716763,5305.537572254335
57627,5492.219298245615,5180.763157894737
57708,5373.630769230769,5073.030769230769
57756,5485.606425702811,5481.313253012048
57771,5306.58,5335.87
57803,5559.0990990991,4919.18018018018
57819,5455.63779527559,4982.51968503937
57852,5787.113636363636,5097.106060606061
57914,5524.032258064516,5052.268817204301
57918,5438.1875,5081.09375
58099,5168.378151260505,5573.117647058823
58139,5333.064885496183,5620.179389312977
58239,5281.301886792453,5561.443396226415
58244,5820.350427350428,5181.615384615385
58262,5406.195652173913,5203.119565217391
58317,5575.0970149253735,5564.067164179104
58385,5204.895238095238,5089.438095238095
58425,5096.525925925926,5230.903703703703
58474,5825.059479553904,5311.631970260223
58483,5197.412087912088,5412.483516483517
58493,5553.052147239264,5354.705521472392
58534,5449.795454545455,4948.672727272728
58559,5477.135922330097,5389.364077669903
58613,5248.316831683168,5110.029702970297
58614,5456.241379310345,5385.649425287356
58634,5279.876033057852,5268.685950413224
58648,5252.576612903225,5564.96370967742
58664,5512.185328185328,4999.401544401544
58698,5584.67,5281.325
58734,5233.03813559322,5595.754237288135
