phenotype,FinalPhenotype,CellID,unique_cellid,X_centroid,Y_centroid
stromal cells,Stromal,560132.0,AGSCC_1_560132,39266.6176470588,31914.8147058824
stromal cells,Stromal,560284.0,AGSCC_1_560284,39484.0418848168,31716.0366492147
M1/M0 macrophages,M1/M0 macrophages,560359.0,AGSCC_1_560359,39828.3996023857,31359.7992047714
endothelial cells,Endothelial,560711.0,AGSCC_1_560711,38000.3393939394,31299.9575757576
stromal cells,Stromal,560738.0,AGSCC_1_560738,38886.6992481203,32271.507518797
endothelial cells,Endothelial,562486.0,AGSCC_1_562486,39637.5954545455,31687.25
stromal cells,Stromal,563950.0,AGSCC_1_563950,39463.4969450102,32022.8920570265
CD4+ T cells,CD4+ T cells,564246.0,AGSCC_1_564246,39269.3793103448,32067.6379310345
stromal cells,Stromal,564297.0,AGSCC_1_564297,39052.2746781116,32845.2446351931
stromal cells,Stromal,564320.0,AGSCC_1_564320,39605.4831932773,31703.9957983193
memory CD4+ T cells,Regulatory T cells,564716.0,AGSCC_1_564716,38065.764,32552.424
CD4+ T cells,CD4+ T cells,565183.0,AGSCC_1_565183,39291.0726256983,30457.6983240223
CD4+ T cells,CD4+ T cells,565266.0,AGSCC_1_565266,37905.8501529052,31356.2354740061
regulatory T cells,Regulatory T cells,567139.0,AGSCC_1_567139,38506.9017857143,32076.2232142857
stromal cells,Stromal,567225.0,AGSCC_1_567225,39136.9840764331,31742.821656051
effector CD8+ T cells,Effector CD8+ T cells,567826.0,AGSCC_1_567826,38912.7682926829,31923.1951219512
stromal cells,Stromal,567896.0,AGSCC_1_567896,39054.377593361,32013.9543568465
effector CD8+ T cells,Effector CD8+ T cells,569015.0,AGSCC_1_569015,38557.178913738,30405.3738019169
effector CD8+ T cells,Effector CD8+ T cells,569802.0,AGSCC_1_569802,38119.7914691943,29655.2985781991
stromal cells,Stromal,570416.0,AGSCC_1_570416,38098.5865921788,32600.9944134078
memory CD4+ T cells,Regulatory T cells,570522.0,AGSCC_1_570522,39723.026119403,31869.0037313433
memory CD4+ T cells,Regulatory T cells,571241.0,AGSCC_1_571241,38137.3482142857,29569.4017857143
stromal cells,Stromal,571979.0,AGSCC_1_571979,39017.0048543689,31997.072815534
endothelial cells,Endothelial,572711.0,AGSCC_1_572711,38089.7329842932,29888.1256544503
stromal cells,Stromal,572742.0,AGSCC_1_572742,38712.9689922481,30854.2868217054
CD4+ T cells,CD4+ T cells,573123.0,AGSCC_1_573123,38452.5465587045,30889.1417004049
neutrophils,Neutrophils,573610.0,AGSCC_1_573610,38813.9302325581,29513.4127906977
CD4+ T cells,CD4+ T cells,574497.0,AGSCC_1_574497,38336.625,29573.6875
stromal cells,Stromal,574703.0,AGSCC_1_574703,38022.3679245283,32541.9056603774
memory CD4+ T cells,Regulatory T cells,575015.0,AGSCC_1_575015,39160.5075987842,32106.2522796353
endothelial cells,Endothelial,575118.0,AGSCC_1_575118,39624.587962963,31692.9861111111
regulatory T cells,Regulatory T cells,575264.0,AGSCC_1_575264,39475.0671296296,31865.6875
memory CD8+ T cells,Effector CD8+ T cells,575781.0,AGSCC_1_575781,37946.405,32591.6
memory CD8+ T cells,Effector CD8+ T cells,575910.0,AGSCC_1_575910,38954.0541871921,31781.3054187192
stromal cells,Stromal,577088.0,AGSCC_1_577088,39685.9189189189,31821.4864864865
CD4+ T cells,CD4+ T cells,577465.0,AGSCC_1_577465,38763.8850174216,32491.4216027875
dendritic cells,Dendritic cells,577872.0,AGSCC_1_577872,39247.68,32485.2577777778
M2 macrophages,M2 macrophages,578260.0,AGSCC_1_578260,39400.1517615176,31936.2682926829
stromal cells,Stromal,578958.0,AGSCC_1_578958,38948.096,32694.192
effector CD8+ T cells,Effector CD8+ T cells,579190.0,AGSCC_1_579190,38124.5377358491,29636.9402515723
effector CD8+ T cells,Effector CD8+ T cells,579892.0,AGSCC_1_579892,39409.1666666667,31421.2988505747
stromal cells,Stromal,579920.0,AGSCC_1_579920,39740.9294871795,31533.0106837607
endothelial cells,Endothelial,580564.0,AGSCC_1_580564,38238.6054054054,32647.4594594595
stromal cells,Stromal,580721.0,AGSCC_1_580721,37829.3734939759,31351.8012048193
memory CD4+ T cells,Regulatory T cells,580792.0,AGSCC_1_580792,38211.6304347826,29619.0
stromal cells,Stromal,581715.0,AGSCC_1_581715,38739.9739130435,30617.3086956522
tumor cells,Tumor,582040.0,AGSCC_1_582040,39857.4505494506,32137.9285714286
memory CD4+ T cells,Regulatory T cells,582067.0,AGSCC_1_582067,38024.4552529183,32568.2412451362
stromal cells,Stromal,583490.0,AGSCC_1_583490,39818.8108108108,31772.1081081081
M1/M0 macrophages,M1/M0 macrophages,583712.0,AGSCC_1_583712,38874.8438177874,32030.0737527115
tumor cells,Tumor,583768.0,AGSCC_1_583768,38807.7182320442,29444.1160220994
stromal cells,Stromal,584152.0,AGSCC_1_584152,39141.729390681,30357.1415770609
stromal cells,Stromal,584153.0,AGSCC_1_584153,38969.6934673367,31762.4572864322
stromal cells,Stromal,584481.0,AGSCC_1_584481,38246.9659574468,29706.714893617
endothelial cells,Endothelial,585103.0,AGSCC_1_585103,39223.728026534,32693.9502487562
endothelial cells,Endothelial,585943.0,AGSCC_1_585943,38749.0380228137,30766.0190114068
stromal cells,Stromal,586401.0,AGSCC_1_586401,39474.028,31697.116
stromal cells,Stromal,586490.0,AGSCC_1_586490,38824.5646551724,29444.4870689655
stromal cells,Stromal,587104.0,AGSCC_1_587104,38575.9436090226,32384.037593985
memory CD4+ T cells,Regulatory T cells,587696.0,AGSCC_1_587696,38747.064516129,32002.6322580645
stromal cells,Stromal,587803.0,AGSCC_1_587803,38403.1583710407,31051.3846153846
effector CD8+ T cells,Effector CD8+ T cells,587901.0,AGSCC_1_587901,37800.9084507042,32818.2746478873
memory CD4+ T cells,Regulatory T cells,588701.0,AGSCC_1_588701,39899.3992395437,32149.9961977186
stromal cells,Stromal,589523.0,AGSCC_1_589523,38940.2553191489,32021.8156028369
effector CD8+ T cells,Effector CD8+ T cells,589930.0,AGSCC_1_589930,38277.3333333333,29708.4444444444
effector CD8+ T cells,Effector CD8+ T cells,590581.0,AGSCC_1_590581,38799.3088235294,32755.318627451
stromal cells,Stromal,591023.0,AGSCC_1_591023,38593.296875,30721.9270833333
regulatory T cells,Regulatory T cells,591328.0,AGSCC_1_591328,38202.2718894009,32500.3041474654
memory CD8+ T cells,Effector CD8+ T cells,591671.0,AGSCC_1_591671,38539.1867816092,31202.7844827586
endothelial cells,Endothelial,591726.0,AGSCC_1_591726,38713.234741784,30927.2112676056
stromal cells,Stromal,592811.0,AGSCC_1_592811,38228.6638655462,29540.6050420168
endothelial cells,Endothelial,593409.0,AGSCC_1_593409,38517.2048611111,31976.5416666667
regulatory T cells,Regulatory T cells,593437.0,AGSCC_1_593437,38292.2405063291,29499.0759493671
regulatory T cells,Regulatory T cells,593596.0,AGSCC_1_593596,39053.3443223443,31973.5274725275
effector CD8+ T cells,Effector CD8+ T cells,594125.0,AGSCC_1_594125,39806.6301369863,31695.6849315069
dendritic cells,Dendritic cells,594259.0,AGSCC_1_594259,39175.965648855,31693.1755725191
stromal cells,Stromal,594740.0,AGSCC_1_594740,38976.9006024096,32712.1415662651
stromal cells,Stromal,594815.0,AGSCC_1_594815,38155.5143769968,32709.1725239617
stromal cells,Stromal,594880.0,AGSCC_1_594880,39052.9697885196,31782.0694864048
endothelial cells,Endothelial,596126.0,AGSCC_1_596126,38170.4615384615,29582.9665551839
tumor cells,Tumor,596198.0,AGSCC_1_596198,38786.6763285024,29431.1497584541
M2 macrophages,M2 macrophages,596610.0,AGSCC_1_596610,38612.4344569288,30872.0973782772
stromal cells,Stromal,597620.0,AGSCC_1_597620,38657.6551724138,32323.3060344828
stromal cells,Stromal,597673.0,AGSCC_1_597673,38260.4666666667,29791.6727272727
endothelial cells,Endothelial,598152.0,AGSCC_1_598152,39600.1956521739,32568.2739130435
regulatory T cells,Regulatory T cells,598414.0,AGSCC_1_598414,39885.5953307393,31657.4241245136
stromal cells,Stromal,599108.0,AGSCC_1_599108,38013.4974619289,32525.2436548223
stromal cells,Stromal,599707.0,AGSCC_1_599707,39530.6404109589,32709.5993150685
regulatory T cells,Regulatory T cells,599716.0,AGSCC_1_599716,38338.2474226804,31022.5773195876
other APCs,Other APCs,600412.0,AGSCC_1_600412,37917.3297297297,31219.8864864865
memory CD4+ T cells,Regulatory T cells,601226.0,AGSCC_1_601226,39758.5828877005,31686.7647058824
stromal cells,Stromal,601630.0,AGSCC_1_601630,39795.1961852861,32135.970027248
stromal cells,Stromal,602423.0,AGSCC_1_602423,38806.0421686747,32400.2710843373
effector CD8+ T cells,Effector CD8+ T cells,602673.0,AGSCC_1_602673,37870.52,30933.264
stromal cells,Stromal,603402.0,AGSCC_1_603402,38300.7034120735,29691.4724409449
CD4+ T cells,CD4+ T cells,603900.0,AGSCC_1_603900,38183.7722772277,29792.7227722772
CD4+ T cells,CD4+ T cells,603956.0,AGSCC_1_603956,38701.1655629139,32717.0529801324
stromal cells,Stromal,604536.0,AGSCC_1_604536,38268.9911504425,31030.6548672566
memory CD8+ T cells,Effector CD8+ T cells,604614.0,AGSCC_1_604614,39610.6283987915,32140.9365558912
stromal cells,Stromal,604758.0,AGSCC_1_604758,39629.3248730964,31059.3502538071
stromal cells,Stromal,604887.0,AGSCC_1_604887,38640.0239043825,31911.390438247
M2 macrophages,M2 macrophages,606206.0,AGSCC_1_606206,38566.9787234043,31285.1106382979
CD4+ T cells,CD4+ T cells,606241.0,AGSCC_1_606241,38935.9551569507,31821.4887892377
endothelial cells,Endothelial,606365.0,AGSCC_1_606365,38112.4371859297,29873.5025125628
CD4+ T cells,CD4+ T cells,606830.0,AGSCC_1_606830,39055.5980066445,32772.5315614618
stromal cells,Stromal,607183.0,AGSCC_1_607183,38424.0461538462,29583.1769230769
stromal cells,Stromal,607199.0,AGSCC_1_607199,38361.3,32445.1
dendritic cells,Dendritic cells,607240.0,AGSCC_1_607240,39438.874015748,32615.4291338583
stromal cells,Stromal,607436.0,AGSCC_1_607436,38273.5656565657,31052.7474747475
effector CD8+ T cells,Effector CD8+ T cells,607437.0,AGSCC_1_607437,39890.0533333333,31738.6433333333
stromal cells,Stromal,607536.0,AGSCC_1_607536,39712.4350797267,31887.6970387244
stromal cells,Stromal,607692.0,AGSCC_1_607692,38651.3333333333,30744.8404255319
CD4+ T cells,CD4+ T cells,608554.0,AGSCC_1_608554,38495.61,30861.95
stromal cells,Stromal,609333.0,AGSCC_1_609333,38695.4077253219,31939.7339055794
stromal cells,Stromal,609738.0,AGSCC_1_609738,39595.2088888889,31792.6888888889
effector CD8+ T cells,Effector CD8+ T cells,609962.0,AGSCC_1_609962,39374.4855769231,32398.9038461538
other APCs,Other APCs,610768.0,AGSCC_1_610768,38249.7860824742,29748.9484536082
M2 macrophages,M2 macrophages,610848.0,AGSCC_1_610848,39661.5188916877,31938.5869017632
CD4+ T cells,CD4+ T cells,611089.0,AGSCC_1_611089,38145.628458498,29586.7312252964
stromal cells,Stromal,611366.0,AGSCC_1_611366,38657.3425414365,32732.9613259669
stromal cells,Stromal,611677.0,AGSCC_1_611677,38086.0242718447,32614.8009708738
dendritic cells,Dendritic cells,611785.0,AGSCC_1_611785,38387.0291666667,29468.6083333333
endothelial cells,Endothelial,612042.0,AGSCC_1_612042,39665.8497536946,31695.5935960591
memory CD4+ T cells,Regulatory T cells,612304.0,AGSCC_1_612304,38251.3333333333,32622.0952380952
stromal cells,Stromal,612760.0,AGSCC_1_612760,38785.886756238,32692.5950095969
stromal cells,Stromal,613094.0,AGSCC_1_613094,39248.5654952077,32026.5878594249
dendritic cells,Dendritic cells,613189.0,AGSCC_1_613189,38237.4080717489,29573.7937219731
memory CD4+ T cells,Regulatory T cells,613629.0,AGSCC_1_613629,38502.106557377,32322.887295082
endothelial cells,Endothelial,613881.0,AGSCC_1_613881,37868.1926605505,32820.4159021407
stromal cells,Stromal,614472.0,AGSCC_1_614472,39007.2333333333,31755.9181818182
endothelial cells,Endothelial,615468.0,AGSCC_1_615468,38102.9084249084,29629.9450549451
memory CD8+ T cells,Effector CD8+ T cells,615543.0,AGSCC_1_615543,38445.3885714286,31807.8085714286
regulatory T cells,Regulatory T cells,616363.0,AGSCC_1_616363,39734.5548780488,31724.5670731707
CD4+ T cells,CD4+ T cells,616454.0,AGSCC_1_616454,38092.7453183521,31334.6423220974
CD4+ T cells,CD4+ T cells,617096.0,AGSCC_1_617096,39749.2138728324,31839.0462427746
memory CD4+ T cells,Regulatory T cells,618112.0,AGSCC_1_618112,38004.4591836735,32568.2653061224
memory CD4+ T cells,Regulatory T cells,618649.0,AGSCC_1_618649,37894.4566037736,32771.2943396226
effector CD8+ T cells,Effector CD8+ T cells,618691.0,AGSCC_1_618691,38475.1656050955,31047.1995753715
regulatory T cells,Regulatory T cells,620490.0,AGSCC_1_620490,38299.584,31039.536
M1/M0 macrophages,M1/M0 macrophages,621234.0,AGSCC_1_621234,39048.0,31222.3611111111
stromal cells,Stromal,621405.0,AGSCC_1_621405,39537.3884892086,31902.3237410072
CD4+ T cells,CD4+ T cells,621560.0,AGSCC_1_621560,38448.855721393,32439.1393034826
endothelial cells,Endothelial,621737.0,AGSCC_1_621737,38888.0078125,32770.8203125
endothelial cells,Endothelial,621863.0,AGSCC_1_621863,39593.818627451,31671.5441176471
CD4+ T cells,CD4+ T cells,622000.0,AGSCC_1_622000,38158.2485875706,32643.9096045198
stromal cells,Stromal,622016.0,AGSCC_1_622016,38658.7282608696,32042.2282608696
endothelial cells,Endothelial,622158.0,AGSCC_1_622158,39676.1292372881,31672.3305084746
tumor cells,Tumor,622566.0,AGSCC_1_622566,39705.8201970443,29999.5689655172
stromal cells,Stromal,623126.0,AGSCC_1_623126,38863.5151515152,32795.4415584416
stromal cells,Stromal,623213.0,AGSCC_1_623213,38819.3759398496,31895.9887218045
memory CD4+ T cells,Regulatory T cells,623916.0,AGSCC_1_623916,37984.5438596491,32493.5894736842
CD4+ T cells,CD4+ T cells,623948.0,AGSCC_1_623948,39106.3932038835,32703.5097087379
endothelial cells,Endothelial,624927.0,AGSCC_1_624927,39090.7986725664,32752.0907079646
regulatory T cells,Regulatory T cells,626333.0,AGSCC_1_626333,39167.3290734824,30402.7699680511
stromal cells,Stromal,626528.0,AGSCC_1_626528,39724.1845238095,32472.6071428571
stromal cells,Stromal,627175.0,AGSCC_1_627175,38943.8907563025,32837.8403361345
CD4+ T cells,CD4+ T cells,628808.0,AGSCC_1_628808,38539.640625,32338.9635416667
stromal cells,Stromal,628897.0,AGSCC_1_628897,38752.875,30853.5330882353
effector CD8+ T cells,Effector CD8+ T cells,629319.0,AGSCC_1_629319,38963.9022801303,31791.2931596091
stromal cells,Stromal,629807.0,AGSCC_1_629807,38670.0,32161.3125
dendritic cells,Dendritic cells,629860.0,AGSCC_1_629860,38376.8383233533,32561.377245509
stromal cells,Stromal,629922.0,AGSCC_1_629922,39594.3853211009,31554.6422018349
stromal cells,Stromal,631309.0,AGSCC_1_631309,39080.9647887324,31996.235915493
M1/M0 macrophages,M1/M0 macrophages,631636.0,AGSCC_1_631636,38693.3404255319,29640.7404255319
endothelial cells,Endothelial,632617.0,AGSCC_1_632617,39661.0173160173,31652.8874458874
stromal cells,Stromal,633263.0,AGSCC_1_633263,39133.892,32061.924
stromal cells,Stromal,633389.0,AGSCC_1_633389,39733.3400809717,31878.4574898785
stromal cells,Stromal,633813.0,AGSCC_1_633813,38479.4375,30943.6484375
stromal cells,Stromal,635167.0,AGSCC_1_635167,39827.4468085106,32177.7624113475
endothelial cells,Endothelial,635515.0,AGSCC_1_635515,39609.6421052632,32516.2385964912
endothelial cells,Endothelial,635552.0,AGSCC_1_635552,38502.7851851852,31995.4888888889
effector CD8+ T cells,Effector CD8+ T cells,636019.0,AGSCC_1_636019,38757.8133333333,29565.9066666667
effector CD8+ T cells,Effector CD8+ T cells,636113.0,AGSCC_1_636113,38291.5363128492,29542.2569832402
endothelial cells,Endothelial,636869.0,AGSCC_1_636869,39803.625,31615.8419117647
dendritic cells,Dendritic cells,636975.0,AGSCC_1_636975,38255.9305555556,29574.6631944444
memory CD8+ T cells,Effector CD8+ T cells,637251.0,AGSCC_1_637251,38861.6060606061,32674.8863636364
memory CD4+ T cells,Regulatory T cells,637865.0,AGSCC_1_637865,38290.4848484848,29521.3939393939
endothelial cells,Endothelial,638239.0,AGSCC_1_638239,37975.3298701299,31317.387012987
stromal cells,Stromal,638314.0,AGSCC_1_638314,39704.8216374269,31733.2631578947
memory CD4+ T cells,Regulatory T cells,639037.0,AGSCC_1_639037,38442.3245436105,30924.4320486815
memory CD4+ T cells,Regulatory T cells,639110.0,AGSCC_1_639110,37926.8265306122,30904.5340136054
stromal cells,Stromal,639595.0,AGSCC_1_639595,39656.6388888889,31043.2111111111
memory CD4+ T cells,Regulatory T cells,640246.0,AGSCC_1_640246,38735.7046979866,32045.610738255
stromal cells,Stromal,640534.0,AGSCC_1_640534,38963.935309973,32292.6091644205
stromal cells,Stromal,640656.0,AGSCC_1_640656,38056.5238095238,32657.0436507937
stromal cells,Stromal,641094.0,AGSCC_1_641094,38590.3197674419,29559.011627907
stromal cells,Stromal,641323.0,AGSCC_1_641323,39584.1258992806,31648.4748201439
stromal cells,Stromal,642061.0,AGSCC_1_642061,38056.0640394089,32587.8325123153
CD4+ T cells,CD4+ T cells,642510.0,AGSCC_1_642510,37889.7080291971,32665.8613138686
regulatory T cells,Regulatory T cells,643132.0,AGSCC_1_643132,38495.7326732673,32096.7557755776
endothelial cells,Endothelial,643184.0,AGSCC_1_643184,39336.5347985348,31956.0293040293
CD4+ T cells,CD4+ T cells,643320.0,AGSCC_1_643320,39032.3947368421,31853.2631578947
CD4+ T cells,CD4+ T cells,643336.0,AGSCC_1_643336,37946.0498220641,31285.3629893238
stromal cells,Stromal,644099.0,AGSCC_1_644099,39615.7941176471,31577.3907563025
stromal cells,Stromal,644255.0,AGSCC_1_644255,39788.4197530864,31793.5308641975
CD4+ T cells,CD4+ T cells,644360.0,AGSCC_1_644360,37992.6722689076,31249.8991596639
stromal cells,Stromal,644807.0,AGSCC_1_644807,38658.4594594595,32010.597972973
stromal cells,Stromal,645110.0,AGSCC_1_645110,38406.1338797814,29515.1120218579
memory CD4+ T cells,Regulatory T cells,645880.0,AGSCC_1_645880,39716.9170403587,32178.0852017937
effector CD8+ T cells,Effector CD8+ T cells,646121.0,AGSCC_1_646121,38539.4316353887,32505.3672922252
stromal cells,Stromal,646136.0,AGSCC_1_646136,38608.8689138577,32309.1685393258
endothelial cells,Endothelial,646304.0,AGSCC_1_646304,37835.775,32671.75625
CD4+ T cells,CD4+ T cells,647290.0,AGSCC_1_647290,38648.7823129252,30824.3401360544
stromal cells,Stromal,647952.0,AGSCC_1_647952,38717.3870967742,32793.4879032258
M2 macrophages,M2 macrophages,648146.0,AGSCC_1_648146,39602.6715328467,31886.6788321168
CD4+ T cells,CD4+ T cells,648885.0,AGSCC_1_648885,39801.497716895,31789.1598173516
endothelial cells,Endothelial,650065.0,AGSCC_1_650065,39244.7179487179,31990.6324786325
regulatory T cells,Regulatory T cells,650272.0,AGSCC_1_650272,38638.3798449612,30711.6046511628
B cells,B cells,650613.0,AGSCC_1_650613,38405.8344370861,30938.3178807947
stromal cells,Stromal,652049.0,AGSCC_1_652049,38628.3947368421,32742.5657894737
stromal cells,Stromal,652332.0,AGSCC_1_652332,39897.3685897436,31383.4743589744
stromal cells,Stromal,652362.0,AGSCC_1_652362,39113.5163551402,31752.8364485981
regulatory T cells,Regulatory T cells,652424.0,AGSCC_1_652424,38222.3879003559,31035.0533807829
other APCs,Other APCs,653463.0,AGSCC_1_653463,39099.7012987013,31742.70995671
stromal cells,Stromal,654193.0,AGSCC_1_654193,38458.0099502488,30976.9751243781
effector CD8+ T cells,Effector CD8+ T cells,654355.0,AGSCC_1_654355,37883.7804878049,30930.1463414634
CD4+ T cells,CD4+ T cells,654768.0,AGSCC_1_654768,38621.4964285714,30897.1642857143
stromal cells,Stromal,654851.0,AGSCC_1_654851,38175.2731481482,32607.6481481481
stromal cells,Stromal,655838.0,AGSCC_1_655838,39576.3023255814,31910.976744186
NK,NK,655998.0,AGSCC_1_655998,38872.626984127,29826.2698412698
stromal cells,Stromal,656140.0,AGSCC_1_656140,39195.2621359223,31741.6051779935
dendritic cells,Dendritic cells,656250.0,AGSCC_1_656250,38913.6363636364,29381.6267942584
endothelial cells,Endothelial,656408.0,AGSCC_1_656408,39350.3111782477,32066.6314199396
effector CD8+ T cells,Effector CD8+ T cells,656793.0,AGSCC_1_656793,39265.8423076923,31659.7961538462
tumor cells,Tumor,656972.0,AGSCC_1_656972,39068.9068322981,33422.3850931677
stromal cells,Stromal,657400.0,AGSCC_1_657400,38175.0,31049.6075949367
stromal cells,Stromal,657477.0,AGSCC_1_657477,38950.0,32204.8461538462
stromal cells,Stromal,658187.0,AGSCC_1_658187,38567.2753623188,30754.2101449275
memory CD4+ T cells,Regulatory T cells,658433.0,AGSCC_1_658433,37973.4612244898,31098.4081632653
stromal cells,Stromal,658443.0,AGSCC_1_658443,39316.328358209,30315.2126865672
dendritic cells,Dendritic cells,658465.0,AGSCC_1_658465,39326.4522821577,30786.2178423237
stromal cells,Stromal,659809.0,AGSCC_1_659809,38491.4558823529,31945.8029411765
stromal cells,Stromal,659912.0,AGSCC_1_659912,39722.1618122977,31514.4757281553
regulatory T cells,Regulatory T cells,661251.0,AGSCC_1_661251,38335.170212766,29767.4553191489
CD4+ T cells,CD4+ T cells,661514.0,AGSCC_1_661514,38109.5642201835,32516.5183486239
stromal cells,Stromal,661557.0,AGSCC_1_661557,38454.9523809524,32273.2
NK,NK,662283.0,AGSCC_1_662283,38665.0952380952,31887.1714285714
stromal cells,Stromal,662306.0,AGSCC_1_662306,38780.0884955752,32787.7477876106
stromal cells,Stromal,662472.0,AGSCC_1_662472,39892.4228855721,31419.0845771144
CD4+ T cells,CD4+ T cells,662630.0,AGSCC_1_662630,38051.3188405797,31332.4579710145
M2 macrophages,M2 macrophages,662738.0,AGSCC_1_662738,38882.5555555556,31999.4612794613
stromal cells,Stromal,663122.0,AGSCC_1_663122,39387.1828793774,31828.326848249
M1/M0 macrophages,M1/M0 macrophages,663188.0,AGSCC_1_663188,38476.7510729614,32209.2703862661
stromal cells,Stromal,663947.0,AGSCC_1_663947,38231.1235521236,31058.8455598456
Ki67+ tumor cells,Ki67+ tumor,666359.0,AGSCC_1_666359,38608.3133514986,32522.2561307902
CD4+ T cells,CD4+ T cells,667252.0,AGSCC_1_667252,38358.9166666667,31044.8712121212
CD4+ T cells,CD4+ T cells,667449.0,AGSCC_1_667449,39043.8974358974,32764.6282051282
stromal cells,Stromal,667744.0,AGSCC_1_667744,39712.875,32459.5208333333
regulatory T cells,Regulatory T cells,667849.0,AGSCC_1_667849,39892.9074074074,32163.8425925926
stromal cells,Stromal,667911.0,AGSCC_1_667911,38337.95,29367.8291666667
stromal cells,Stromal,668130.0,AGSCC_1_668130,38888.0416666667,32127.7211538462
dendritic cells,Dendritic cells,668273.0,AGSCC_1_668273,37867.3782608696,31460.5260869565
stromal cells,Stromal,668316.0,AGSCC_1_668316,38673.2967032967,30717.0714285714
M1/M0 macrophages,M1/M0 macrophages,668627.0,AGSCC_1_668627,38217.0792079208,29549.301980198
stromal cells,Stromal,668902.0,AGSCC_1_668902,38488.7570621469,32293.0903954802
stromal cells,Stromal,669904.0,AGSCC_1_669904,38314.381389253,32454.1913499345
other APCs,Other APCs,670419.0,AGSCC_1_670419,39003.8529411765,32918.5392156863
stromal cells,Stromal,670601.0,AGSCC_1_670601,37959.0431034483,32801.8620689655
stromal cells,Stromal,670706.0,AGSCC_1_670706,38663.1716738197,31931.9206008584
regulatory T cells,Regulatory T cells,670712.0,AGSCC_1_670712,38601.2331838565,32718.0717488789
stromal cells,Stromal,671124.0,AGSCC_1_671124,38821.4096385542,32096.2730923695
memory CD4+ T cells,Regulatory T cells,671277.0,AGSCC_1_671277,38581.3593220339,30842.9322033898
CD4+ T cells,CD4+ T cells,671987.0,AGSCC_1_671987,37871.2677165354,31154.1732283465
stromal cells,Stromal,672357.0,AGSCC_1_672357,38906.1967479675,32011.9723577236
stromal cells,Stromal,672563.0,AGSCC_1_672563,38638.9957983193,32430.2941176471
stromal cells,Stromal,672630.0,AGSCC_1_672630,38936.1942446043,31995.0611510791
stromal cells,Stromal,673416.0,AGSCC_1_673416,39406.6411290323,31747.6814516129
endothelial cells,Endothelial,675179.0,AGSCC_1_675179,39899.1103565365,31353.3106960951
memory CD4+ T cells,Regulatory T cells,675868.0,AGSCC_1_675868,38993.4772727273,32808.2803030303
stromal cells,Stromal,677270.0,AGSCC_1_677270,39783.5369127517,32174.8389261745
memory CD4+ T cells,Regulatory T cells,677721.0,AGSCC_1_677721,39740.2816901409,32188.3352112676
tumor cells,Tumor,677888.0,AGSCC_1_677888,39684.4243323442,32437.3471810089
CD4+ T cells,CD4+ T cells,678587.0,AGSCC_1_678587,38201.1715686274,31048.2696078431
stromal cells,Stromal,679040.0,AGSCC_1_679040,38725.4670050761,31815.3756345178
stromal cells,Stromal,680372.0,AGSCC_1_680372,39040.2014925373,31841.1492537313
stromal cells,Stromal,681192.0,AGSCC_1_681192,39645.1434977578,31871.2869955157
stromal cells,Stromal,682115.0,AGSCC_1_682115,39721.0869565217,31780.5304347826
stromal cells,Stromal,682399.0,AGSCC_1_682399,38749.465437788,32835.2442396313
stromal cells,Stromal,682782.0,AGSCC_1_682782,39529.0608695652,30267.6434782609
stromal cells,Stromal,682990.0,AGSCC_1_682990,38882.2906403941,32093.7733990148
memory CD4+ T cells,Regulatory T cells,683157.0,AGSCC_1_683157,38123.421686747,32511.9518072289
memory CD4+ T cells,Regulatory T cells,683637.0,AGSCC_1_683637,39576.684729064,31784.5763546798
stromal cells,Stromal,683645.0,AGSCC_1_683645,37982.5110294118,31144.5661764706
stromal cells,Stromal,684323.0,AGSCC_1_684323,39081.3848580442,31940.4574132492
memory CD8+ T cells,Effector CD8+ T cells,684772.0,AGSCC_1_684772,38476.0962343096,32127.7238493724
neutrophils,Neutrophils,684901.0,AGSCC_1_684901,38574.3578947369,32004.4447368421
dendritic cells,Dendritic cells,685239.0,AGSCC_1_685239,39432.8343373494,30177.5993975904
endothelial cells,Endothelial,685337.0,AGSCC_1_685337,38981.8011869436,32788.528189911
endothelial cells,Endothelial,685808.0,AGSCC_1_685808,38934.2066115702,29377.4022038567
stromal cells,Stromal,686813.0,AGSCC_1_686813,39162.2461538462,32124.2884615385
stromal cells,Stromal,687511.0,AGSCC_1_687511,38731.5818181818,31838.4409090909
stromal cells,Stromal,688172.0,AGSCC_1_688172,38885.8933717579,32252.204610951
stromal cells,Stromal,688188.0,AGSCC_1_688188,39122.9473684211,32124.3801169591
stromal cells,Stromal,689073.0,AGSCC_1_689073,38748.4159292035,31952.9203539823
dendritic cells,Dendritic cells,689364.0,AGSCC_1_689364,38311.438034188,29713.6645299145
stromal cells,Stromal,689923.0,AGSCC_1_689923,39341.0313901345,31655.1524663677
stromal cells,Stromal,689942.0,AGSCC_1_689942,38229.0443548387,29520.4596774194
M1/M0 macrophages,M1/M0 macrophages,691032.0,AGSCC_1_691032,38500.734939759,32836.0763052209
dendritic cells,Dendritic cells,691405.0,AGSCC_1_691405,37888.807860262,32635.5807860262
tumor cells,Tumor,692864.0,AGSCC_1_692864,39824.5784313726,32155.7254901961
effector CD8+ T cells,Effector CD8+ T cells,694051.0,AGSCC_1_694051,38122.6352941176,29549.6411764706
stromal cells,Stromal,694122.0,AGSCC_1_694122,39036.3828125,33394.779296875
endothelial cells,Endothelial,696146.0,AGSCC_1_696146,39043.5620689655,32000.275862069
