phenotype,FinalPhenotype,CellID,unique_cellid,X_centroid,Y_centroid
Ki67+ tumor cells,Ki67+ tumor,9691.0,FAAGSCC_13_9691,45742.686940966,24002.7262969589
tumor cells,Tumor,10090.0,FAAGSCC_13_10090,46274.5671342685,23993.9639278557
tumor cells,Tumor,10249.0,FAAGSCC_13_10249,46389.1063291139,23944.1518987342
tumor cells,Tumor,10746.0,FAAGSCC_13_10746,46438.1128010139,23227.6730038023
Ki67+ tumor cells,Ki67+ tumor,11093.0,FAAGSCC_13_11093,46152.4894472362,23056.1748743719
Ki67+ tumor cells,Ki67+ tumor,11506.0,FAAGSCC_13_11506,45687.2975517891,23955.7702448211
tumor cells,Tumor,11874.0,FAAGSCC_13_11874,45921.0688935282,23643.4091858038
Ki67+ tumor cells,Ki67+ tumor,12055.0,FAAGSCC_13_12055,46150.3664772727,23398.0880681818
tumor cells,Tumor,12750.0,FAAGSCC_13_12750,46196.3389121339,23940.9414225941
tumor cells,Tumor,12807.0,FAAGSCC_13_12807,46645.1907090465,23297.7359413203
Ki67+ tumor cells,Ki67+ tumor,12943.0,FAAGSCC_13_12943,45891.4525862069,23315.6357758621
tumor cells,Tumor,13017.0,FAAGSCC_13_13017,46517.1599190283,22924.2732793522
tumor cells,Tumor,13022.0,FAAGSCC_13_13022,46643.9824,22833.5824
tumor cells,Tumor,13071.0,FAAGSCC_13_13071,46400.6877076412,22979.2740863787
tumor cells,Tumor,13085.0,FAAGSCC_13_13085,45634.8551020408,23979.012244898
tumor cells,Tumor,13099.0,FAAGSCC_13_13099,46332.421686747,23468.6746987952
tumor cells,Tumor,13292.0,FAAGSCC_13_13292,46597.4797979798,22871.5025252525
tumor cells,Tumor,13678.0,FAAGSCC_13_13678,45754.3501683502,23931.228956229
tumor cells,Tumor,13775.0,FAAGSCC_13_13775,45715.4692307692,24245.4173076923
tumor cells,Tumor,13935.0,FAAGSCC_13_13935,46447.2963827305,23166.0280046674
tumor cells,Tumor,14385.0,FAAGSCC_13_14385,46328.3824175824,23949.243956044
tumor cells,Tumor,14444.0,FAAGSCC_13_14444,45907.3897435898,23916.1025641026
Ki67+ tumor cells,Ki67+ tumor,14607.0,FAAGSCC_13_14607,45528.7621145374,24285.5609397944
tumor cells,Tumor,14875.0,FAAGSCC_13_14875,46158.2742718447,23886.4466019417
Ki67+ tumor cells,Ki67+ tumor,14940.0,FAAGSCC_13_14940,45656.8279220779,23501.8571428571
Ki67+ tumor cells,Ki67+ tumor,15079.0,FAAGSCC_13_15079,46137.6045918367,23864.8035714286
tumor cells,Tumor,15112.0,FAAGSCC_13_15112,46645.8374655647,23193.9752066116
tumor cells,Tumor,15337.0,FAAGSCC_13_15337,45604.6403326403,24138.1434511435
tumor cells,Tumor,15494.0,FAAGSCC_13_15494,46179.2884160757,23720.0472813239
Ki67+ tumor cells,Ki67+ tumor,15511.0,FAAGSCC_13_15511,45533.2813141684,24186.5256673511
tumor cells,Tumor,15516.0,FAAGSCC_13_15516,46153.2055555556,23952.2611111111
tumor cells,Tumor,15702.0,FAAGSCC_13_15702,46038.3621908127,22926.5212014134
Ki67+ tumor cells,Ki67+ tumor,15714.0,FAAGSCC_13_15714,46169.0030674847,23348.8604294479
tumor cells,Tumor,15832.0,FAAGSCC_13_15832,45871.4637002342,23988.3864168618
Ki67+ tumor cells,Ki67+ tumor,16336.0,FAAGSCC_13_16336,46161.4818181818,22921.9272727273
tumor cells,Tumor,16411.0,FAAGSCC_13_16411,46315.009118541,23181.2066869301
tumor cells,Tumor,16595.0,FAAGSCC_13_16595,46305.5972222222,24136.8444444444
tumor cells,Tumor,16668.0,FAAGSCC_13_16668,46224.5047619048,24064.746031746
tumor cells,Tumor,16672.0,FAAGSCC_13_16672,45758.2560240964,23817.6536144578
tumor cells,Tumor,17641.0,FAAGSCC_13_17641,45307.3226415094,24001.1132075472
Ki67+ tumor cells,Ki67+ tumor,17787.0,FAAGSCC_13_17787,46062.3428571429,23073.0857142857
Ki67+ tumor cells,Ki67+ tumor,17909.0,FAAGSCC_13_17909,46199.2635046113,23253.652173913
effector CD8+ T cells,Effector CD8+ T cells,18144.0,FAAGSCC_13_18144,46591.2246153846,23311.4861538462
Ki67+ tumor cells,Ki67+ tumor,18152.0,FAAGSCC_13_18152,45675.9096153846,24181.7846153846
tumor cells,Tumor,18262.0,FAAGSCC_13_18262,46527.5923076923,23690.5923076923
tumor cells,Tumor,18711.0,FAAGSCC_13_18711,46131.5884831461,23217.4634831461
tumor cells,Tumor,18780.0,FAAGSCC_13_18780,45125.9563106796,23871.2993527508
tumor cells,Tumor,18908.0,FAAGSCC_13_18908,46420.8768939394,23745.2575757576
Ki67+ tumor cells,Ki67+ tumor,19151.0,FAAGSCC_13_19151,45520.4724770642,23297.6345565749
Ki67+ tumor cells,Ki67+ tumor,19191.0,FAAGSCC_13_19191,45459.067961165,23270.357605178
tumor cells,Tumor,19303.0,FAAGSCC_13_19303,46670.7791164659,22816.4969879518
tumor cells,Tumor,19413.0,FAAGSCC_13_19413,45617.8433179724,23914.4078341014
tumor cells,Tumor,19561.0,FAAGSCC_13_19561,45931.0418604651,23211.8093023256
tumor cells,Tumor,19782.0,FAAGSCC_13_19782,45728.9971428571,23638.6457142857
Ki67+ tumor cells,Ki67+ tumor,19856.0,FAAGSCC_13_19856,45281.1947194719,23843.6947194719
tumor cells,Tumor,20002.0,FAAGSCC_13_20002,46671.1077844311,23005.4221556886
tumor cells,Tumor,20073.0,FAAGSCC_13_20073,45632.4288577154,23830.248496994
tumor cells,Tumor,20150.0,FAAGSCC_13_20150,46501.9209039548,22819.2474576271
tumor cells,Tumor,20172.0,FAAGSCC_13_20172,45683.018907563,24318.8823529412
tumor cells,Tumor,20397.0,FAAGSCC_13_20397,45582.932346723,24339.8773784355
tumor cells,Tumor,20562.0,FAAGSCC_13_20562,45893.4364640884,23354.682320442
Ki67+ tumor cells,Ki67+ tumor,21115.0,FAAGSCC_13_21115,45686.3123287671,24124.8876712329
tumor cells,Tumor,21291.0,FAAGSCC_13_21291,46392.3010899183,23277.8337874659
Ki67+ tumor cells,Ki67+ tumor,21333.0,FAAGSCC_13_21333,45750.3079922027,24142.6881091618
Ki67+ tumor cells,Ki67+ tumor,21406.0,FAAGSCC_13_21406,45430.9938650307,23315.486196319
Ki67+ tumor cells,Ki67+ tumor,21791.0,FAAGSCC_13_21791,46342.2596153846,22985.9653846154
Ki67+ tumor cells,Ki67+ tumor,22231.0,FAAGSCC_13_22231,46326.7879746835,24146.6898734177
tumor cells,Tumor,23059.0,FAAGSCC_13_23059,46492.473015873,23865.1047619048
tumor cells,Tumor,23314.0,FAAGSCC_13_23314,46228.958974359,24134.0205128205
Ki67+ tumor cells,Ki67+ tumor,23334.0,FAAGSCC_13_23334,45433.3021582734,24172.5683453237
tumor cells,Tumor,23394.0,FAAGSCC_13_23394,46113.8407460545,23270.9296987088
tumor cells,Tumor,24025.0,FAAGSCC_13_24025,45973.5960854093,22956.8914590747
Ki67+ tumor cells,Ki67+ tumor,24272.0,FAAGSCC_13_24272,45347.9194061506,23809.0148462354
tumor cells,Tumor,24279.0,FAAGSCC_13_24279,46021.1346578366,23593.3642384106
tumor cells,Tumor,24623.0,FAAGSCC_13_24623,45929.9015957447,23467.0611702128
tumor cells,Tumor,24825.0,FAAGSCC_13_24825,45542.56,23789.0523076923
tumor cells,Tumor,24875.0,FAAGSCC_13_24875,46567.7939698492,23895.9447236181
tumor cells,Tumor,25031.0,FAAGSCC_13_25031,46047.1152882205,23651.1152882205
tumor cells,Tumor,25098.0,FAAGSCC_13_25098,45411.5368248773,23426.8510638298
tumor cells,Tumor,25326.0,FAAGSCC_13_25326,45681.853372434,23781.5483870968
tumor cells,Tumor,25555.0,FAAGSCC_13_25555,46285.375,24090.5505952381
Ki67+ tumor cells,Ki67+ tumor,25835.0,FAAGSCC_13_25835,46044.711409396,23792.9848993289
effector CD8+ T cells,Effector CD8+ T cells,25924.0,FAAGSCC_13_25924,46253.6995515695,22961.9282511211
tumor cells,Tumor,25927.0,FAAGSCC_13_25927,46680.1803005008,23254.612687813
Ki67+ tumor cells,Ki67+ tumor,25973.0,FAAGSCC_13_25973,45332.4402173913,23347.5516304348
Ki67+ tumor cells,Ki67+ tumor,26211.0,FAAGSCC_13_26211,45078.6640502355,24146.3014128728
tumor cells,Tumor,26292.0,FAAGSCC_13_26292,46454.754789272,23779.877394636
tumor cells,Tumor,26369.0,FAAGSCC_13_26369,45881.0196078431,23332.3289760349
Ki67+ tumor cells,Ki67+ tumor,26602.0,FAAGSCC_13_26602,45646.4052953157,23592.0183299389
Ki67+ tumor cells,Ki67+ tumor,26912.0,FAAGSCC_13_26912,45016.8146341463,24235.2073170732
Ki67+ tumor cells,Ki67+ tumor,27108.0,FAAGSCC_13_27108,45927.7504761905,23680.3866666667
Ki67+ tumor cells,Ki67+ tumor,27308.0,FAAGSCC_13_27308,46296.8204592902,22919.8559498956
tumor cells,Tumor,27750.0,FAAGSCC_13_27750,45901.9024896266,23659.1161825726
tumor cells,Tumor,27795.0,FAAGSCC_13_27795,46493.9365853659,23747.643902439
Ki67+ tumor cells,Ki67+ tumor,28015.0,FAAGSCC_13_28015,45670.6675977654,23354.1536312849
Ki67+ tumor cells,Ki67+ tumor,28062.0,FAAGSCC_13_28062,46040.28,24065.8494117647
Ki67+ tumor cells,Ki67+ tumor,28265.0,FAAGSCC_13_28265,45037.4003558719,24039.2669039146
Ki67+ tumor cells,Ki67+ tumor,28466.0,FAAGSCC_13_28466,46265.9377729258,23220.7510917031
tumor cells,Tumor,28540.0,FAAGSCC_13_28540,46076.0461811723,23553.0781527531
Ki67+ tumor cells,Ki67+ tumor,29388.0,FAAGSCC_13_29388,46245.3724584104,23254.4898336414
tumor cells,Tumor,29564.0,FAAGSCC_13_29564,46302.9073806078,23277.3053545586
tumor cells,Tumor,29752.0,FAAGSCC_13_29752,45878.2579710145,23555.652173913
tumor cells,Tumor,30299.0,FAAGSCC_13_30299,46123.3510054845,22891.8080438757
tumor cells,Tumor,30444.0,FAAGSCC_13_30444,46169.1111111111,24127.3858024691
tumor cells,Tumor,30926.0,FAAGSCC_13_30926,46277.7335766423,24147.1642335766
tumor cells,Tumor,31165.0,FAAGSCC_13_31165,46040.2742718447,23563.0
tumor cells,Tumor,31482.0,FAAGSCC_13_31482,46532.1498881432,23079.6487695749
tumor cells,Tumor,31600.0,FAAGSCC_13_31600,45627.69,24151.315
tumor cells,Tumor,31671.0,FAAGSCC_13_31671,46507.0743243243,23205.8040540541
Ki67+ tumor cells,Ki67+ tumor,31809.0,FAAGSCC_13_31809,46065.408045977,23966.6637931034
tumor cells,Tumor,32327.0,FAAGSCC_13_32327,46556.7090352221,22855.4670750383
tumor cells,Tumor,32427.0,FAAGSCC_13_32427,45582.1760722348,23710.1896162528
Ki67+ tumor cells,Ki67+ tumor,32668.0,FAAGSCC_13_32668,45723.8313253012,23688.9789156627
Ki67+ tumor cells,Ki67+ tumor,32675.0,FAAGSCC_13_32675,45990.4759206799,24000.6147308782
tumor cells,Tumor,33043.0,FAAGSCC_13_33043,46446.125,23821.7113095238
tumor cells,Tumor,33233.0,FAAGSCC_13_33233,45692.0943396226,23559.0503144654
tumor cells,Tumor,33279.0,FAAGSCC_13_33279,46401.9501312336,23886.3018372703
Ki67+ tumor cells,Ki67+ tumor,33292.0,FAAGSCC_13_33292,45924.1669535284,23334.3889845095
tumor cells,Tumor,33698.0,FAAGSCC_13_33698,45743.0515463918,22933.6309278351
Ki67+ tumor cells,Ki67+ tumor,34048.0,FAAGSCC_13_34048,46008.9411764706,23807.6104928458
tumor cells,Tumor,34317.0,FAAGSCC_13_34317,46353.9130434783,23926.5670289855
Ki67+ tumor cells,Ki67+ tumor,34455.0,FAAGSCC_13_34455,44989.5,24094.7783505155
tumor cells,Tumor,34489.0,FAAGSCC_13_34489,45619.6014234875,23720.0355871886
tumor cells,Tumor,34524.0,FAAGSCC_13_34524,45387.6644844517,23835.0294599018
Ki67+ tumor cells,Ki67+ tumor,34880.0,FAAGSCC_13_34880,45997.9943181818,24040.4517045455
tumor cells,Tumor,35064.0,FAAGSCC_13_35064,46363.8700906344,23884.0604229607
Ki67+ tumor cells,Ki67+ tumor,35069.0,FAAGSCC_13_35069,45963.3781902552,23637.2041763341
tumor cells,Tumor,35348.0,FAAGSCC_13_35348,46434.4869215292,23287.5432595573
Ki67+ tumor cells,Ki67+ tumor,35412.0,FAAGSCC_13_35412,45895.0261096606,23900.2375979112
tumor cells,Tumor,35478.0,FAAGSCC_13_35478,46132.037037037,24119.4301994302
Ki67+ tumor cells,Ki67+ tumor,35602.0,FAAGSCC_13_35602,45412.4669421488,23200.8016528926
Ki67+ tumor cells,Ki67+ tumor,35627.0,FAAGSCC_13_35627,45624.562962963,23996.3759259259
tumor cells,Tumor,36360.0,FAAGSCC_13_36360,46432.5401974612,23259.1819464034
tumor cells,Tumor,36691.0,FAAGSCC_13_36691,45094.6237623762,23814.5940594059
tumor cells,Tumor,36742.0,FAAGSCC_13_36742,46138.8876712329,23994.2219178082
tumor cells,Tumor,37394.0,FAAGSCC_13_37394,45550.0649651972,23686.788863109
tumor cells,Tumor,37657.0,FAAGSCC_13_37657,46481.2200488998,23787.6479217604
tumor cells,Tumor,38292.0,FAAGSCC_13_38292,46580.0638297872,22838.9245647969
tumor cells,Tumor,38453.0,FAAGSCC_13_38453,45188.3035714286,24019.2483766234
tumor cells,Tumor,39100.0,FAAGSCC_13_39100,46678.1055900621,23340.7142857143
tumor cells,Tumor,39186.0,FAAGSCC_13_39186,46519.7354085603,22993.8482490272
tumor cells,Tumor,39292.0,FAAGSCC_13_39292,45516.104283054,23651.7188081937
tumor cells,Tumor,39530.0,FAAGSCC_13_39530,46166.489194499,23849.2278978389
tumor cells,Tumor,39533.0,FAAGSCC_13_39533,45462.8047105005,24195.1236506379
tumor cells,Tumor,39994.0,FAAGSCC_13_39994,46255.6268343816,23335.215932914
tumor cells,Tumor,40015.0,FAAGSCC_13_40015,46314.0194986072,23422.1448467967
Ki67+ tumor cells,Ki67+ tumor,40139.0,FAAGSCC_13_40139,45536.5682382134,23546.9627791563
Ki67+ tumor cells,Ki67+ tumor,40265.0,FAAGSCC_13_40265,45499.7052186178,23548.8067700987
effector CD8+ T cells,Effector CD8+ T cells,40288.0,FAAGSCC_13_40288,45474.8731117825,23181.416918429
tumor cells,Tumor,40296.0,FAAGSCC_13_40296,46229.541567696,23382.6555819477
tumor cells,Tumor,40345.0,FAAGSCC_13_40345,46296.714532872,23714.6539792388
tumor cells,Tumor,40366.0,FAAGSCC_13_40366,45976.8608058608,23944.1575091575
tumor cells,Tumor,40574.0,FAAGSCC_13_40574,46234.789010989,23753.2835164835
tumor cells,Tumor,40614.0,FAAGSCC_13_40614,45693.0303951368,24226.6686930091
tumor cells,Tumor,40777.0,FAAGSCC_13_40777,46486.2941176471,23231.3454317897
tumor cells,Tumor,40806.0,FAAGSCC_13_40806,46226.8907407407,23047.0240740741
tumor cells,Tumor,41102.0,FAAGSCC_13_41102,45268.5755813954,23747.2810077519
tumor cells,Tumor,41136.0,FAAGSCC_13_41136,46457.8767676768,23383.4242424242
tumor cells,Tumor,41299.0,FAAGSCC_13_41299,45445.3399638336,23367.1681735986
tumor cells,Tumor,41386.0,FAAGSCC_13_41386,45615.06875,24219.6520833333
Ki67+ tumor cells,Ki67+ tumor,41438.0,FAAGSCC_13_41438,45664.9433427762,23416.5297450425
Ki67+ tumor cells,Ki67+ tumor,41466.0,FAAGSCC_13_41466,45974.3686200378,23376.3345935728
tumor cells,Tumor,41578.0,FAAGSCC_13_41578,46000.9204545455,23652.6742424242
tumor cells,Tumor,42009.0,FAAGSCC_13_42009,46221.923828125,23479.232421875
Ki67+ tumor cells,Ki67+ tumor,42185.0,FAAGSCC_13_42185,45786.5789473684,23920.907120743
tumor cells,Tumor,42398.0,FAAGSCC_13_42398,45717.2461538462,24321.7903846154
Ki67+ tumor cells,Ki67+ tumor,42476.0,FAAGSCC_13_42476,45493.9597615499,23716.4456035768
tumor cells,Tumor,42486.0,FAAGSCC_13_42486,46231.2587939698,23674.3115577889
effector CD8+ T cells,Effector CD8+ T cells,42644.0,FAAGSCC_13_42644,46108.836858006,23066.9516616314
tumor cells,Tumor,42788.0,FAAGSCC_13_42788,45492.6821428571,24170.7785714286
Ki67+ tumor cells,Ki67+ tumor,43145.0,FAAGSCC_13_43145,46109.1197080292,22931.700729927
tumor cells,Tumor,43852.0,FAAGSCC_13_43852,45901.174025974,22975.6077922078
tumor cells,Tumor,44403.0,FAAGSCC_13_44403,45601.6731793961,23805.8223801066
tumor cells,Tumor,44501.0,FAAGSCC_13_44501,46523.0829145729,23135.3618090452
tumor cells,Tumor,44607.0,FAAGSCC_13_44607,46310.1965811966,23448.6324786325
Ki67+ tumor cells,Ki67+ tumor,44612.0,FAAGSCC_13_44612,45069.0985915493,23961.6438631791
tumor cells,Tumor,44615.0,FAAGSCC_13_44615,45737.367781155,22828.1519756839
tumor cells,Tumor,45042.0,FAAGSCC_13_45042,45499.28,24189.728
Ki67+ tumor cells,Ki67+ tumor,45344.0,FAAGSCC_13_45344,45423.639084507,23799.3996478873
Ki67+ tumor cells,Ki67+ tumor,45375.0,FAAGSCC_13_45375,46182.8534482759,23397.3103448276
tumor cells,Tumor,45628.0,FAAGSCC_13_45628,45367.3756756757,23557.0040540541
tumor cells,Tumor,46286.0,FAAGSCC_13_46286,46280.5521472393,23022.7321063395
Ki67+ tumor cells,Ki67+ tumor,47051.0,FAAGSCC_13_47051,45771.0821596244,23614.29342723
tumor cells,Tumor,47616.0,FAAGSCC_13_47616,45709.6077738516,22944.222614841
Ki67+ tumor cells,Ki67+ tumor,47728.0,FAAGSCC_13_47728,45060.1086142322,23858.5037453184
Ki67+ tumor cells,Ki67+ tumor,48168.0,FAAGSCC_13_48168,45431.3237639553,23579.7001594896
Ki67+ tumor cells,Ki67+ tumor,48573.0,FAAGSCC_13_48573,46209.1221910112,23321.606741573
tumor cells,Tumor,48671.0,FAAGSCC_13_48671,46163.8848920863,23198.090647482
tumor cells,Tumor,48690.0,FAAGSCC_13_48690,45592.6754176611,23207.7708830549
tumor cells,Tumor,48719.0,FAAGSCC_13_48719,45755.9323943662,23712.7633802817
tumor cells,Tumor,48838.0,FAAGSCC_13_48838,46164.1401098901,23993.1208791209
tumor cells,Tumor,48975.0,FAAGSCC_13_48975,45523.2116564417,24308.6073619632
Ki67+ tumor cells,Ki67+ tumor,49113.0,FAAGSCC_13_49113,45867.0677966102,23387.5953389831
Ki67+ tumor cells,Ki67+ tumor,49187.0,FAAGSCC_13_49187,46127.8789237668,22910.1591928251
Ki67+ tumor cells,Ki67+ tumor,49763.0,FAAGSCC_13_49763,45298.9513677812,24210.2948328267
Ki67+ tumor cells,Ki67+ tumor,49918.0,FAAGSCC_13_49918,46063.9142857143,23985.5841269841
Ki67+ tumor cells,Ki67+ tumor,50238.0,FAAGSCC_13_50238,46108.7027027027,24094.8594594595
tumor cells,Tumor,50290.0,FAAGSCC_13_50290,46468.5813333333,23732.2453333333
tumor cells,Tumor,50368.0,FAAGSCC_13_50368,46591.4589800443,22902.7926829268
tumor cells,Tumor,50561.0,FAAGSCC_13_50561,46636.3055555556,23176.4691358025
Ki67+ tumor cells,Ki67+ tumor,51342.0,FAAGSCC_13_51342,45791.0777777778,22946.062962963
tumor cells,Tumor,51644.0,FAAGSCC_13_51644,46495.0650406504,23140.1341463415
tumor cells,Tumor,51994.0,FAAGSCC_13_51994,45274.121037464,23488.3976945245
tumor cells,Tumor,52100.0,FAAGSCC_13_52100,45647.2948328267,23551.3221884498
Ki67+ tumor cells,Ki67+ tumor,52107.0,FAAGSCC_13_52107,45187.8778998779,24089.1208791209
tumor cells,Tumor,52289.0,FAAGSCC_13_52289,46460.8329466357,22915.2645011601
Ki67+ tumor cells,Ki67+ tumor,52743.0,FAAGSCC_13_52743,45151.3009404389,23746.8589341693
tumor cells,Tumor,52856.0,FAAGSCC_13_52856,46497.2090680101,23399.322418136
tumor cells,Tumor,52893.0,FAAGSCC_13_52893,46149.8777777778,22821.5755555556
tumor cells,Tumor,53476.0,FAAGSCC_13_53476,46395.895,23790.0116666667
tumor cells,Tumor,53596.0,FAAGSCC_13_53596,46624.9305019305,23334.1196911197
tumor cells,Tumor,53611.0,FAAGSCC_13_53611,45128.4016736402,24332.280334728
tumor cells,Tumor,54892.0,FAAGSCC_13_54892,46466.7367021277,23674.1888297872
effector CD8+ T cells,Effector CD8+ T cells,55246.0,FAAGSCC_13_55246,45726.75,23530.6046511628
Ki67+ tumor cells,Ki67+ tumor,56280.0,FAAGSCC_13_56280,46246.4636678201,22931.6793540946
tumor cells,Tumor,56304.0,FAAGSCC_13_56304,45657.8681318681,23645.5989010989
tumor cells,Tumor,56518.0,FAAGSCC_13_56518,46302.96875,23924.6545138889
tumor cells,Tumor,57869.0,FAAGSCC_13_57869,45398.8660049628,23218.4888337469
tumor cells,Tumor,58194.0,FAAGSCC_13_58194,46474.7012401353,23115.1927846674
Ki67+ tumor cells,Ki67+ tumor,58340.0,FAAGSCC_13_58340,46084.3932135728,23198.9121756487
tumor cells,Tumor,58374.0,FAAGSCC_13_58374,45382.6594202899,23449.7995169082
Ki67+ tumor cells,Ki67+ tumor,58754.0,FAAGSCC_13_58754,45206.3072289157,23645.4313253012
tumor cells,Tumor,58812.0,FAAGSCC_13_58812,46555.718875502,23468.6204819277
tumor cells,Tumor,59033.0,FAAGSCC_13_59033,46456.0783410138,23746.6221198157
tumor cells,Tumor,59082.0,FAAGSCC_13_59082,46270.081871345,23446.0292397661
tumor cells,Tumor,59398.0,FAAGSCC_13_59398,45887.75,24053.02
tumor cells,Tumor,59512.0,FAAGSCC_13_59512,46549.3547826087,22956.5565217391
tumor cells,Tumor,59610.0,FAAGSCC_13_59610,45005.2767295598,24196.9795597484
tumor cells,Tumor,59802.0,FAAGSCC_13_59802,46385.1111111111,23302.664874552
effector CD8+ T cells,Effector CD8+ T cells,59924.0,FAAGSCC_13_59924,46315.23,24069.735
tumor cells,Tumor,60685.0,FAAGSCC_13_60685,46282.1199494949,23075.4861111111
tumor cells,Tumor,60771.0,FAAGSCC_13_60771,45173.7201309329,23621.6317512275
tumor cells,Tumor,60813.0,FAAGSCC_13_60813,45747.2389078498,23734.0273037543
Ki67+ tumor cells,Ki67+ tumor,60862.0,FAAGSCC_13_60862,45780.0175438596,23595.9122807018
tumor cells,Tumor,60864.0,FAAGSCC_13_60864,45609.3922155689,23412.2365269461
tumor cells,Tumor,60921.0,FAAGSCC_13_60921,45052.8489583333,23930.9166666667
tumor cells,Tumor,61249.0,FAAGSCC_13_61249,46122.9841269841,23185.6079365079
Ki67+ tumor cells,Ki67+ tumor,62246.0,FAAGSCC_13_62246,45930.5,23849.9955357143
tumor cells,Tumor,62404.0,FAAGSCC_13_62404,46298.7455621302,23331.775147929
