phenotype,FinalPhenotype,CellID,unique_cellid,X_centroid,Y_centroid
tumor cells,Tumor,63543.0,FAAGSCC_13_63543,33176.7598870056,24333.5677966102
tumor cells,Tumor,63886.0,FAAGSCC_13_63886,32990.578680203,23801.4796954315
tumor cells,Tumor,63959.0,FAAGSCC_13_63959,32255.2785388128,24255.1461187215
Ki67+ tumor cells,Ki67+ tumor,64168.0,FAAGSCC_13_64168,31369.5163204748,24199.293768546
tumor cells,Tumor,64213.0,FAAGSCC_13_64213,31475.8232848233,23468.6195426195
tumor cells,Tumor,64626.0,FAAGSCC_13_64626,32503.2652284264,23931.4073604061
tumor cells,Tumor,64741.0,FAAGSCC_13_64741,32673.5585585586,23441.0225225225
Ki67+ tumor cells,Ki67+ tumor,64849.0,FAAGSCC_13_64849,31385.1869031378,24151.2987721692
tumor cells,Tumor,64978.0,FAAGSCC_13_64978,31673.0867430442,24332.852700491
Ki67+ tumor cells,Ki67+ tumor,64998.0,FAAGSCC_13_64998,32086.9066002491,24618.6674968867
tumor cells,Tumor,65015.0,FAAGSCC_13_65015,32715.7186813187,23390.1912087912
tumor cells,Tumor,65286.0,FAAGSCC_13_65286,31260.2863157895,23905.9136842105
Ki67+ tumor cells,Ki67+ tumor,65296.0,FAAGSCC_13_65296,31969.3285198556,24172.9097472924
tumor cells,Tumor,65355.0,FAAGSCC_13_65355,33269.29455081,24295.3652430044
tumor cells,Tumor,65646.0,FAAGSCC_13_65646,32431.5993589744,23808.8974358974
tumor cells,Tumor,65734.0,FAAGSCC_13_65734,32420.1936026936,23727.765993266
tumor cells,Tumor,65783.0,FAAGSCC_13_65783,32206.40625,23598.7
tumor cells,Tumor,65875.0,FAAGSCC_13_65875,31020.2345844504,24638.9691689008
tumor cells,Tumor,66275.0,FAAGSCC_13_66275,32209.7281105991,24477.297235023
tumor cells,Tumor,66692.0,FAAGSCC_13_66692,32858.2620087336,23850.943231441
tumor cells,Tumor,66752.0,FAAGSCC_13_66752,32469.4559043348,23777.4394618834
tumor cells,Tumor,67103.0,FAAGSCC_13_67103,31437.9029126214,24076.6003236246
tumor cells,Tumor,67168.0,FAAGSCC_13_67168,31239.2763337893,24488.1422708618
Ki67+ tumor cells,Ki67+ tumor,67279.0,FAAGSCC_13_67279,32484.9507959479,24214.2749638205
tumor cells,Tumor,67690.0,FAAGSCC_13_67690,32442.8227848101,24301.2503516174
tumor cells,Tumor,67706.0,FAAGSCC_13_67706,32832.9265232975,24518.5860215054
tumor cells,Tumor,67747.0,FAAGSCC_13_67747,33142.4509803922,24059.2193627451
tumor cells,Tumor,67767.0,FAAGSCC_13_67767,31929.8704453441,23950.6072874494
Ki67+ tumor cells,Ki67+ tumor,67831.0,FAAGSCC_13_67831,31349.9262759924,24284.5538752363
effector CD8+ T cells,Effector CD8+ T cells,68191.0,FAAGSCC_13_68191,31589.0558002937,24430.1732745962
tumor cells,Tumor,68195.0,FAAGSCC_13_68195,33011.0025706941,23235.5732647815
tumor cells,Tumor,68374.0,FAAGSCC_13_68374,31106.595567867,23230.6925207756
Ki67+ tumor cells,Ki67+ tumor,68538.0,FAAGSCC_13_68538,32030.7254901961,24606.606442577
tumor cells,Tumor,68670.0,FAAGSCC_13_68670,31241.2036775106,24213.5445544554
Ki67+ tumor cells,Ki67+ tumor,68720.0,FAAGSCC_13_68720,31252.3338709677,24598.6274193548
tumor cells,Tumor,68840.0,FAAGSCC_13_68840,33256.0524475525,23423.1258741259
tumor cells,Tumor,68899.0,FAAGSCC_13_68899,31526.4574468085,23760.4617021277
Ki67+ tumor cells,Ki67+ tumor,69131.0,FAAGSCC_13_69131,32137.1840909091,23673.7545454545
tumor cells,Tumor,69284.0,FAAGSCC_13_69284,33132.012254902,24227.2965686275
tumor cells,Tumor,69362.0,FAAGSCC_13_69362,32999.9040511727,24044.6332622601
Ki67+ tumor cells,Ki67+ tumor,69682.0,FAAGSCC_13_69682,32313.0125944584,24528.7153652393
Ki67+ tumor cells,Ki67+ tumor,69694.0,FAAGSCC_13_69694,32678.3134920635,23808.3412698413
Ki67+ tumor cells,Ki67+ tumor,69777.0,FAAGSCC_13_69777,32240.2329635499,23387.3597464342
tumor cells,Tumor,69890.0,FAAGSCC_13_69890,31087.6394453005,23874.4144838213
tumor cells,Tumor,69956.0,FAAGSCC_13_69956,32858.5950920245,24488.1288343558
tumor cells,Tumor,70019.0,FAAGSCC_13_70019,31505.5027932961,24046.303538175
tumor cells,Tumor,70180.0,FAAGSCC_13_70180,31759.8629032258,24478.664516129
tumor cells,Tumor,70280.0,FAAGSCC_13_70280,32078.7384760113,24663.2624647225
Ki67+ tumor cells,Ki67+ tumor,70451.0,FAAGSCC_13_70451,31268.5494505494,23623.2021978022
tumor cells,Tumor,70660.0,FAAGSCC_13_70660,31138.5599520384,24154.3201438849
tumor cells,Tumor,70698.0,FAAGSCC_13_70698,31701.6474820144,24668.1294964029
tumor cells,Tumor,71072.0,FAAGSCC_13_71072,32312.1079136691,24022.2625899281
tumor cells,Tumor,71208.0,FAAGSCC_13_71208,31387.5016286645,23418.2801302932
tumor cells,Tumor,71459.0,FAAGSCC_13_71459,32657.2389210019,24307.4682080925
Ki67+ tumor cells,Ki67+ tumor,71642.0,FAAGSCC_13_71642,32938.6943483276,23514.1799307958
tumor cells,Tumor,71841.0,FAAGSCC_13_71841,31100.484939759,24215.1174698795
Ki67+ tumor cells,Ki67+ tumor,72098.0,FAAGSCC_13_72098,31784.0310478655,23618.6041397154
effector CD8+ T cells,Effector CD8+ T cells,72247.0,FAAGSCC_13_72247,31562.9018475751,24494.9491916859
Ki67+ tumor cells,Ki67+ tumor,72273.0,FAAGSCC_13_72273,31940.7002141328,24280.3426124197
Ki67+ tumor cells,Ki67+ tumor,72591.0,FAAGSCC_13_72591,31338.9279411765,23655.2691176471
Ki67+ tumor cells,Ki67+ tumor,72882.0,FAAGSCC_13_72882,31526.3990147783,24175.9261083744
tumor cells,Tumor,73134.0,FAAGSCC_13_73134,32148.0788091068,23798.826619965
tumor cells,Tumor,73354.0,FAAGSCC_13_73354,32973.5027624309,24366.2173112339
Ki67+ tumor cells,Ki67+ tumor,73367.0,FAAGSCC_13_73367,32348.1039823009,24519.1017699115
tumor cells,Tumor,73721.0,FAAGSCC_13_73721,31014.9831932773,24187.7573529412
tumor cells,Tumor,73769.0,FAAGSCC_13_73769,32479.9026086957,23719.5460869565
tumor cells,Tumor,74338.0,FAAGSCC_13_74338,32111.2563510393,24578.8914549654
Ki67+ tumor cells,Ki67+ tumor,75060.0,FAAGSCC_13_75060,32630.2842465753,23671.4246575342
tumor cells,Tumor,75065.0,FAAGSCC_13_75065,32249.6,23487.206
tumor cells,Tumor,75103.0,FAAGSCC_13_75103,31607.9814814815,24538.8240740741
Ki67+ tumor cells,Ki67+ tumor,75335.0,FAAGSCC_13_75335,31461.7513321492,24550.3658969805
tumor cells,Tumor,75344.0,FAAGSCC_13_75344,31351.0413943355,24587.037037037
tumor cells,Tumor,75383.0,FAAGSCC_13_75383,31760.2296511628,24128.4796511628
neutrophils,Neutrophils,76083.0,FAAGSCC_13_76083,32938.3157894737,23344.7894736842
tumor cells,Tumor,76459.0,FAAGSCC_13_76459,32221.0563607085,23571.7809983897
tumor cells,Tumor,76471.0,FAAGSCC_13_76471,32622.4679245283,24259.3459119497
tumor cells,Tumor,76723.0,FAAGSCC_13_76723,32462.6906354515,24349.3361204013
tumor cells,Tumor,76897.0,FAAGSCC_13_76897,31985.5094736842,24365.6694736842
tumor cells,Tumor,76936.0,FAAGSCC_13_76936,31097.6690777577,23729.5587703436
Ki67+ tumor cells,Ki67+ tumor,77037.0,FAAGSCC_13_77037,33029.376953125,23399.681640625
Ki67+ tumor cells,Ki67+ tumor,77240.0,FAAGSCC_13_77240,32764.1239804241,23456.0097879282
tumor cells,Tumor,77359.0,FAAGSCC_13_77359,30994.8577494692,24411.2845010616
tumor cells,Tumor,77556.0,FAAGSCC_13_77556,30992.4750499002,23272.7864271457
tumor cells,Tumor,77795.0,FAAGSCC_13_77795,31506.4201834862,24646.6770642202
tumor cells,Tumor,77921.0,FAAGSCC_13_77921,31971.9264214047,24613.5284280936
Ki67+ tumor cells,Ki67+ tumor,77981.0,FAAGSCC_13_77981,31561.0201793722,23251.5852017937
Ki67+ tumor cells,Ki67+ tumor,78031.0,FAAGSCC_13_78031,32148.2095588235,23607.75
tumor cells,Tumor,78392.0,FAAGSCC_13_78392,33287.7928571429,24166.4871428571
Ki67+ tumor cells,Ki67+ tumor,78513.0,FAAGSCC_13_78513,33051.6471962617,23692.2827102804
Ki67+ tumor cells,Ki67+ tumor,78534.0,FAAGSCC_13_78534,33125.4172989378,23607.3596358118
tumor cells,Tumor,78955.0,FAAGSCC_13_78955,31798.9466666667,23246.44
tumor cells,Tumor,78985.0,FAAGSCC_13_78985,31309.6781065089,24407.9195266272
tumor cells,Tumor,79324.0,FAAGSCC_13_79324,33010.1307053942,24386.3132780083
Ki67+ tumor cells,Ki67+ tumor,79335.0,FAAGSCC_13_79335,31078.7612903226,23978.6258064516
tumor cells,Tumor,79591.0,FAAGSCC_13_79591,32860.2123552124,23873.3011583012
Ki67+ tumor cells,Ki67+ tumor,79628.0,FAAGSCC_13_79628,32387.2692307692,24510.5814479638
Ki67+ tumor cells,Ki67+ tumor,79653.0,FAAGSCC_13_79653,31483.4256055363,24661.7993079585
tumor cells,Tumor,79889.0,FAAGSCC_13_79889,31943.883248731,24631.652284264
tumor cells,Tumor,80248.0,FAAGSCC_13_80248,32208.0128205128,24661.4468864469
other APCs,Other APCs,80263.0,FAAGSCC_13_80263,31632.9932432432,24436.3
tumor cells,Tumor,80427.0,FAAGSCC_13_80427,31395.25382263,24232.5810397554
other APCs,Other APCs,80665.0,FAAGSCC_13_80665,33018.2836095764,23720.2099447514
tumor cells,Tumor,80783.0,FAAGSCC_13_80783,31464.2142857143,24629.7111111111
tumor cells,Tumor,81065.0,FAAGSCC_13_81065,31294.2225806452,24453.5838709677
tumor cells,Tumor,81168.0,FAAGSCC_13_81168,33267.2777777778,24424.3237547893
Ki67+ tumor cells,Ki67+ tumor,81571.0,FAAGSCC_13_81571,33174.6478873239,24274.4154929577
tumor cells,Tumor,81585.0,FAAGSCC_13_81585,31213.9117647059,24455.907120743
Ki67+ tumor cells,Ki67+ tumor,81995.0,FAAGSCC_13_81995,31295.1662049861,24207.040166205
Ki67+ tumor cells,Ki67+ tumor,82110.0,FAAGSCC_13_82110,32772.5842911877,23873.6149425287
tumor cells,Tumor,82135.0,FAAGSCC_13_82135,31566.7695852535,24088.2050691244
tumor cells,Tumor,82190.0,FAAGSCC_13_82190,32362.0,23466.6463414634
Ki67+ tumor cells,Ki67+ tumor,82285.0,FAAGSCC_13_82285,31289.4199759326,23973.3525872443
Ki67+ tumor cells,Ki67+ tumor,82288.0,FAAGSCC_13_82288,31656.0110091743,24652.3394495413
Ki67+ tumor cells,Ki67+ tumor,82703.0,FAAGSCC_13_82703,32916.2276243094,24488.9270718232
tumor cells,Tumor,82966.0,FAAGSCC_13_82966,31733.0887096774,24353.1209677419
Ki67+ tumor cells,Ki67+ tumor,83164.0,FAAGSCC_13_83164,31406.0210772834,23718.8454332553
Ki67+ tumor cells,Ki67+ tumor,84105.0,FAAGSCC_13_84105,33300.1864716636,23843.7531992687
Ki67+ tumor cells,Ki67+ tumor,84109.0,FAAGSCC_13_84109,32405.5444685466,24180.6203904555
Ki67+ tumor cells,Ki67+ tumor,84266.0,FAAGSCC_13_84266,32946.6316546763,23483.690647482
tumor cells,Tumor,84288.0,FAAGSCC_13_84288,31632.7547169811,24336.5408805031
tumor cells,Tumor,84317.0,FAAGSCC_13_84317,33057.9598997494,23633.5463659148
Ki67+ tumor cells,Ki67+ tumor,84417.0,FAAGSCC_13_84417,32313.8608349901,23361.5347912525
Ki67+ tumor cells,Ki67+ tumor,85909.0,FAAGSCC_13_85909,31058.7559322034,23723.6847457627
tumor cells,Tumor,86168.0,FAAGSCC_13_86168,32680.6106382979,23388.285106383
Ki67+ tumor cells,Ki67+ tumor,86188.0,FAAGSCC_13_86188,32112.8355263158,24606.3464912281
Ki67+ tumor cells,Ki67+ tumor,86611.0,FAAGSCC_13_86611,32109.6679197995,24410.8333333333
Ki67+ tumor cells,Ki67+ tumor,86622.0,FAAGSCC_13_86622,32251.6713709677,23353.0483870968
tumor cells,Tumor,86938.0,FAAGSCC_13_86938,32914.1561866126,24417.3042596349
tumor cells,Tumor,87137.0,FAAGSCC_13_87137,31438.9621848739,23515.5966386555
tumor cells,Tumor,87252.0,FAAGSCC_13_87252,32627.9662921348,23347.0353130016
tumor cells,Tumor,87333.0,FAAGSCC_13_87333,31379.5643994211,23914.2170767004
tumor cells,Tumor,87586.0,FAAGSCC_13_87586,33236.3161904762,23678.259047619
tumor cells,Tumor,87681.0,FAAGSCC_13_87681,33243.1782945736,24107.3772609819
tumor cells,Tumor,88050.0,FAAGSCC_13_88050,31349.7463768116,24420.2898550725
Ki67+ tumor cells,Ki67+ tumor,88073.0,FAAGSCC_13_88073,32835.2261640798,23683.5454545455
tumor cells,Tumor,88129.0,FAAGSCC_13_88129,32985.2272727273,23454.1676136364
Ki67+ tumor cells,Ki67+ tumor,88143.0,FAAGSCC_13_88143,31482.5148514851,24567.7673267327
tumor cells,Tumor,88180.0,FAAGSCC_13_88180,32552.225210084,24201.8756302521
Ki67+ tumor cells,Ki67+ tumor,88509.0,FAAGSCC_13_88509,31977.2105263158,24205.4599542334
tumor cells,Tumor,88531.0,FAAGSCC_13_88531,31252.8203957382,24339.7716894977
tumor cells,Tumor,88973.0,FAAGSCC_13_88973,33292.5727272727,24196.0045454545
tumor cells,Tumor,89413.0,FAAGSCC_13_89413,32910.686746988,24446.8003442341
tumor cells,Tumor,89464.0,FAAGSCC_13_89464,32055.8479166667,24616.1145833333
Ki67+ tumor cells,Ki67+ tumor,89649.0,FAAGSCC_13_89649,31094.2026666667,24259.024
Ki67+ tumor cells,Ki67+ tumor,90089.0,FAAGSCC_13_90089,31005.2309124767,24227.4208566108
Ki67+ tumor cells,Ki67+ tumor,90198.0,FAAGSCC_13_90198,31816.9171428571,24361.8514285714
other APCs,Other APCs,90230.0,FAAGSCC_13_90230,32277.4914425428,24234.369193154
Ki67+ tumor cells,Ki67+ tumor,90404.0,FAAGSCC_13_90404,32716.6896551724,23802.1471264368
tumor cells,Tumor,90649.0,FAAGSCC_13_90649,32743.1278195489,23582.6917293233
tumor cells,Tumor,90678.0,FAAGSCC_13_90678,32847.3169014084,23369.661971831
tumor cells,Tumor,90710.0,FAAGSCC_13_90710,32232.5893271462,24235.6914153132
tumor cells,Tumor,90712.0,FAAGSCC_13_90712,31060.7648221344,24252.3735177866
tumor cells,Tumor,90725.0,FAAGSCC_13_90725,32862.3157894737,23583.8020050125
tumor cells,Tumor,90797.0,FAAGSCC_13_90797,32672.236133122,24168.8034865293
Ki67+ tumor cells,Ki67+ tumor,90870.0,FAAGSCC_13_90870,32572.2921348315,24349.4494382022
Ki67+ tumor cells,Ki67+ tumor,90904.0,FAAGSCC_13_90904,31445.7667493797,23935.5918114144
tumor cells,Tumor,90912.0,FAAGSCC_13_90912,33114.3224568138,23765.7715930902
tumor cells,Tumor,90992.0,FAAGSCC_13_90992,33032.9895833333,24054.5708333333
tumor cells,Tumor,91094.0,FAAGSCC_13_91094,32769.5753968254,23785.7261904762
Ki67+ tumor cells,Ki67+ tumor,91144.0,FAAGSCC_13_91144,32257.6987447699,23998.0041841004
tumor cells,Tumor,91160.0,FAAGSCC_13_91160,32611.4058355438,23270.4787798409
tumor cells,Tumor,91334.0,FAAGSCC_13_91334,31412.7255520505,24058.8138801262
Ki67+ tumor cells,Ki67+ tumor,91660.0,FAAGSCC_13_91660,32859.9843081312,23484.3395149786
Ki67+ tumor cells,Ki67+ tumor,92010.0,FAAGSCC_13_92010,31718.3826815642,24184.8491620112
tumor cells,Tumor,92012.0,FAAGSCC_13_92012,31994.5177453027,24166.3194154488
tumor cells,Tumor,92180.0,FAAGSCC_13_92180,32184.508583691,23441.1373390558
Ki67+ tumor cells,Ki67+ tumor,92460.0,FAAGSCC_13_92460,31816.9677419355,23209.6302729529
Ki67+ tumor cells,Ki67+ tumor,92476.0,FAAGSCC_13_92476,31680.3816425121,23973.5362318841
tumor cells,Tumor,93003.0,FAAGSCC_13_93003,33009.5214285714,23665.2839285714
tumor cells,Tumor,93164.0,FAAGSCC_13_93164,30994.8941176471,23736.5142857143
Ki67+ tumor cells,Ki67+ tumor,93289.0,FAAGSCC_13_93289,33013.6896551724,23583.949602122
tumor cells,Tumor,93315.0,FAAGSCC_13_93315,31935.1140939597,24652.5123042506
tumor cells,Tumor,93685.0,FAAGSCC_13_93685,31989.9450980392,24405.037254902
Ki67+ tumor cells,Ki67+ tumor,93687.0,FAAGSCC_13_93687,32256.8329718004,23776.3405639913
tumor cells,Tumor,93852.0,FAAGSCC_13_93852,31324.6769662921,23214.2078651685
tumor cells,Tumor,93863.0,FAAGSCC_13_93863,32914.5890625,23964.90625
tumor cells,Tumor,93872.0,FAAGSCC_13_93872,31557.7885714286,23763.9114285714
Ki67+ tumor cells,Ki67+ tumor,94083.0,FAAGSCC_13_94083,31571.1336633663,23716.6683168317
Ki67+ tumor cells,Ki67+ tumor,94217.0,FAAGSCC_13_94217,32443.8996350365,23629.1058394161
tumor cells,Tumor,94350.0,FAAGSCC_13_94350,32939.5406504065,23620.4166666667
tumor cells,Tumor,94431.0,FAAGSCC_13_94431,32058.3969465649,24688.2442748092
tumor cells,Tumor,94434.0,FAAGSCC_13_94434,31373.3435114504,23699.5839694656
Ki67+ tumor cells,Ki67+ tumor,95393.0,FAAGSCC_13_95393,32211.9034369885,23385.1063829787
Ki67+ tumor cells,Ki67+ tumor,95624.0,FAAGSCC_13_95624,31137.9048473968,24054.4937163375
tumor cells,Tumor,95774.0,FAAGSCC_13_95774,31314.2416452442,23286.588688946
tumor cells,Tumor,95802.0,FAAGSCC_13_95802,33207.5944954128,23416.3302752294
tumor cells,Tumor,95955.0,FAAGSCC_13_95955,32341.2821969697,24194.3825757576
tumor cells,Tumor,96198.0,FAAGSCC_13_96198,32469.0379746835,23207.6528028933
Ki67+ tumor cells,Ki67+ tumor,96809.0,FAAGSCC_13_96809,32407.4055150041,23342.1062449311
Ki67+ tumor cells,Ki67+ tumor,96843.0,FAAGSCC_13_96843,31527.6168091168,24111.4857549858
tumor cells,Tumor,97248.0,FAAGSCC_13_97248,30989.5352760736,23378.4877300613
Ki67+ tumor cells,Ki67+ tumor,97570.0,FAAGSCC_13_97570,31058.7574193548,23875.8064516129
tumor cells,Tumor,97637.0,FAAGSCC_13_97637,31101.4945355191,24281.4153005464
tumor cells,Tumor,97712.0,FAAGSCC_13_97712,31164.1463414634,23733.5945121951
tumor cells,Tumor,97747.0,FAAGSCC_13_97747,32486.0246305419,24506.9950738916
Ki67+ tumor cells,Ki67+ tumor,97882.0,FAAGSCC_13_97882,32041.3698854337,24369.6039279869
tumor cells,Tumor,97910.0,FAAGSCC_13_97910,31103.3873239437,23947.7693661972
Ki67+ tumor cells,Ki67+ tumor,97966.0,FAAGSCC_13_97966,31169.0140186916,24528.8660436137
tumor cells,Tumor,98113.0,FAAGSCC_13_98113,31360.4244897959,23384.1918367347
tumor cells,Tumor,98116.0,FAAGSCC_13_98116,32741.1811594203,24243.5869565217
Ki67+ tumor cells,Ki67+ tumor,98431.0,FAAGSCC_13_98431,32184.133126935,24137.5510835913
tumor cells,Tumor,98554.0,FAAGSCC_13_98554,32500.706231454,23775.8545994065
tumor cells,Tumor,98796.0,FAAGSCC_13_98796,32111.1975806452,24655.0201612903
Ki67+ tumor cells,Ki67+ tumor,98867.0,FAAGSCC_13_98867,32265.0224525043,24357.0932642487
tumor cells,Tumor,99187.0,FAAGSCC_13_99187,31427.8383518225,23884.8193343899
tumor cells,Tumor,99239.0,FAAGSCC_13_99239,31124.6246056782,23249.2239747634
Ki67+ tumor cells,Ki67+ tumor,99376.0,FAAGSCC_13_99376,32354.3510324484,23737.4247787611
tumor cells,Tumor,99466.0,FAAGSCC_13_99466,32254.0748129676,24397.6733167082
tumor cells,Tumor,99565.0,FAAGSCC_13_99565,32384.412244898,23386.3387755102
tumor cells,Tumor,99720.0,FAAGSCC_13_99720,33247.9126819127,23633.6174636175
Ki67+ tumor cells,Ki67+ tumor,99826.0,FAAGSCC_13_99826,31406.7208737864,23347.7694174757
Ki67+ tumor cells,Ki67+ tumor,99828.0,FAAGSCC_13_99828,32851.3507246377,24419.268115942
tumor cells,Tumor,100210.0,FAAGSCC_13_100210,32433.5611015491,23868.8192771084
tumor cells,Tumor,100459.0,FAAGSCC_13_100459,32245.3722397476,23947.905362776
tumor cells,Tumor,100778.0,FAAGSCC_13_100778,32500.0727272727,23267.5109090909
tumor cells,Tumor,100941.0,FAAGSCC_13_100941,32700.9446153846,24208.1430769231
tumor cells,Tumor,101058.0,FAAGSCC_13_101058,31533.47,24555.278
effector CD8+ T cells,Effector CD8+ T cells,101218.0,FAAGSCC_13_101218,31269.1708185053,24330.1565836299
tumor cells,Tumor,101276.0,FAAGSCC_13_101276,31651.6552795031,24407.049689441
Ki67+ tumor cells,Ki67+ tumor,101300.0,FAAGSCC_13_101300,31058.1273584906,23842.5660377359
effector CD8+ T cells,Effector CD8+ T cells,101457.0,FAAGSCC_13_101457,31586.0981818182,24375.7563636364
tumor cells,Tumor,101549.0,FAAGSCC_13_101549,31245.5569620253,24132.3642756681
tumor cells,Tumor,101770.0,FAAGSCC_13_101770,33158.8080133556,23959.7796327212
tumor cells,Tumor,101826.0,FAAGSCC_13_101826,32588.7359050445,24326.8011869436
CD4+ T cells,CD4+ T cells,101893.0,FAAGSCC_13_101893,32784.9966442953,24477.7751677852
Ki67+ tumor cells,Ki67+ tumor,101939.0,FAAGSCC_13_101939,31799.7761557178,24092.7810218978
tumor cells,Tumor,102007.0,FAAGSCC_13_102007,31290.9450549451,24503.6538461538
tumor cells,Tumor,102373.0,FAAGSCC_13_102373,32427.250877193,24433.5280701754
tumor cells,Tumor,102455.0,FAAGSCC_13_102455,32203.3529411765,24323.981092437
tumor cells,Tumor,102668.0,FAAGSCC_13_102668,32630.5291262136,24316.8009708738
tumor cells,Tumor,102775.0,FAAGSCC_13_102775,31251.4728096677,24038.3987915408
tumor cells,Tumor,102903.0,FAAGSCC_13_102903,31325.6536885246,23261.8073770492
Ki67+ tumor cells,Ki67+ tumor,102984.0,FAAGSCC_13_102984,31479.1647446458,23701.9538714992
tumor cells,Tumor,103100.0,FAAGSCC_13_103100,32386.8930481283,24336.7112299465
tumor cells,Tumor,103581.0,FAAGSCC_13_103581,31375.0573770492,23679.9836065574
tumor cells,Tumor,103603.0,FAAGSCC_13_103603,31605.244140625,23767.64453125
tumor cells,Tumor,103911.0,FAAGSCC_13_103911,31272.2124105012,24455.8138424821
tumor cells,Tumor,103932.0,FAAGSCC_13_103932,31394.0359116022,24114.3729281768
Ki67+ tumor cells,Ki67+ tumor,104152.0,FAAGSCC_13_104152,32487.1149012567,23593.4596050269
Ki67+ tumor cells,Ki67+ tumor,104303.0,FAAGSCC_13_104303,33153.7201946472,24246.2530413625
Ki67+ tumor cells,Ki67+ tumor,104410.0,FAAGSCC_13_104410,32961.5347222222,24523.8935185185
Ki67+ tumor cells,Ki67+ tumor,104415.0,FAAGSCC_13_104415,32963.8717948718,23539.2857142857
tumor cells,Tumor,104572.0,FAAGSCC_13_104572,33084.7123076923,23792.2892307692
tumor cells,Tumor,104778.0,FAAGSCC_13_104778,32693.1381322957,24089.8501945525
tumor cells,Tumor,104853.0,FAAGSCC_13_104853,32859.782122905,24312.8566108007
Ki67+ tumor cells,Ki67+ tumor,104978.0,FAAGSCC_13_104978,31517.7196078431,23253.8588235294
Ki67+ tumor cells,Ki67+ tumor,105215.0,FAAGSCC_13_105215,31079.8337730871,24538.882585752
Ki67+ tumor cells,Ki67+ tumor,105314.0,FAAGSCC_13_105314,31139.4887780549,23353.2817955112
Ki67+ tumor cells,Ki67+ tumor,105467.0,FAAGSCC_13_105467,33075.5953177258,23666.0200668896
tumor cells,Tumor,105877.0,FAAGSCC_13_105877,32407.0974729242,24290.40433213
Ki67+ tumor cells,Ki67+ tumor,105988.0,FAAGSCC_13_105988,32315.468503937,24214.0866141732
tumor cells,Tumor,106052.0,FAAGSCC_13_106052,33162.8797996661,23773.7829716194
Ki67+ tumor cells,Ki67+ tumor,106084.0,FAAGSCC_13_106084,32885.7649667406,24373.1840354767
tumor cells,Tumor,106354.0,FAAGSCC_13_106354,32593.023255814,24099.5976744186
Ki67+ tumor cells,Ki67+ tumor,106492.0,FAAGSCC_13_106492,32348.1925925926,23295.0333333333
tumor cells,Tumor,106498.0,FAAGSCC_13_106498,32722.1627906977,23369.9408033827
Ki67+ tumor cells,Ki67+ tumor,106662.0,FAAGSCC_13_106662,32733.4198113208,23490.9575471698
Ki67+ tumor cells,Ki67+ tumor,106917.0,FAAGSCC_13_106917,32308.9744136461,24442.6929637527
Ki67+ tumor cells,Ki67+ tumor,107042.0,FAAGSCC_13_107042,31489.5273311897,24153.1318327974
Ki67+ tumor cells,Ki67+ tumor,107201.0,FAAGSCC_13_107201,32473.676056338,23338.0579029734
tumor cells,Tumor,107392.0,FAAGSCC_13_107392,31953.5448717949,24222.6826923077
tumor cells,Tumor,107493.0,FAAGSCC_13_107493,31026.6605744125,23726.592689295
Ki67+ tumor cells,Ki67+ tumor,107535.0,FAAGSCC_13_107535,33136.6474926254,24007.8112094395
Ki67+ tumor cells,Ki67+ tumor,107663.0,FAAGSCC_13_107663,32451.5210970464,24491.3291139241
tumor cells,Tumor,107776.0,FAAGSCC_13_107776,32005.7361769352,24616.9747235387
tumor cells,Tumor,107826.0,FAAGSCC_13_107826,31189.4570200573,23217.0372492837
tumor cells,Tumor,108245.0,FAAGSCC_13_108245,31190.0178571429,23942.0153061224
tumor cells,Tumor,108369.0,FAAGSCC_13_108369,32740.5431472081,24417.5482233503
tumor cells,Tumor,108561.0,FAAGSCC_13_108561,32700.6284246575,23215.7311643836
tumor cells,Tumor,108689.0,FAAGSCC_13_108689,32397.3882544861,23865.7128874388
Ki67+ tumor cells,Ki67+ tumor,108834.0,FAAGSCC_13_108834,32846.1208151383,23525.3478893741
tumor cells,Tumor,109021.0,FAAGSCC_13_109021,33159.2495636998,23742.7085514834
tumor cells,Tumor,109054.0,FAAGSCC_13_109054,31420.2837837838,24672.9662162162
Ki67+ tumor cells,Ki67+ tumor,109105.0,FAAGSCC_13_109105,31112.3876221498,23804.5667752443
Ki67+ tumor cells,Ki67+ tumor,109279.0,FAAGSCC_13_109279,33011.4820143885,24481.0737410072
tumor cells,Tumor,109353.0,FAAGSCC_13_109353,32484.4042553192,23855.9574468085
Ki67+ tumor cells,Ki67+ tumor,109569.0,FAAGSCC_13_109569,31759.6446280992,23786.4669421488
Ki67+ tumor cells,Ki67+ tumor,109570.0,FAAGSCC_13_109570,32363.2220762155,23624.1892247043
Ki67+ tumor cells,Ki67+ tumor,109606.0,FAAGSCC_13_109606,33108.4545454545,23535.4150943396
Ki67+ tumor cells,Ki67+ tumor,109901.0,FAAGSCC_13_109901,31526.6296296296,23513.4178240741
tumor cells,Tumor,110139.0,FAAGSCC_13_110139,32515.4712962963,23865.3166666667
tumor cells,Tumor,110285.0,FAAGSCC_13_110285,32935.2118863049,24380.9483204134
tumor cells,Tumor,110480.0,FAAGSCC_13_110480,31570.0863636364,23900.3727272727
tumor cells,Tumor,110515.0,FAAGSCC_13_110515,33099.4853932584,24327.5146067416
tumor cells,Tumor,110619.0,FAAGSCC_13_110619,31816.2756892231,24293.6817042607
