phenotype,FinalPhenotype,CellID,unique_cellid,X_centroid,Y_centroid
endothelial cells,Endothelial,13304.0,FAAGSCC_13_13304,30897.928030303,19495.7670454545
endothelial cells,Endothelial,13319.0,FAAGSCC_13_13319,29755.8025666338,19116.368213228
stromal cells,Stromal,13437.0,FAAGSCC_13_13437,30179.9761904762,21079.5767195767
stromal cells,Stromal,13634.0,FAAGSCC_13_13634,29353.7224409449,19221.937007874
endothelial cells,Endothelial,13868.0,FAAGSCC_13_13868,30641.4082840237,20560.2189349112
stromal cells,Stromal,13892.0,FAAGSCC_13_13892,31195.9231788079,18993.7867549669
stromal cells,Stromal,14807.0,FAAGSCC_13_14807,29564.1469298246,19114.2565789474
regulatory T cells,Regulatory T cells,15314.0,FAAGSCC_13_15314,31045.8928571429,19157.1785714286
CD4+ T cells,CD4+ T cells,15316.0,FAAGSCC_13_15316,30700.8915662651,20427.7228915663
stromal cells,Stromal,15614.0,FAAGSCC_13_15614,30716.4034582133,19345.1729106628
stromal cells,Stromal,15625.0,FAAGSCC_13_15625,30767.8316831683,19981.2178217822
stromal cells,Stromal,15648.0,FAAGSCC_13_15648,29895.5098039216,19251.0745098039
stromal cells,Stromal,15757.0,FAAGSCC_13_15757,29124.6117166213,19198.8882833787
stromal cells,Stromal,16078.0,FAAGSCC_13_16078,29768.1266294227,20243.6238361266
M2 macrophages,M2 macrophages,16149.0,FAAGSCC_13_16149,29065.1675041876,19629.9296482412
effector CD8+ T cells,Effector CD8+ T cells,16254.0,FAAGSCC_13_16254,29628.1259079903,19538.0024213075
endothelial cells,Endothelial,16495.0,FAAGSCC_13_16495,30578.5474452555,20025.4397810219
CD4+ T cells,CD4+ T cells,16560.0,FAAGSCC_13_16560,30322.5906735751,20879.3264248705
stromal cells,Stromal,16693.0,FAAGSCC_13_16693,30693.3961038961,19110.4902597403
M2 macrophages,M2 macrophages,16859.0,FAAGSCC_13_16859,30331.4567567568,19038.3081081081
endothelial cells,Endothelial,16891.0,FAAGSCC_13_16891,30967.8973607038,19597.4486803519
M2 macrophages,M2 macrophages,16896.0,FAAGSCC_13_16896,29915.0149253731,19064.927238806
endothelial cells,Endothelial,17277.0,FAAGSCC_13_17277,30085.754985755,20598.7321937322
M1/M0 macrophages,M1/M0 macrophages,17523.0,FAAGSCC_13_17523,29323.8779342723,20301.8888888889
endothelial cells,Endothelial,17818.0,FAAGSCC_13_17818,30282.6211180124,19049.4906832298
stromal cells,Stromal,17847.0,FAAGSCC_13_17847,30378.6766467066,19507.3682634731
endothelial cells,Endothelial,18035.0,FAAGSCC_13_18035,30598.8543417367,19237.9943977591
endothelial cells,Endothelial,18281.0,FAAGSCC_13_18281,30599.9381625442,20381.3533568905
stromal cells,Stromal,18341.0,FAAGSCC_13_18341,30092.968879668,20246.7282157676
stromal cells,Stromal,18456.0,FAAGSCC_13_18456,30295.4035087719,20416.8947368421
endothelial cells,Endothelial,18626.0,FAAGSCC_13_18626,30988.1915492958,19002.3971830986
neutrophils,Neutrophils,18945.0,FAAGSCC_13_18945,30352.1131105398,19741.6066838046
endothelial cells,Endothelial,19059.0,FAAGSCC_13_19059,29357.2922673657,20277.9882044561
endothelial cells,Endothelial,19174.0,FAAGSCC_13_19174,30794.227184466,19494.8873786408
effector CD8+ T cells,Effector CD8+ T cells,19367.0,FAAGSCC_13_19367,30263.3181818182,20903.8242424242
endothelial cells,Endothelial,19640.0,FAAGSCC_13_19640,30518.2448979592,20433.3520408163
endothelial cells,Endothelial,20131.0,FAAGSCC_13_20131,30621.6825396825,20406.1931216931
stromal cells,Stromal,20199.0,FAAGSCC_13_20199,31181.3138888889,19061.6888888889
endothelial cells,Endothelial,20224.0,FAAGSCC_13_20224,30510.7119565217,19571.0380434783
regulatory T cells,Regulatory T cells,20225.0,FAAGSCC_13_20225,30610.1822125813,20017.5813449024
endothelial cells,Endothelial,20637.0,FAAGSCC_13_20637,30317.5436681223,19927.7772925764
endothelial cells,Endothelial,21821.0,FAAGSCC_13_21821,30787.3118556701,19468.4819587629
stromal cells,Stromal,22049.0,FAAGSCC_13_22049,29013.8456790123,20362.8641975309
endothelial cells,Endothelial,22127.0,FAAGSCC_13_22127,30832.4678747941,19949.3179571664
M2 macrophages,M2 macrophages,22299.0,FAAGSCC_13_22299,29847.6666666667,19111.6926406926
endothelial cells,Endothelial,22450.0,FAAGSCC_13_22450,30737.8840070299,19439.1265377856
endothelial cells,Endothelial,22481.0,FAAGSCC_13_22481,30545.6563981043,20426.8033175355
endothelial cells,Endothelial,22532.0,FAAGSCC_13_22532,30089.8173913043,20681.0115942029
endothelial cells,Endothelial,22586.0,FAAGSCC_13_22586,30037.5563063063,19276.0968468468
stromal cells,Stromal,22785.0,FAAGSCC_13_22785,30370.9267015707,19141.5078534031
endothelial cells,Endothelial,22955.0,FAAGSCC_13_22955,30137.9475890985,19698.5660377359
endothelial cells,Endothelial,23097.0,FAAGSCC_13_23097,29859.9710982659,20422.0809248555
CD4+ T cells,CD4+ T cells,23769.0,FAAGSCC_13_23769,30106.0459459459,21043.2837837838
stromal cells,Stromal,24380.0,FAAGSCC_13_24380,31223.5856873823,18667.5856873823
CD4+ T cells,CD4+ T cells,24511.0,FAAGSCC_13_24511,30718.671641791,20633.3980099502
CD4+ T cells,CD4+ T cells,24601.0,FAAGSCC_13_24601,30158.0721649485,18705.7766323024
endothelial cells,Endothelial,24604.0,FAAGSCC_13_24604,29926.9293785311,19535.3531073446
endothelial cells,Endothelial,24757.0,FAAGSCC_13_24757,30653.6166666667,19810.4666666667
endothelial cells,Endothelial,25091.0,FAAGSCC_13_25091,30342.2113564669,19899.61829653
endothelial cells,Endothelial,25191.0,FAAGSCC_13_25191,29955.1910828025,19250.2887473461
stromal cells,Stromal,25322.0,FAAGSCC_13_25322,29477.8796498906,19492.1619256018
endothelial cells,Endothelial,25396.0,FAAGSCC_13_25396,30968.0164383562,19633.1342465753
effector CD8+ T cells,Effector CD8+ T cells,25688.0,FAAGSCC_13_25688,29671.4194831014,19055.689860835
effector CD8+ T cells,Effector CD8+ T cells,26182.0,FAAGSCC_13_26182,29269.9836956522,20543.5951086956
effector CD8+ T cells,Effector CD8+ T cells,26318.0,FAAGSCC_13_26318,30231.3968253968,21007.0793650794
endothelial cells,Endothelial,26380.0,FAAGSCC_13_26380,30966.4436619718,20353.0154929577
effector CD8+ T cells,Effector CD8+ T cells,26812.0,FAAGSCC_13_26812,29256.7757731959,19316.5335051546
endothelial cells,Endothelial,26969.0,FAAGSCC_13_26969,30136.9425837321,20573.9138755981
stromal cells,Stromal,27028.0,FAAGSCC_13_27028,30479.2342342342,19759.0878378378
CD4+ T cells,CD4+ T cells,27049.0,FAAGSCC_13_27049,30709.5064935065,20736.5032467532
endothelial cells,Endothelial,27153.0,FAAGSCC_13_27153,30486.1278538813,19791.9817351598
endothelial cells,Endothelial,27460.0,FAAGSCC_13_27460,29875.4251012146,20396.2813765182
M2 macrophages,M2 macrophages,27809.0,FAAGSCC_13_27809,29163.9292543021,19429.1969407266
endothelial cells,Endothelial,27880.0,FAAGSCC_13_27880,30651.1091811414,19553.0744416873
endothelial cells,Endothelial,27932.0,FAAGSCC_13_27932,30968.0698324022,19130.374301676
stromal cells,Stromal,28187.0,FAAGSCC_13_28187,31023.8092105263,19314.5032894737
endothelial cells,Endothelial,28459.0,FAAGSCC_13_28459,31106.6209677419,19257.5564516129
endothelial cells,Endothelial,28880.0,FAAGSCC_13_28880,30199.7851458886,19786.4456233422
endothelial cells,Endothelial,28982.0,FAAGSCC_13_28982,30682.8838526912,19518.0028328612
stromal cells,Stromal,29342.0,FAAGSCC_13_29342,31083.0880952381,18944.8333333333
endothelial cells,Endothelial,29441.0,FAAGSCC_13_29441,30512.2413793103,19603.6671087533
effector CD8+ T cells,Effector CD8+ T cells,29581.0,FAAGSCC_13_29581,30466.2401315789,20822.7796052632
endothelial cells,Endothelial,29714.0,FAAGSCC_13_29714,30243.0474683544,20519.1139240506
endothelial cells,Endothelial,30138.0,FAAGSCC_13_30138,30959.7314578005,20186.6061381074
endothelial cells,Endothelial,30202.0,FAAGSCC_13_30202,30515.1855955679,20784.6842105263
endothelial cells,Endothelial,30260.0,FAAGSCC_13_30260,30606.6424050633,19779.332278481
endothelial cells,Endothelial,30421.0,FAAGSCC_13_30421,30126.0711297071,20645.7426778243
endothelial cells,Endothelial,30753.0,FAAGSCC_13_30753,30298.6217765043,20919.100286533
endothelial cells,Endothelial,31177.0,FAAGSCC_13_31177,30377.4684684685,19681.4054054054
stromal cells,Stromal,31328.0,FAAGSCC_13_31328,28966.9265734266,19940.0402097902
endothelial cells,Endothelial,31568.0,FAAGSCC_13_31568,30892.953722334,19389.8189134809
effector CD8+ T cells,Effector CD8+ T cells,31591.0,FAAGSCC_13_31591,30859.9069767442,19984.4418604651
M2 macrophages,M2 macrophages,31647.0,FAAGSCC_13_31647,29123.5836653386,19401.6155378486
endothelial cells,Endothelial,31675.0,FAAGSCC_13_31675,30160.1840490798,20340.3803680982
endothelial cells,Endothelial,31730.0,FAAGSCC_13_31730,30508.5514705882,19863.7450980392
CD4+ T cells,CD4+ T cells,31936.0,FAAGSCC_13_31936,30156.3185595568,19748.703601108
stromal cells,Stromal,31999.0,FAAGSCC_13_31999,30809.2005347594,20059.7192513369
M2 macrophages,M2 macrophages,32148.0,FAAGSCC_13_32148,30150.4147465438,19195.3410138249
regulatory T cells,Regulatory T cells,32200.0,FAAGSCC_13_32200,29748.1769436997,20254.1689008043
effector CD8+ T cells,Effector CD8+ T cells,32422.0,FAAGSCC_13_32422,29248.6334231806,19296.8679245283
endothelial cells,Endothelial,32431.0,FAAGSCC_13_32431,30507.8784530387,19242.044198895
endothelial cells,Endothelial,32474.0,FAAGSCC_13_32474,30817.3229166667,19336.7630208333
M1/M0 macrophages,M1/M0 macrophages,32581.0,FAAGSCC_13_32581,30331.5611510791,20977.5899280576
M2 macrophages,M2 macrophages,32941.0,FAAGSCC_13_32941,30327.5589622641,19560.8231132075
effector CD8+ T cells,Effector CD8+ T cells,33376.0,FAAGSCC_13_33376,30726.8177083333,18893.9791666667
stromal cells,Stromal,33466.0,FAAGSCC_13_33466,29124.0079365079,19131.5535714286
endothelial cells,Endothelial,33800.0,FAAGSCC_13_33800,30654.1311754685,20084.9318568995
endothelial cells,Endothelial,33879.0,FAAGSCC_13_33879,29482.2723577236,20289.3495934959
endothelial cells,Endothelial,33929.0,FAAGSCC_13_33929,30831.8617511521,20799.1674347158
CD4+ T cells,CD4+ T cells,34328.0,FAAGSCC_13_34328,30131.68,20539.96
M2 macrophages,M2 macrophages,34772.0,FAAGSCC_13_34772,30990.2933753943,19189.6750788644
stromal cells,Stromal,34917.0,FAAGSCC_13_34917,29444.0098039216,20188.5196078431
effector CD8+ T cells,Effector CD8+ T cells,34918.0,FAAGSCC_13_34918,29804.5634920635,20348.4206349206
endothelial cells,Endothelial,35039.0,FAAGSCC_13_35039,30141.2969187675,20328.0140056022
endothelial cells,Endothelial,35071.0,FAAGSCC_13_35071,30918.6008403361,19002.1554621849
endothelial cells,Endothelial,35132.0,FAAGSCC_13_35132,30707.808716707,20261.4406779661
endothelial cells,Endothelial,35214.0,FAAGSCC_13_35214,30475.5874730022,19583.909287257
endothelial cells,Endothelial,35516.0,FAAGSCC_13_35516,30134.1133501259,19766.3476070529
stromal cells,Stromal,35527.0,FAAGSCC_13_35527,30329.3641304348,21007.0054347826
endothelial cells,Endothelial,35835.0,FAAGSCC_13_35835,30954.2520775623,18910.1966759003
endothelial cells,Endothelial,35855.0,FAAGSCC_13_35855,30341.5346820809,19871.7658959538
endothelial cells,Endothelial,36036.0,FAAGSCC_13_36036,30806.6347826087,20304.8869565217
endothelial cells,Endothelial,36263.0,FAAGSCC_13_36263,29776.694143167,20514.9110629067
endothelial cells,Endothelial,36699.0,FAAGSCC_13_36699,30181.9907120743,20154.8854489164
endothelial cells,Endothelial,36747.0,FAAGSCC_13_36747,30812.1698564593,19900.6674641148
neutrophils,Neutrophils,37025.0,FAAGSCC_13_37025,29841.182441701,19326.633744856
endothelial cells,Endothelial,37358.0,FAAGSCC_13_37358,30590.6304347826,19644.4166666667
stromal cells,Stromal,37367.0,FAAGSCC_13_37367,29744.2866972477,20545.9013761468
endothelial cells,Endothelial,37400.0,FAAGSCC_13_37400,30653.8659003831,19831.6743295019
stromal cells,Stromal,37498.0,FAAGSCC_13_37498,29608.7463414634,19292.5512195122
neutrophils,Neutrophils,37528.0,FAAGSCC_13_37528,29097.6666666667,19683.5343137255
endothelial cells,Endothelial,37832.0,FAAGSCC_13_37832,30884.7529761905,19194.3928571429
endothelial cells,Endothelial,37840.0,FAAGSCC_13_37840,30716.7544247788,19463.75
stromal cells,Stromal,37859.0,FAAGSCC_13_37859,30833.3324175824,18824.7087912088
endothelial cells,Endothelial,38093.0,FAAGSCC_13_38093,29071.7974683544,19756.7405063291
CD4+ T cells,CD4+ T cells,38155.0,FAAGSCC_13_38155,30292.7336561743,19942.5012106538
stromal cells,Stromal,38444.0,FAAGSCC_13_38444,30542.3585526316,20118.9309210526
endothelial cells,Endothelial,38916.0,FAAGSCC_13_38916,30149.4607645875,18976.2756539235
endothelial cells,Endothelial,38924.0,FAAGSCC_13_38924,30713.9975308642,19415.8790123457
stromal cells,Stromal,39070.0,FAAGSCC_13_39070,29517.3696682464,19335.8199052133
effector CD8+ T cells,Effector CD8+ T cells,39178.0,FAAGSCC_13_39178,29599.9285714286,19564.9329004329
endothelial cells,Endothelial,39185.0,FAAGSCC_13_39185,31112.5393586006,19231.8513119534
stromal cells,Stromal,39496.0,FAAGSCC_13_39496,31161.8380414313,19098.1355932203
neutrophils,Neutrophils,39544.0,FAAGSCC_13_39544,30701.8664495114,20535.0553745928
stromal cells,Stromal,39589.0,FAAGSCC_13_39589,30374.154676259,20485.9064748201
stromal cells,Stromal,39969.0,FAAGSCC_13_39969,31203.5888888889,19164.3814814815
endothelial cells,Endothelial,40111.0,FAAGSCC_13_40111,30458.1578947368,20800.2397660819
endothelial cells,Endothelial,40776.0,FAAGSCC_13_40776,30252.2261146497,20130.6815286624
endothelial cells,Endothelial,40778.0,FAAGSCC_13_40778,29888.6029900332,19179.5
endothelial cells,Endothelial,41011.0,FAAGSCC_13_41011,30600.4290540541,19614.1385135135
endothelial cells,Endothelial,41123.0,FAAGSCC_13_41123,30151.335106383,20590.6861702128
endothelial cells,Endothelial,41181.0,FAAGSCC_13_41181,29931.6730038023,19185.6977186312
stromal cells,Stromal,41276.0,FAAGSCC_13_41276,31084.1123188406,18742.0942028986
endothelial cells,Endothelial,41435.0,FAAGSCC_13_41435,30427.7974683544,20162.5443037975
endothelial cells,Endothelial,41512.0,FAAGSCC_13_41512,29607.4194444444,20219.2305555556
regulatory T cells,Regulatory T cells,41525.0,FAAGSCC_13_41525,30131.777486911,20056.9554973822
stromal cells,Stromal,41531.0,FAAGSCC_13_41531,30522.382566586,18900.6246973366
endothelial cells,Endothelial,41734.0,FAAGSCC_13_41734,31069.3129770992,19403.7913486005
endothelial cells,Endothelial,41739.0,FAAGSCC_13_41739,30191.7206982544,19740.1047381546
stromal cells,Stromal,41780.0,FAAGSCC_13_41780,29156.7574074074,19317.8537037037
stromal cells,Stromal,41905.0,FAAGSCC_13_41905,31092.3220338983,18655.7690677966
regulatory T cells,Regulatory T cells,42131.0,FAAGSCC_13_42131,30356.1791907514,21047.4971098266
endothelial cells,Endothelial,42136.0,FAAGSCC_13_42136,30639.0351906158,19582.724340176
endothelial cells,Endothelial,42187.0,FAAGSCC_13_42187,30260.9660056657,18849.4844192634
endothelial cells,Endothelial,42263.0,FAAGSCC_13_42263,30484.8387850467,20807.4345794393
M1/M0 macrophages,M1/M0 macrophages,42270.0,FAAGSCC_13_42270,29898.373015873,20438.7738095238
endothelial cells,Endothelial,42330.0,FAAGSCC_13_42330,30522.1682847896,19849.4951456311
stromal cells,Stromal,42366.0,FAAGSCC_13_42366,29654.4952978056,20280.8213166144
endothelial cells,Endothelial,42403.0,FAAGSCC_13_42403,30786.3049180328,20386.2262295082
endothelial cells,Endothelial,42438.0,FAAGSCC_13_42438,29672.3865030675,19520.2801635992
stromal cells,Stromal,42794.0,FAAGSCC_13_42794,30300.123943662,20396.9267605634
endothelial cells,Endothelial,42882.0,FAAGSCC_13_42882,30425.67003367,19320.2222222222
endothelial cells,Endothelial,42944.0,FAAGSCC_13_42944,30140.7908847185,20679.4745308311
stromal cells,Stromal,43242.0,FAAGSCC_13_43242,29923.9052419355,19238.3528225806
stromal cells,Stromal,43397.0,FAAGSCC_13_43397,29206.1194029851,19929.3470149254
endothelial cells,Endothelial,43400.0,FAAGSCC_13_43400,30631.0873786408,19679.7087378641
M2 macrophages,M2 macrophages,43571.0,FAAGSCC_13_43571,30692.6440677966,19436.615819209
endothelial cells,Endothelial,43654.0,FAAGSCC_13_43654,30423.4232804233,19118.0396825397
endothelial cells,Endothelial,43951.0,FAAGSCC_13_43951,30531.746223565,19872.3172205438
endothelial cells,Endothelial,44236.0,FAAGSCC_13_44236,30013.3926096998,20586.7043879908
endothelial cells,Endothelial,44423.0,FAAGSCC_13_44423,30177.4267912773,20568.1651090343
endothelial cells,Endothelial,44471.0,FAAGSCC_13_44471,30681.014527845,19587.8837772397
endothelial cells,Endothelial,44626.0,FAAGSCC_13_44626,30690.546961326,19995.4861878453
endothelial cells,Endothelial,44788.0,FAAGSCC_13_44788,30202.6340057637,20621.530259366
stromal cells,Stromal,45549.0,FAAGSCC_13_45549,29550.8340248963,20310.7634854772
endothelial cells,Endothelial,45658.0,FAAGSCC_13_45658,30007.6935933148,20744.2506963788
endothelial cells,Endothelial,45761.0,FAAGSCC_13_45761,30432.1108742004,21176.5010660981
endothelial cells,Endothelial,45780.0,FAAGSCC_13_45780,29213.0052493438,19209.3018372703
effector CD8+ T cells,Effector CD8+ T cells,45846.0,FAAGSCC_13_45846,30398.775974026,21074.0941558442
stromal cells,Stromal,46100.0,FAAGSCC_13_46100,29594.6545454545,20085.4848484848
effector CD8+ T cells,Effector CD8+ T cells,46206.0,FAAGSCC_13_46206,30352.0842911877,20896.8812260536
stromal cells,Stromal,46379.0,FAAGSCC_13_46379,30628.476744186,19961.5697674419
endothelial cells,Endothelial,46388.0,FAAGSCC_13_46388,30173.6517412935,19833.7860696517
M2 macrophages,M2 macrophages,46469.0,FAAGSCC_13_46469,29352.5309734513,20546.8259587021
endothelial cells,Endothelial,46472.0,FAAGSCC_13_46472,30576.3798219585,19214.4005934718
stromal cells,Stromal,46963.0,FAAGSCC_13_46963,30601.9828571429,20547.6742857143
stromal cells,Stromal,47131.0,FAAGSCC_13_47131,30330.8997722096,19605.4988610478
effector CD8+ T cells,Effector CD8+ T cells,47249.0,FAAGSCC_13_47249,30834.7156862745,19806.237745098
endothelial cells,Endothelial,47359.0,FAAGSCC_13_47359,30169.5068870523,19692.8953168044
endothelial cells,Endothelial,47822.0,FAAGSCC_13_47822,30485.5450236967,19553.345971564
endothelial cells,Endothelial,48112.0,FAAGSCC_13_48112,30120.0228215768,19631.387966805
CD4+ T cells,CD4+ T cells,48390.0,FAAGSCC_13_48390,30806.7071428571,20647.4880952381
endothelial cells,Endothelial,48463.0,FAAGSCC_13_48463,30539.9626168224,19771.7912772586
stromal cells,Stromal,48674.0,FAAGSCC_13_48674,30833.2520325203,20091.5365853659
endothelial cells,Endothelial,48705.0,FAAGSCC_13_48705,30804.2361623616,19765.3653136531
neutrophils,Neutrophils,48978.0,FAAGSCC_13_48978,29164.5197628458,19405.9703557312
regulatory T cells,Regulatory T cells,49048.0,FAAGSCC_13_49048,30786.4567901235,20736.3765432099
endothelial cells,Endothelial,49089.0,FAAGSCC_13_49089,30884.3926096998,19887.3741339492
endothelial cells,Endothelial,49147.0,FAAGSCC_13_49147,30637.2917847025,19789.0
endothelial cells,Endothelial,49224.0,FAAGSCC_13_49224,31221.624742268,18863.9793814433
endothelial cells,Endothelial,49373.0,FAAGSCC_13_49373,30448.8113207547,19826.0094339623
stromal cells,Stromal,49535.0,FAAGSCC_13_49535,30926.8167539267,20056.3507853403
stromal cells,Stromal,49647.0,FAAGSCC_13_49647,30174.4092741935,20771.5745967742
endothelial cells,Endothelial,49735.0,FAAGSCC_13_49735,29368.7971830986,20330.9774647887
endothelial cells,Endothelial,49780.0,FAAGSCC_13_49780,30974.7852941176,19456.0647058824
regulatory T cells,Regulatory T cells,49875.0,FAAGSCC_13_49875,30728.0371621622,20742.722972973
endothelial cells,Endothelial,50350.0,FAAGSCC_13_50350,30486.5617977528,20396.5917602996
endothelial cells,Endothelial,50747.0,FAAGSCC_13_50747,30457.8238636364,19805.7329545455
CD4+ T cells,CD4+ T cells,51044.0,FAAGSCC_13_51044,30206.1927710843,20947.0060240964
M2 macrophages,M2 macrophages,51298.0,FAAGSCC_13_51298,29547.3850746269,20366.9552238806
endothelial cells,Endothelial,52232.0,FAAGSCC_13_52232,30406.1168478261,19152.777173913
stromal cells,Stromal,52356.0,FAAGSCC_13_52356,29249.3825136612,20363.5956284153
endothelial cells,Endothelial,52455.0,FAAGSCC_13_52455,29651.1485411141,20205.7055702918
CD4+ T cells,CD4+ T cells,52601.0,FAAGSCC_13_52601,30392.96875,20503.28125
endothelial cells,Endothelial,52835.0,FAAGSCC_13_52835,30811.3578680203,19461.0126903553
endothelial cells,Endothelial,53120.0,FAAGSCC_13_53120,30923.4672364672,20201.9287749288
endothelial cells,Endothelial,53249.0,FAAGSCC_13_53249,30898.5954545455,19178.0409090909
stromal cells,Stromal,53275.0,FAAGSCC_13_53275,30723.1228668942,20277.4607508532
effector CD8+ T cells,Effector CD8+ T cells,53484.0,FAAGSCC_13_53484,30527.5947712418,19291.9379084967
stromal cells,Stromal,53588.0,FAAGSCC_13_53588,29837.569416499,19913.7766599598
stromal cells,Stromal,53712.0,FAAGSCC_13_53712,31111.2266666667,19191.9047619048
endothelial cells,Endothelial,54271.0,FAAGSCC_13_54271,30560.3609625668,20354.2032085562
endothelial cells,Endothelial,54294.0,FAAGSCC_13_54294,30777.9545454545,19949.9615384615
endothelial cells,Endothelial,54729.0,FAAGSCC_13_54729,30666.6906666667,19483.2853333333
stromal cells,Stromal,54832.0,FAAGSCC_13_54832,30666.1456692913,19127.157480315
endothelial cells,Endothelial,55036.0,FAAGSCC_13_55036,30215.1045751634,20700.9520697168
endothelial cells,Endothelial,55086.0,FAAGSCC_13_55086,29874.1007518797,19219.6195488722
endothelial cells,Endothelial,55115.0,FAAGSCC_13_55115,31049.6690909091,18991.9381818182
stromal cells,Stromal,55299.0,FAAGSCC_13_55299,30023.5964912281,20820.8621553885
regulatory T cells,Regulatory T cells,55597.0,FAAGSCC_13_55597,30333.6347826087,21052.4869565217
endothelial cells,Endothelial,55780.0,FAAGSCC_13_55780,30676.8520710059,20147.7544378698
endothelial cells,Endothelial,55887.0,FAAGSCC_13_55887,30776.5354330709,20107.0393700787
endothelial cells,Endothelial,55960.0,FAAGSCC_13_55960,30495.5849056604,19530.7672955975
neutrophils,Neutrophils,56046.0,FAAGSCC_13_56046,29131.4371859296,19523.527638191
endothelial cells,Endothelial,56051.0,FAAGSCC_13_56051,30568.2150170648,19439.5767918089
effector CD8+ T cells,Effector CD8+ T cells,56093.0,FAAGSCC_13_56093,30242.2848297214,20987.9566563467
stromal cells,Stromal,56106.0,FAAGSCC_13_56106,29568.7245179063,19460.8512396694
effector CD8+ T cells,Effector CD8+ T cells,56112.0,FAAGSCC_13_56112,29105.2392156863,19514.5647058824
endothelial cells,Endothelial,56448.0,FAAGSCC_13_56448,30573.2612612613,19503.4954954955
endothelial cells,Endothelial,56497.0,FAAGSCC_13_56497,31160.2867647059,18864.1764705882
endothelial cells,Endothelial,56560.0,FAAGSCC_13_56560,30654.2903225806,19762.6392961877
stromal cells,Stromal,56683.0,FAAGSCC_13_56683,29345.9208633094,19679.7697841727
endothelial cells,Endothelial,57012.0,FAAGSCC_13_57012,29087.2022792023,20393.2051282051
regulatory T cells,Regulatory T cells,57024.0,FAAGSCC_13_57024,30949.2456140351,19740.0947368421
endothelial cells,Endothelial,57084.0,FAAGSCC_13_57084,31038.4076433121,19203.5732484076
endothelial cells,Endothelial,57317.0,FAAGSCC_13_57317,30471.1435523114,20093.3625304136
endothelial cells,Endothelial,58877.0,FAAGSCC_13_58877,30557.2188940092,19857.4838709677
endothelial cells,Endothelial,58927.0,FAAGSCC_13_58927,30969.3173652695,19199.3502994012
effector CD8+ T cells,Effector CD8+ T cells,59258.0,FAAGSCC_13_59258,30652.718579235,20766.7349726776
endothelial cells,Endothelial,59388.0,FAAGSCC_13_59388,30247.5733333333,20259.8016666667
stromal cells,Stromal,59532.0,FAAGSCC_13_59532,29719.5238095238,19160.8888888889
endothelial cells,Endothelial,59687.0,FAAGSCC_13_59687,31020.7231182796,18650.1021505376
M1/M0 macrophages,M1/M0 macrophages,59868.0,FAAGSCC_13_59868,30811.0946745562,20615.1153846154
endothelial cells,Endothelial,60062.0,FAAGSCC_13_60062,30583.7516129032,20073.5387096774
endothelial cells,Endothelial,60118.0,FAAGSCC_13_60118,30133.249122807,20623.4385964912
effector CD8+ T cells,Effector CD8+ T cells,60393.0,FAAGSCC_13_60393,30481.1113689095,19680.9791183295
effector CD8+ T cells,Effector CD8+ T cells,60553.0,FAAGSCC_13_60553,30705.6149425287,20686.591954023
endothelial cells,Endothelial,60570.0,FAAGSCC_13_60570,31005.4103671706,18958.2634989201
endothelial cells,Endothelial,60583.0,FAAGSCC_13_60583,30651.6111111111,19380.9138888889
M2 macrophages,M2 macrophages,60833.0,FAAGSCC_13_60833,30652.963740458,19033.1717557252
endothelial cells,Endothelial,61142.0,FAAGSCC_13_61142,30537.1641791045,19831.42039801
endothelial cells,Endothelial,61676.0,FAAGSCC_13_61676,30588.1253405995,19384.7711171662
endothelial cells,Endothelial,62135.0,FAAGSCC_13_62135,31157.8738170347,19143.7602523659
endothelial cells,Endothelial,62176.0,FAAGSCC_13_62176,30676.7039711191,19150.6859205776
stromal cells,Stromal,62230.0,FAAGSCC_13_62230,29860.4640657084,19528.954825462
stromal cells,Stromal,62273.0,FAAGSCC_13_62273,29092.725440806,19897.5692695214
endothelial cells,Endothelial,62377.0,FAAGSCC_13_62377,28852.8984962406,19661.3646616541
stromal cells,Stromal,62469.0,FAAGSCC_13_62469,29915.6384364821,20544.1368078176
endothelial cells,Endothelial,62537.0,FAAGSCC_13_62537,30077.0982142857,20097.1785714286
endothelial cells,Endothelial,62635.0,FAAGSCC_13_62635,30260.0809968847,19076.2429906542
stromal cells,Stromal,62863.0,FAAGSCC_13_62863,30352.399380805,19010.1238390093
endothelial cells,Endothelial,62872.0,FAAGSCC_13_62872,30439.7557755776,19302.3168316832
stromal cells,Stromal,63196.0,FAAGSCC_13_63196,30535.3611859838,20063.0835579515
endothelial cells,Endothelial,63502.0,FAAGSCC_13_63502,30649.8333333333,19703.2363636364
endothelial cells,Endothelial,64059.0,FAAGSCC_13_64059,30590.5635359116,19476.4033149171
stromal cells,Stromal,64071.0,FAAGSCC_13_64071,30038.492,18684.454
endothelial cells,Endothelial,64093.0,FAAGSCC_13_64093,30653.8047337278,19677.6301775148
stromal cells,Stromal,64832.0,FAAGSCC_13_64832,29418.9493670886,19924.6139240506
endothelial cells,Endothelial,65079.0,FAAGSCC_13_65079,30063.5595238095,20766.4702380952
endothelial cells,Endothelial,65303.0,FAAGSCC_13_65303,30152.8035087719,20663.7789473684
endothelial cells,Endothelial,65542.0,FAAGSCC_13_65542,30131.8522727273,20306.7196969697
endothelial cells,Endothelial,66126.0,FAAGSCC_13_66126,30076.262345679,20634.9691358025
endothelial cells,Endothelial,66151.0,FAAGSCC_13_66151,30725.5608856089,19776.0774907749
