phenotype,FinalPhenotype,CellID,unique_cellid,X_centroid,Y_centroid
Ki67+ tumor cells,Ki67+ tumor,94403.0,AGSCC_1_94403,13910.7492537313,14923.5910447761
Ki67+ tumor cells,Ki67+ tumor,94620.0,AGSCC_1_94620,13595.7771084337,14808.156626506
tumor cells,Tumor,94935.0,AGSCC_1_94935,13688.5467372134,14735.9417989418
Ki67+ tumor cells,Ki67+ tumor,95071.0,AGSCC_1_95071,14024.2455418381,14155.3264746228
Ki67+ tumor cells,Ki67+ tumor,96453.0,AGSCC_1_96453,13892.7702539299,13981.7521160822
Ki67+ tumor cells,Ki67+ tumor,97194.0,AGSCC_1_97194,13739.9783464567,14995.4468503937
Ki67+ tumor cells,Ki67+ tumor,97298.0,AGSCC_1_97298,14291.3505747126,13656.6455938697
tumor cells,Tumor,98079.0,AGSCC_1_98079,13745.7926078029,15511.4394250513
tumor cells,Tumor,98247.0,AGSCC_1_98247,13810.8919413919,15726.0860805861
tumor cells,Tumor,98324.0,AGSCC_1_98324,13867.3406466513,13575.129330254
tumor cells,Tumor,98511.0,AGSCC_1_98511,13163.8983050847,15251.1497175141
Ki67+ tumor cells,Ki67+ tumor,98543.0,AGSCC_1_98543,14142.9954751131,14590.5610859729
Ki67+ tumor cells,Ki67+ tumor,99078.0,AGSCC_1_99078,13501.1725490196,14019.8901960784
Ki67+ tumor cells,Ki67+ tumor,99168.0,AGSCC_1_99168,13548.1241970021,15694.4025695931
tumor cells,Tumor,99250.0,AGSCC_1_99250,13779.04,14911.9013333333
tumor cells,Tumor,99620.0,AGSCC_1_99620,13513.5282392027,14967.4219269103
Ki67+ tumor cells,Ki67+ tumor,99629.0,AGSCC_1_99629,13128.0488466757,14934.0624151967
Ki67+ tumor cells,Ki67+ tumor,99872.0,AGSCC_1_99872,13833.4616876819,14168.8312318138
tumor cells,Tumor,100321.0,AGSCC_1_100321,13482.3377777778,15290.3911111111
Ki67+ tumor cells,Ki67+ tumor,100672.0,AGSCC_1_100672,13178.8179487179,14588.9243589744
Ki67+ tumor cells,Ki67+ tumor,100885.0,AGSCC_1_100885,13473.6860706861,14816.288981289
M1/M0 macrophages,M1/M0 macrophages,101004.0,AGSCC_1_101004,13576.1583710407,13713.7556561086
dendritic cells,Dendritic cells,101107.0,AGSCC_1_101107,13422.0692883895,13882.4737827715
Ki67+ tumor cells,Ki67+ tumor,101249.0,AGSCC_1_101249,13761.5794768612,15667.3209255533
Ki67+ tumor cells,Ki67+ tumor,101407.0,AGSCC_1_101407,13966.2663398693,15101.4379084967
tumor cells,Tumor,101715.0,AGSCC_1_101715,14264.32,14284.7076923077
M1/M0 macrophages,M1/M0 macrophages,101729.0,AGSCC_1_101729,13190.5995575221,14927.1261061947
CD4+ T cells,CD4+ T cells,102641.0,AGSCC_1_102641,13809.9823788546,15142.2731277533
tumor cells,Tumor,102654.0,AGSCC_1_102654,13446.6088825215,14156.229226361
Ki67+ tumor cells,Ki67+ tumor,102687.0,AGSCC_1_102687,13783.0881355932,15273.2169491525
tumor cells,Tumor,103136.0,AGSCC_1_103136,13789.28,14969.5815384615
Ki67+ tumor cells,Ki67+ tumor,104132.0,AGSCC_1_104132,13427.5931034483,15688.8620689655
Ki67+ tumor cells,Ki67+ tumor,104610.0,AGSCC_1_104610,13611.3771929825,13600.5
Ki67+ tumor cells,Ki67+ tumor,104808.0,AGSCC_1_104808,13461.9279161206,15127.3905635649
Ki67+ tumor cells,Ki67+ tumor,104917.0,AGSCC_1_104917,13234.6880394575,15162.5314426634
