CellID,X_centroid,Y_centroid,Sample,phenotype,FinalPhenotype
75.0,36365.7179487179,25184.7278106509,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
82.0,35446.1548442907,23681.6487889273,FAAGSCC_13,tumor cells,Tumor
120.0,35618.9299363057,24166.5724522293,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
242.0,36309.7063921993,23653.7854821235,FAAGSCC_13,tumor cells,Tumor
260.0,35068.8660194175,22893.8631067961,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
299.0,34957.4625322997,22888.8669250646,FAAGSCC_13,tumor cells,Tumor
381.0,35241.9740368509,22747.3467336683,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
395.0,35553.8715995647,23365.5527747552,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
423.0,34997.8722786647,22764.8606676343,FAAGSCC_13,tumor cells,Tumor
528.0,35735.5844155844,23075.8016528926,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
636.0,35270.8849009901,22787.8131188119,FAAGSCC_13,tumor cells,Tumor
781.0,35478.2636469222,23164.0754936121,FAAGSCC_13,tumor cells,Tumor
890.0,35151.7743097239,23018.3913565426,FAAGSCC_13,tumor cells,Tumor
926.0,34933.3955399061,23850.0575117371,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
954.0,35211.9302325581,22701.9873150106,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
960.0,35398.3636363636,24666.5681818182,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
1009.0,35933.4341397849,24558.2688172043,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
1050.0,35217.8627639155,23999.5873320537,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
1084.0,35317.5239948119,23678.9390402075,FAAGSCC_13,tumor cells,Tumor
1216.0,35111.8530424799,24185.3145809414,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
1235.0,35347.9470404984,22729.0591900312,FAAGSCC_13,tumor cells,Tumor
1272.0,34845.2901353965,22940.9874274662,FAAGSCC_13,tumor cells,Tumor
1322.0,36070.5765306122,23930.1530612245,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
1355.0,35590.6651418115,23620.6440988106,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
1373.0,35376.6067039106,23159.6145251397,FAAGSCC_13,neutrophils,Neutrophils
1433.0,34862.4895104895,23063.7258741259,FAAGSCC_13,tumor cells,Tumor
1461.0,35628.4072022161,23024.0817174515,FAAGSCC_13,tumor cells,Tumor
1503.0,35464.2227784731,22776.2453066333,FAAGSCC_13,tumor cells,Tumor
1534.0,35302.84572697,23340.3829078801,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
1539.0,35270.9514925373,23972.3992537313,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
1544.0,35267.9695121951,23688.3231707317,FAAGSCC_13,tumor cells,Tumor
1554.0,35060.4197707736,23818.3266475645,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
1683.0,34981.4070660522,25265.5422427035,FAAGSCC_13,tumor cells,Tumor
1686.0,35789.5296610169,22882.7796610169,FAAGSCC_13,neutrophils,Neutrophils
1826.0,35470.9696106363,23998.1196581197,FAAGSCC_13,tumor cells,Tumor
1969.0,35510.446191052,23447.261185006,FAAGSCC_13,tumor cells,Tumor
1991.0,35089.537342386,24029.0320077595,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
2021.0,36492.114213198,23965.828680203,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
2036.0,35798.5839416058,24150.7284671533,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
2058.0,35317.260511883,23392.1453382084,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
2124.0,35618.7356051704,23488.1257344301,FAAGSCC_13,tumor cells,Tumor
2250.0,35597.5704514364,23470.6169630643,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
2281.0,35980.9784946237,25323.4529569892,FAAGSCC_13,tumor cells,Tumor
2374.0,35060.6983568075,23113.117370892,FAAGSCC_13,tumor cells,Tumor
2384.0,34614.7432239658,22804.1783166904,FAAGSCC_13,tumor cells,Tumor
2682.0,35886.266025641,23100.0106837607,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
2768.0,36050.0943396226,24174.2619738752,FAAGSCC_13,tumor cells,Tumor
3181.0,35423.7484874676,23166.3370786517,FAAGSCC_13,tumor cells,Tumor
3270.0,35545.6675977654,23104.3240223464,FAAGSCC_13,tumor cells,Tumor
3292.0,35317.8186528497,22642.5556994819,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
3300.0,36413.4714285714,23817.6682539683,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
3349.0,34987.4091603053,25148.3083969466,FAAGSCC_13,tumor cells,Tumor
3454.0,35020.9693564862,22891.3197139939,FAAGSCC_13,tumor cells,Tumor
3519.0,34958.6788036411,23825.4759427828,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
3643.0,35588.9915700738,23350.3856691254,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
3667.0,35946.0202205882,24229.8382352941,FAAGSCC_13,tumor cells,Tumor
3856.0,36158.7900943396,23476.8537735849,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
4070.0,35220.9490950226,23087.2432126697,FAAGSCC_13,tumor cells,Tumor
4191.0,36093.7774030354,23921.6070826307,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
4277.0,35434.3709869203,22896.9738406659,FAAGSCC_13,tumor cells,Tumor
4314.0,35872.566872428,23692.0380658436,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
4398.0,34749.8494623656,22877.6082949309,FAAGSCC_13,tumor cells,Tumor
4502.0,35113.5897740785,23962.6504161712,FAAGSCC_13,tumor cells,Tumor
4525.0,35956.4301204819,24519.6746987952,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
4561.0,35175.5817060637,24428.2723535457,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
4618.0,35498.1014492754,22926.7732310315,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
4636.0,35176.2241653418,23077.2965023847,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
4664.0,34942.7670772676,22658.4165733483,FAAGSCC_13,tumor cells,Tumor
4671.0,35370.998003992,22697.8343313373,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
4681.0,35369.4207650273,22928.5027322404,FAAGSCC_13,tumor cells,Tumor
4761.0,35553.8867924528,24695.2056603774,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
4782.0,35588.9053738318,23503.8773364486,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
4788.0,36047.6984924623,23975.6243718593,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
4823.0,35433.1165279429,24654.0939357907,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
4867.0,35487.6572622779,23660.5214211076,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
5022.0,35942.6151960784,25407.1605392157,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
5336.0,35524.629113924,23744.9848101266,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
5446.0,35736.2489905787,24817.8532974428,FAAGSCC_13,tumor cells,Tumor
5537.0,34924.1027777778,22827.212037037,FAAGSCC_13,tumor cells,Tumor
5543.0,35174.0132547864,24125.5640648012,FAAGSCC_13,tumor cells,Tumor
5591.0,34877.8529411765,23840.3705882353,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
5643.0,35165.3701492537,23466.1492537313,FAAGSCC_13,tumor cells,Tumor
5652.0,35358.1017881706,23519.7152682256,FAAGSCC_13,tumor cells,Tumor
5680.0,34965.0601915185,25206.3447332421,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
5816.0,35958.8221153846,24200.3317307692,FAAGSCC_13,tumor cells,Tumor
5889.0,35304.8414179105,24260.3134328358,FAAGSCC_13,tumor cells,Tumor
5957.0,35027.8852459016,23924.375,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
6062.0,34684.481595092,22855.6886503067,FAAGSCC_13,tumor cells,Tumor
6124.0,35533.6675749319,23051.6989100817,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
6356.0,35790.1150159744,24621.5,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
6611.0,34870.3806179775,22852.106741573,FAAGSCC_13,tumor cells,Tumor
6663.0,35423.1520591341,23894.4720168955,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
6683.0,35761.875502008,22901.7978580991,FAAGSCC_13,neutrophils,Neutrophils
6771.0,35387.4164345404,22727.8997214485,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
7228.0,35372.1388888889,23640.2482638889,FAAGSCC_13,tumor cells,Tumor
7238.0,35906.0206489676,23679.6194690265,FAAGSCC_13,effector CD8+ T cells,Effector CD8+ T cells
7300.0,35892.0161001789,23180.0035778175,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
7345.0,34947.3549160671,23338.8896882494,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
7357.0,36278.6692406692,24942.0411840412,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
7414.0,36031.907504363,24462.4537521815,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
7478.0,35716.7149075082,23296.0391730141,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
7523.0,36389.8193760263,25372.197044335,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
7587.0,35881.5644171779,23872.8711656442,FAAGSCC_13,tumor cells,Tumor
7847.0,35149.4848484848,23542.385026738,FAAGSCC_13,tumor cells,Tumor
8186.0,35443.6755793226,23116.2459893048,FAAGSCC_13,tumor cells,Tumor
8191.0,35848.3706896552,23811.3232758621,FAAGSCC_13,tumor cells,Tumor
8204.0,35882.0283286119,23809.1246458924,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
8273.0,34825.3949671772,22837.8074398249,FAAGSCC_13,tumor cells,Tumor
8307.0,35059.5293005671,23312.2514177694,FAAGSCC_13,tumor cells,Tumor
8362.0,35963.5956937799,23107.3815789474,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
8393.0,35175.312390925,23925.6492146597,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
8537.0,34968.9551820728,23961.3837535014,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
8591.0,35679.9767687434,24061.3717001056,FAAGSCC_13,tumor cells,Tumor
8639.0,35574.5086805556,22849.4565972222,FAAGSCC_13,tumor cells,Tumor
8669.0,35403.2465116279,23994.2502325581,FAAGSCC_13,Ki67+ tumor cells,Ki67+ tumor
8891.0,35574.947655398,23186.4623773173,FAAGSCC_13,tumor cells,Tumor
