CellID,X_centroid,Y_centroid,Sample,phenotype,FinalPhenotype
994.0,43828.9806034483,27274.8297413793,HNSCC_7,tumor cells,Tumor
1582.0,42679.5584725537,29398.38424821,HNSCC_7,tumor cells,Tumor
2766.0,43724.8614457831,29223.9834337349,HNSCC_7,IBA1+ tumor cells,IBA1+ tumor
4205.0,43716.6566666667,27783.98,HNSCC_7,Ki67+ tumor cells,Ki67+ tumor
4332.0,42107.4456824513,27849.3732590529,HNSCC_7,tumor cells,Tumor
4514.0,43733.1860036833,27831.7108655617,HNSCC_7,IBA1+ tumor cells,IBA1+ tumor
5479.0,43496.0055555556,27970.2240740741,HNSCC_7,Ki67+ tumor cells,Ki67+ tumor
8103.0,43579.5963855422,27205.7289156627,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
8216.0,43527.8486486487,27483.2621621622,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
8872.0,43693.6761229314,26056.2624113475,HNSCC_7,IBA1+ tumor cells,IBA1+ tumor
11600.0,43770.373280943,29000.6620825147,HNSCC_7,IBA1+ tumor cells,IBA1+ tumor
11605.0,43718.078817734,27519.6871921182,HNSCC_7,Ki67+ tumor cells,Ki67+ tumor
11906.0,41796.244966443,27686.7734899329,HNSCC_7,tumor cells,Tumor
12437.0,43799.9402515723,26635.6996855346,HNSCC_7,Ki67+ tumor cells,Ki67+ tumor
13456.0,41697.1024844721,27704.4953416149,HNSCC_7,tumor cells,Tumor
15404.0,42613.5136,27692.4416,HNSCC_7,Ki67+ tumor cells,Ki67+ tumor
16498.0,43413.2466793169,26809.5521821632,HNSCC_7,Ki67+ tumor cells,Ki67+ tumor
17093.0,43690.6310679612,27127.5533980583,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
17620.0,43166.988372093,28508.5,HNSCC_7,Ki67+ tumor cells,Ki67+ tumor
19120.0,43010.2315270936,29355.802955665,HNSCC_7,IBA1+ tumor cells,IBA1+ tumor
21211.0,43846.0352112676,26939.9366197183,HNSCC_7,NK,NK
22531.0,42525.7,27619.3214285714,HNSCC_7,tumor cells,Tumor
24463.0,43703.4829396325,28857.0026246719,HNSCC_7,tumor cells,Tumor
24696.0,43637.7015437393,27658.4905660377,HNSCC_7,tumor cells,Tumor
26875.0,41897.2107843137,27855.4901960784,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
26958.0,43420.6780821918,28713.2945205479,HNSCC_7,IBA1+ tumor cells,IBA1+ tumor
29735.0,41735.9327102804,27659.7962616822,HNSCC_7,tumor cells,Tumor
30435.0,43433.1440501044,28993.7202505219,HNSCC_7,tumor cells,Tumor
33861.0,43711.4697336562,27602.0823244552,HNSCC_7,Ki67+ tumor cells,Ki67+ tumor
35235.0,44141.8876033058,26193.7256198347,HNSCC_7,IBA1+ tumor cells,IBA1+ tumor
36122.0,41839.6529850746,27613.9589552239,HNSCC_7,Ki67+ tumor cells,Ki67+ tumor
36780.0,43143.4274611399,28443.6450777202,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
41672.0,43361.383161512,27790.1735395189,HNSCC_7,tumor cells,Tumor
41915.0,42646.7695238095,27714.5523809524,HNSCC_7,IBA1+ tumor cells,IBA1+ tumor
43284.0,43835.8589211618,27078.468879668,HNSCC_7,Ki67+ tumor cells,Ki67+ tumor
44491.0,43503.0,28022.1386666667,HNSCC_7,Ki67+ tumor cells,Ki67+ tumor
45100.0,43641.1187335092,29292.5461741425,HNSCC_7,tumor cells,Tumor
45431.0,43812.9129172714,28129.1930333817,HNSCC_7,tumor cells,Tumor
46330.0,43769.8380062305,28812.5576323988,HNSCC_7,tumor cells,Tumor
48114.0,43442.7634730539,27695.7754491018,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
49220.0,43703.71875,29276.7020833333,HNSCC_7,tumor cells,Tumor
49916.0,43419.3454231433,29295.2556131261,HNSCC_7,tumor cells,Tumor
50661.0,43647.802259887,27499.4952919021,HNSCC_7,Ki67+ tumor cells,Ki67+ tumor
51375.0,43033.6695957821,27865.69771529,HNSCC_7,tumor cells,Tumor
52207.0,43509.9046454768,28476.2640586797,HNSCC_7,tumor cells,Tumor
52413.0,43598.9874213836,28317.7327044025,HNSCC_7,tumor cells,Tumor
53015.0,43810.0520231214,26742.9826589595,HNSCC_7,IBA1+ tumor cells,IBA1+ tumor
55514.0,42506.4551724138,29048.4620689655,HNSCC_7,B cells,B cells
59302.0,41852.4383561644,27798.5547945205,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
59566.0,43381.4524180967,29295.5132605304,HNSCC_7,IBA1+ tumor cells,IBA1+ tumor
59759.0,42528.8358778626,28907.3015267176,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
59984.0,43679.9950331126,27571.4105960265,HNSCC_7,tumor cells,Tumor
60088.0,41698.2199170125,27878.0968188105,HNSCC_7,tumor cells,Tumor
60521.0,43826.2654320988,28438.4444444444,HNSCC_7,tumor cells,Tumor
61349.0,42564.7517857143,29374.4035714286,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
61640.0,43408.1105769231,28960.0192307692,HNSCC_7,tumor cells,Tumor
61942.0,43711.9841269841,28310.373015873,HNSCC_7,tumor cells,Tumor
62307.0,42661.9683544304,28335.3259493671,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
62473.0,43704.7328767123,28759.3904109589,HNSCC_7,IBA1+ tumor cells,IBA1+ tumor
62495.0,43713.1662269129,27629.4881266491,HNSCC_7,IBA1+ tumor cells,IBA1+ tumor
62583.0,43506.4432989691,27234.9922680412,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
64000.0,43777.8,29057.9195121951,HNSCC_7,tumor cells,Tumor
64408.0,43186.5595075239,27722.4295485636,HNSCC_7,tumor cells,Tumor
65575.0,43700.4537037037,28810.4537037037,HNSCC_7,IBA1+ tumor cells,IBA1+ tumor
65602.0,43419.4166666667,28695.9833333333,HNSCC_7,tumor cells,Tumor
68032.0,43613.0938337802,27568.1581769437,HNSCC_7,Ki67+ tumor cells,Ki67+ tumor
68215.0,43349.3399558499,28590.3664459161,HNSCC_7,tumor cells,Tumor
68229.0,43477.4464285714,28357.612244898,HNSCC_7,tumor cells,Tumor
68293.0,43621.8908296943,28655.3711790393,HNSCC_7,IBA1+ tumor cells,IBA1+ tumor
69391.0,43153.5444444445,28427.4305555556,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
70704.0,43850.4857881137,27167.2403100775,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
70788.0,43814.1328413284,28636.4612546125,HNSCC_7,tumor cells,Tumor
72694.0,43603.7615740741,26065.5023148148,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
73190.0,43667.98125,28878.325,HNSCC_7,IBA1+ tumor cells,IBA1+ tumor
74183.0,43568.2321899736,26072.6622691293,HNSCC_7,tumor cells,Tumor
76374.0,43509.6626506024,29325.0768072289,HNSCC_7,tumor cells,Tumor
76588.0,43175.3047945205,27850.9280821918,HNSCC_7,Ki67+ tumor cells,Ki67+ tumor
76943.0,43479.7512355848,28095.6820428336,HNSCC_7,tumor cells,Tumor
81591.0,41748.9870759289,27695.1389337641,HNSCC_7,tumor cells,Tumor
82087.0,43596.4838709677,26924.5483870968,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
