CellID,X_centroid,Y_centroid,Sample,phenotype,FinalPhenotype
21.0,10794.4360902256,18596.1428571429,F82P1,tumor cells,Tumor
116.0,11970.3291770574,19177.9102244389,F82P1,tumor cells,Tumor
157.0,9876.43764172336,17793.3605442177,F82P1,tumor cells,Tumor
160.0,12608.4028629857,16799.3537832311,F82P1,tumor cells,Tumor
163.0,10914.7292576419,18833.9934497817,F82P1,tumor cells,Tumor
251.0,12088.1633858268,19066.5157480315,F82P1,tumor cells,Tumor
295.0,11269.2945054945,18776.4593406593,F82P1,tumor cells,Tumor
406.0,12316.265503876,18759.9263565892,F82P1,tumor cells,Tumor
440.0,9818.08965517241,18402.1563218391,F82P1,Ki67+ tumor cells,Ki67+ tumor
481.0,11679.33984375,18924.43359375,F82P1,tumor cells,Tumor
489.0,11755.0519480519,18882.840445269,F82P1,tumor cells,Tumor
500.0,12406.0402414487,17351.7565392354,F82P1,tumor cells,Tumor
518.0,11463.5729927007,18939.4927007299,F82P1,tumor cells,Tumor
550.0,10229.6666666667,18344.4215053763,F82P1,tumor cells,Tumor
579.0,9902.17026378897,18472.3261390887,F82P1,tumor cells,Tumor
597.0,12240.4666666667,18876.3142857143,F82P1,tumor cells,Tumor
601.0,12038.7033898305,19143.7231638418,F82P1,tumor cells,Tumor
678.0,12178.0439121756,19133.9920159681,F82P1,tumor cells,Tumor
806.0,10896.1177944862,18974.6591478697,F82P1,tumor cells,Tumor
877.0,12603.8470319635,17339.8424657534,F82P1,tumor cells,Tumor
900.0,11922.8924485126,18230.6750572082,F82P1,tumor cells,Tumor
908.0,11728.5596330275,18913.4165137615,F82P1,tumor cells,Tumor
924.0,10530.9006802721,16867.3346938776,F82P1,tumor cells,Tumor
992.0,11890.4218455744,18949.8342749529,F82P1,tumor cells,Tumor
1028.0,11978.2399150743,18881.2632696391,F82P1,tumor cells,Tumor
1150.0,9813.99747474748,17125.4570707071,F82P1,tumor cells,Tumor
1262.0,10921.7832957111,19169.9435665914,F82P1,Ki67+ tumor cells,Ki67+ tumor
1293.0,12195.6863905325,16938.8205128205,F82P1,tumor cells,Tumor
1329.0,9999.00213675214,17918.4807692308,F82P1,tumor cells,Tumor
1440.0,12213.3930232558,19057.6395348837,F82P1,tumor cells,Tumor
1453.0,11293.3547717842,19225.4917012448,F82P1,Ki67+ tumor cells,Ki67+ tumor
1542.0,12352.582010582,19151.9417989418,F82P1,tumor cells,Tumor
1548.0,12477.6206896552,17174.5586206897,F82P1,Ki67+ tumor cells,Ki67+ tumor
1645.0,12588.9044289044,19065.9393939394,F82P1,tumor cells,Tumor
1651.0,12070.3789731051,19242.3276283619,F82P1,tumor cells,Tumor
1693.0,12050.0426716141,18258.2337662338,F82P1,tumor cells,Tumor
