CellID,X_centroid,Y_centroid,Sample,phenotype,FinalPhenotype
78.0,13134.249551167,11393.4631956912,AGSCC_4,tumor cells,Tumor
81.0,11349.9420289855,11374.0455486542,AGSCC_4,tumor cells,Tumor
86.0,13242.1355421687,11459.4111445783,AGSCC_4,tumor cells,Tumor
92.0,13061.34375,10960.37890625,AGSCC_4,tumor cells,Tumor
137.0,11672.562642369,12351.2369020501,AGSCC_4,tumor cells,Tumor
181.0,11351.808681672,12331.3569131833,AGSCC_4,tumor cells,Tumor
193.0,13003.3455377574,11465.9748283753,AGSCC_4,tumor cells,Tumor
194.0,11917.6871035941,11387.9619450317,AGSCC_4,tumor cells,Tumor
199.0,11356.0498154982,12286.0221402214,AGSCC_4,dendritic cells,Dendritic cells
213.0,12836.2935779817,11337.504587156,AGSCC_4,tumor cells,Tumor
281.0,11434.4050104384,11495.4509394572,AGSCC_4,tumor cells,Tumor
311.0,11761.5662650602,11683.286746988,AGSCC_4,tumor cells,Tumor
314.0,11038.7943615257,11703.4825870647,AGSCC_4,tumor cells,Tumor
335.0,12061.6137931034,12132.8183908046,AGSCC_4,tumor cells,Tumor
385.0,12736.4306722689,11434.9915966387,AGSCC_4,tumor cells,Tumor
423.0,11587.3134920635,12040.7162698413,AGSCC_4,tumor cells,Tumor
426.0,11481.7477477477,12142.0840840841,AGSCC_4,tumor cells,Tumor
447.0,11031.0191256831,12421.5737704918,AGSCC_4,tumor cells,Tumor
464.0,11491.2327718224,11803.3506891271,AGSCC_4,tumor cells,Tumor
479.0,11492.2595155709,12398.5328719723,AGSCC_4,tumor cells,Tumor
483.0,11869.9731182796,12373.770609319,AGSCC_4,tumor cells,Tumor
496.0,11339.7757166948,12005.9561551433,AGSCC_4,CD4+ T cells,CD4+ T cells
506.0,13130.7436823105,11324.9909747292,AGSCC_4,tumor cells,Tumor
531.0,13309.7392473118,11173.7029569892,AGSCC_4,tumor cells,Tumor
551.0,11019.7784431138,12046.3872255489,AGSCC_4,tumor cells,Tumor
600.0,11027.2674418605,11250.3069767442,AGSCC_4,tumor cells,Tumor
632.0,11482.6179039301,12059.056768559,AGSCC_4,tumor cells,Tumor
676.0,10989.5008183306,11162.2995090016,AGSCC_4,tumor cells,Tumor
701.0,12140.2006079027,12127.6930091185,AGSCC_4,effector CD8+ T cells,Effector CD8+ T cells
790.0,11072.9507042254,12297.8403755869,AGSCC_4,tumor cells,Tumor
