CellID,X_centroid,Y_centroid,Sample,phenotype,FinalPhenotype
347.0,30886.5490196078,17922.6535947712,F6P1_b1,Ki67+ tumor cells,Ki67+ tumor
369.0,30944.5674091442,17882.0011723329,F6P1_b1,Ki67+ tumor cells,Ki67+ tumor
607.0,30331.7658157603,18344.5205327414,F6P1_b1,tumor cells,Tumor
668.0,30621.9818913481,18192.3923541248,F6P1_b1,tumor cells,Tumor
780.0,33111.0848739496,18393.1957983193,F6P1_b1,tumor cells,Tumor
923.0,30846.5778985507,17725.9565217391,F6P1_b1,Ki67+ tumor cells,Ki67+ tumor
951.0,30734.3011204482,18369.8095238095,F6P1_b1,tumor cells,Tumor
955.0,30880.4634146341,17744.200750469,F6P1_b1,tumor cells,Tumor
1032.0,30608.4012944984,17252.0906148867,F6P1_b1,tumor cells,Tumor
1235.0,30682.6141953619,17683.2747716093,F6P1_b1,Ki67+ tumor cells,Ki67+ tumor
1356.0,31350.4911323329,17448.3683492497,F6P1_b1,Ki67+ tumor cells,Ki67+ tumor
1403.0,31156.373433584,18184.4486215539,F6P1_b1,tumor cells,Tumor
1492.0,30383.9783163265,18365.7665816327,F6P1_b1,tumor cells,Tumor
1582.0,31031.426742532,17946.1820768137,F6P1_b1,Ki67+ tumor cells,Ki67+ tumor
1665.0,30732.9133627019,17288.4684287812,F6P1_b1,tumor cells,Tumor
1739.0,30599.1767912773,17891.4797507788,F6P1_b1,Ki67+ tumor cells,Ki67+ tumor
1921.0,31054.2928571429,17855.9946428571,F6P1_b1,tumor cells,Tumor
1956.0,31154.2104377104,18151.9427609428,F6P1_b1,Ki67+ tumor cells,Ki67+ tumor
2112.0,30729.4821428571,18142.765625,F6P1_b1,tumor cells,Tumor
2267.0,31062.4840182648,18380.9543378995,F6P1_b1,tumor cells,Tumor
2274.0,30711.9081803005,18107.2704507513,F6P1_b1,Ki67+ tumor cells,Ki67+ tumor
2383.0,30229.0537815126,17276.3697478992,F6P1_b1,Ki67+ tumor cells,Ki67+ tumor
2481.0,30741.8899721448,17697.582172702,F6P1_b1,tumor cells,Tumor
2512.0,31249.6532258065,18453.9798387097,F6P1_b1,Ki67+ tumor cells,Ki67+ tumor
