CellID,X_centroid,Y_centroid,Sample,phenotype,FinalPhenotype
781.0,49681.8475991649,27890.0417536534,HNSCC_7,endothelial cells,Endothelial
1008.0,49551.4262295082,27775.62529274,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
1647.0,49427.044386423,28170.1540469974,HNSCC_7,endothelial cells,Endothelial
2336.0,49212.3969631236,28196.8698481562,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
2774.0,49084.677184466,28117.6383495146,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
2799.0,49239.8654173765,28215.1192504259,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
3592.0,50043.8067226891,27913.1983193277,HNSCC_7,endothelial cells,Endothelial
3609.0,49328.0706806283,28163.0314136126,HNSCC_7,stromal cells,Stromal
3982.0,49365.8109589041,28086.0493150685,HNSCC_7,M2 macrophages,M2 macrophages
5031.0,49447.2988505747,28007.3754789272,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
5219.0,49471.0301810865,28935.4748490946,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
5894.0,49282.9444444444,28180.2901234568,HNSCC_7,endothelial cells,Endothelial
6541.0,49492.1166666667,27784.1833333333,HNSCC_7,M2 macrophages,M2 macrophages
6568.0,49912.6519607843,28186.0637254902,HNSCC_7,M1/M0 macrophages,M1/M0 macrophages
6835.0,49910.7556935818,28497.33126294,HNSCC_7,M2 macrophages,M2 macrophages
7107.0,49529.7203579418,27702.2371364653,HNSCC_7,B cells,B cells
7129.0,49035.6343906511,28086.3739565943,HNSCC_7,B cells,B cells
7163.0,49759.1581769437,28161.3887399464,HNSCC_7,M2 macrophages,M2 macrophages
7447.0,49597.7601957586,29318.7292006525,HNSCC_7,M2 macrophages,M2 macrophages
7556.0,49916.2268292683,27785.9195121951,HNSCC_7,stromal cells,Stromal
7599.0,49041.3017902813,28061.6010230179,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
7662.0,48955.0168067227,28052.0112044818,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
8264.0,49506.4339622641,28087.4501347709,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
8573.0,49537.858974359,28149.9717948718,HNSCC_7,endothelial cells,Endothelial
8595.0,49851.9021352313,28341.0320284698,HNSCC_7,M2 macrophages,M2 macrophages
8603.0,49498.5691056911,28043.5365853659,HNSCC_7,endothelial cells,Endothelial
9064.0,49855.7445652174,29057.0951086956,HNSCC_7,endothelial cells,Endothelial
11031.0,48884.0026455026,28172.1481481481,HNSCC_7,endothelial cells,Endothelial
11216.0,50007.133126935,28061.7925696594,HNSCC_7,memory CD4+ T cells,Regulatory T cells
11929.0,48925.5081206496,28177.3294663573,HNSCC_7,endothelial cells,Endothelial
12293.0,49574.6241721854,29232.6870860927,HNSCC_7,M2 macrophages,M2 macrophages
12690.0,49721.4228971963,27623.3271028037,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
13925.0,49667.54,27909.46,HNSCC_7,M2 macrophages,M2 macrophages
14423.0,49949.0162412993,28013.9559164733,HNSCC_7,neutrophils,Neutrophils
14543.0,49144.265625,28097.503125,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
14706.0,49017.5927977839,28111.1606648199,HNSCC_7,endothelial cells,Endothelial
15777.0,49577.193877551,28101.5510204082,HNSCC_7,memory CD4+ T cells,Regulatory T cells
15998.0,49503.6023391813,28170.7719298246,HNSCC_7,endothelial cells,Endothelial
16135.0,49046.6698113208,28112.5245283019,HNSCC_7,B cells,B cells
16453.0,49315.7780269058,28196.7556053812,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
16602.0,49442.2705479452,28882.7808219178,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
16931.0,49415.8777429467,28135.2570532915,HNSCC_7,endothelial cells,Endothelial
18848.0,49853.73125,27976.340625,HNSCC_7,endothelial cells,Endothelial
19398.0,48980.9136490251,28054.2479108635,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
20590.0,49227.9739413681,28022.0781758958,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
20723.0,49913.2412935323,27606.8507462687,HNSCC_7,B cells,B cells
22230.0,49561.727482679,29435.5357967667,HNSCC_7,M2 macrophages,M2 macrophages
22588.0,49953.5463576159,28249.4834437086,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
22657.0,48785.9342857143,28136.1485714286,HNSCC_7,endothelial cells,Endothelial
23403.0,49107.4231738035,28167.6624685138,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
24734.0,49732.418128655,28070.634502924,HNSCC_7,stromal cells,Stromal
25300.0,49918.743902439,28330.1432926829,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
25443.0,49412.670846395,27962.1065830721,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
26979.0,49106.463840399,28145.1072319202,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
27471.0,49582.4813186813,27486.8043956044,HNSCC_7,B cells,B cells
27524.0,49227.7424242424,28129.7606060606,HNSCC_7,memory CD4+ T cells,Regulatory T cells
29500.0,49549.4060150376,27389.8471177945,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
30325.0,49814.3069053708,27870.9820971867,HNSCC_7,endothelial cells,Endothelial
30371.0,49205.7534626039,28137.8559556787,HNSCC_7,M2 macrophages,M2 macrophages
31460.0,49196.3306878307,28117.4788359788,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
31637.0,49943.2191358025,28330.9228395062,HNSCC_7,M2 macrophages,M2 macrophages
31679.0,49385.4454277286,28013.1828908555,HNSCC_7,memory CD4+ T cells,Regulatory T cells
32759.0,49480.5612903226,27771.264516129,HNSCC_7,B cells,B cells
33948.0,48793.7824933687,27966.1432360743,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
34419.0,49678.7281105991,27767.3778801843,HNSCC_7,B cells,B cells
34535.0,49555.4623655914,28837.3091397849,HNSCC_7,M2 macrophages,M2 macrophages
34697.0,49852.2171253823,27798.0733944954,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
34796.0,49211.0147368421,28266.2652631579,HNSCC_7,memory CD4+ T cells,Regulatory T cells
36047.0,49561.6898876405,27915.7258426966,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
37090.0,49634.2166666667,28107.8611111111,HNSCC_7,endothelial cells,Endothelial
37740.0,49348.4564643799,28003.6437994723,HNSCC_7,B cells,B cells
39464.0,49531.5042016807,27630.9558823529,HNSCC_7,memory CD4+ T cells,Regulatory T cells
40585.0,49731.0714285714,27973.2694805195,HNSCC_7,M2 macrophages,M2 macrophages
40657.0,49579.856,27655.1706666667,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
41719.0,49668.7978723404,27955.9468085106,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
42089.0,49425.2,27302.5532467532,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
42491.0,49135.5062972292,28231.0453400504,HNSCC_7,CD4+ T cells,CD4+ T cells
42979.0,49594.7916666667,27384.0390625,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
43192.0,49129.119266055,28199.6743119266,HNSCC_7,CD4+ T cells,CD4+ T cells
44096.0,49613.9017857143,28209.8035714286,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
44780.0,48899.0965147453,28221.235924933,HNSCC_7,B cells,B cells
44829.0,49593.2874692875,27985.0712530713,HNSCC_7,endothelial cells,Endothelial
45251.0,49404.5644329897,27341.7293814433,HNSCC_7,M1/M0 macrophages,M1/M0 macrophages
46019.0,49543.405,27321.9525,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
48074.0,49536.4069478908,27980.6153846154,HNSCC_7,B cells,B cells
48276.0,48804.9736147757,28061.5672823219,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
48826.0,49335.4832713755,27697.936802974,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
49431.0,49540.5794768612,27664.1086519115,HNSCC_7,stromal cells,Stromal
50413.0,49826.3117870722,27979.3117870722,HNSCC_7,endothelial cells,Endothelial
51586.0,49554.7692307692,27412.3626373626,HNSCC_7,memory CD4+ T cells,Regulatory T cells
53347.0,49699.085443038,28577.7974683544,HNSCC_7,M2 macrophages,M2 macrophages
53433.0,49603.073313783,28049.6275659824,HNSCC_7,M1/M0 macrophages,M1/M0 macrophages
53544.0,48976.9263456091,28156.6458923513,HNSCC_7,endothelial cells,Endothelial
53957.0,49622.3766666667,27747.9,HNSCC_7,B cells,B cells
54766.0,49630.3276353276,28078.2051282051,HNSCC_7,endothelial cells,Endothelial
55013.0,49273.1452702703,27646.9324324324,HNSCC_7,M2 macrophages,M2 macrophages
55579.0,48804.0969581749,28082.1064638783,HNSCC_7,B cells,B cells
56189.0,49777.5264623955,28317.1142061281,HNSCC_7,M2 macrophages,M2 macrophages
58154.0,49599.3403141361,27762.7984293194,HNSCC_7,B cells,B cells
59051.0,49702.2354948805,27836.409556314,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
60074.0,49987.7874186551,27657.3123644252,HNSCC_7,memory CD4+ T cells,Regulatory T cells
60824.0,49885.3757961783,29041.8121019108,HNSCC_7,endothelial cells,Endothelial
61224.0,49384.7397260274,27430.2602739726,HNSCC_7,M2 macrophages,M2 macrophages
61713.0,49618.175257732,27536.1108247423,HNSCC_7,endothelial cells,Endothelial
61805.0,49653.9027027027,28091.8756756757,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
63761.0,49866.6265356265,28058.4938574939,HNSCC_7,endothelial cells,Endothelial
63865.0,49499.0311614731,27368.3314447592,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
64181.0,49037.5324232082,27601.6177474403,HNSCC_7,endothelial cells,Endothelial
64211.0,49529.2067183463,28020.2971576227,HNSCC_7,M2 macrophages,M2 macrophages
64463.0,48853.1652173913,28093.4753623188,HNSCC_7,M2 macrophages,M2 macrophages
65208.0,49610.4450704225,27326.9774647887,HNSCC_7,B cells,B cells
66011.0,49741.3429602888,27784.2166064982,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
67377.0,49761.2965879265,28008.2729658793,HNSCC_7,endothelial cells,Endothelial
67919.0,48838.83847981,28155.5154394299,HNSCC_7,regulatory T cells,Regulatory T cells
68231.0,49065.8452611219,28160.580270793,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
69459.0,49327.4003795066,27996.834914611,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
70216.0,49647.3047337278,28054.5177514793,HNSCC_7,endothelial cells,Endothelial
70366.0,50063.1875,29123.1732954545,HNSCC_7,M1/M0 macrophages,M1/M0 macrophages
71396.0,49413.5295566502,28046.0049261084,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
71790.0,49516.4267912773,27869.4143302181,HNSCC_7,B cells,B cells
73098.0,49354.9680851064,28159.3058510638,HNSCC_7,memory CD4+ T cells,Regulatory T cells
73832.0,49959.6367816092,27618.1586206897,HNSCC_7,B cells,B cells
74798.0,49335.6287703016,27607.494199536,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
75435.0,49517.8888888889,28104.3918128655,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
76284.0,49309.0894495413,28051.4174311927,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
76411.0,49441.9945799458,28076.6124661247,HNSCC_7,endothelial cells,Endothelial
76885.0,49344.915625,28327.825,HNSCC_7,NK,NK
77102.0,49500.7727272727,27888.4848484848,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
77699.0,49926.4872611465,28157.8248407643,HNSCC_7,M1/M0 macrophages,M1/M0 macrophages
78607.0,49774.4349112426,27678.2337278106,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
79644.0,48922.587020649,28206.4454277286,HNSCC_7,M2 macrophages,M2 macrophages
80344.0,49512.9333333333,28206.624,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
80403.0,49473.4622356495,27972.163141994,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
82998.0,49565.9066666667,28391.8066666667,HNSCC_7,M2 macrophages,M2 macrophages
84311.0,49988.1856763926,28218.9655172414,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
86248.0,49978.7477744807,27966.5430267062,HNSCC_7,M2 macrophages,M2 macrophages
86418.0,49325.8391167192,28061.6498422713,HNSCC_7,endothelial cells,Endothelial
87785.0,49607.9485714286,27946.8057142857,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
87802.0,49861.6793349169,27627.3990498812,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
88259.0,49520.1621621622,27615.7267267267,HNSCC_7,B cells,B cells
89117.0,49483.5824175824,27578.8104395604,HNSCC_7,M2 macrophages,M2 macrophages
90054.0,49614.8353221957,27421.6801909308,HNSCC_7,B cells,B cells
90366.0,50055.9235127479,27777.5354107649,HNSCC_7,endothelial cells,Endothelial
92177.0,49767.0890052356,28026.4267015707,HNSCC_7,stromal cells,Stromal
93227.0,48884.8536585366,28275.6902439024,HNSCC_7,M2 macrophages,M2 macrophages
93334.0,49927.3527131783,28774.2325581395,HNSCC_7,M2 macrophages,M2 macrophages
93353.0,49966.5384615385,28129.8076923077,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
93757.0,49732.283625731,28092.1461988304,HNSCC_7,endothelial cells,Endothelial
93976.0,49711.2995283019,27957.5424528302,HNSCC_7,endothelial cells,Endothelial
94368.0,49474.8583333333,28095.1222222222,HNSCC_7,M2 macrophages,M2 macrophages
94617.0,49649.4570552147,27916.7515337423,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
95534.0,49189.8593155894,28207.9695817491,HNSCC_7,B cells,B cells
95588.0,49940.1225071225,28725.5527065527,HNSCC_7,stromal cells,Stromal
95991.0,49962.9150485437,27797.5315533981,HNSCC_7,CD4+ T cells,CD4+ T cells
96335.0,49195.8564189189,28296.8868243243,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
96579.0,49678.3941747573,28979.9805825243,HNSCC_7,stromal cells,Stromal
96688.0,49575.1875,27622.978515625,HNSCC_7,endothelial cells,Endothelial
98215.0,49667.8697674419,27840.5162790698,HNSCC_7,endothelial cells,Endothelial
98673.0,49198.2586206897,28055.7684729064,HNSCC_7,endothelial cells,Endothelial
98812.0,49605.0341880342,28174.8547008547,HNSCC_7,endothelial cells,Endothelial
100645.0,49282.3487394958,28369.6008403361,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
100683.0,49613.0167464115,27305.3827751196,HNSCC_7,B cells,B cells
101512.0,49172.3756613757,28237.9947089947,HNSCC_7,NK,NK
101890.0,48860.7044334975,28182.8522167488,HNSCC_7,regulatory T cells,Regulatory T cells
102830.0,49351.8882466281,28129.3892100193,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
102873.0,49429.5372670807,28062.9813664596,HNSCC_7,endothelial cells,Endothelial
103507.0,49849.8086253369,27698.167115903,HNSCC_7,stromal cells,Stromal
104234.0,49420.6272401434,27326.3584229391,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
104604.0,49178.7211055276,28180.6407035176,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
105283.0,49498.1923076923,28007.4230769231,HNSCC_7,endothelial cells,Endothelial
105691.0,49571.5826923077,27717.3807692308,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
106948.0,49260.131498471,27693.9388379205,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
108395.0,49687.6529411765,28009.5882352941,HNSCC_7,endothelial cells,Endothelial
108905.0,49363.6920821114,27640.1143695015,HNSCC_7,M2 macrophages,M2 macrophages
110101.0,48895.2912371134,28200.8221649485,HNSCC_7,endothelial cells,Endothelial
110958.0,49853.8756218905,27749.3358208955,HNSCC_7,B cells,B cells
111873.0,49311.0692307692,28175.6846153846,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
111947.0,49211.0769230769,28101.8406593407,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
112083.0,49566.7668393782,29195.7512953368,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
113168.0,49342.025210084,28182.1764705882,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
114145.0,49515.855907781,28186.7031700288,HNSCC_7,endothelial cells,Endothelial
115666.0,49664.4783653846,27722.8004807692,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
115980.0,49768.439862543,29109.5567010309,HNSCC_7,endothelial cells,Endothelial
116193.0,49634.7987616099,27456.3034055728,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
116828.0,49834.8248587571,28299.0706214689,HNSCC_7,M2 macrophages,M2 macrophages
118098.0,49621.3629441624,27986.8426395939,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
119076.0,49478.671957672,27308.4126984127,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
121830.0,49182.4472222222,28100.0277777778,HNSCC_7,NK,NK
122144.0,49661.3189655172,28002.3275862069,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
123226.0,49097.9085365854,27604.5853658537,HNSCC_7,M2 macrophages,M2 macrophages
124853.0,49926.9070351759,27726.0075376884,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
125312.0,49723.8,28043.5298245614,HNSCC_7,M2 macrophages,M2 macrophages
126183.0,49581.1702702703,27675.8405405405,HNSCC_7,M2 macrophages,M2 macrophages
129063.0,49017.4896755162,27588.790560472,HNSCC_7,M1/M0 macrophages,M1/M0 macrophages
129521.0,49790.3103448276,28029.5494252874,HNSCC_7,endothelial cells,Endothelial
129563.0,49542.4257425743,28105.2178217822,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
129780.0,49313.9487951807,28104.9728915663,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
130715.0,49495.0344827586,27693.8379310345,HNSCC_7,memory CD8+ T cells,Effector CD8+ T cells
130892.0,49310.4945355191,27684.5464480874,HNSCC_7,effector CD8+ T cells,Effector CD8+ T cells
132825.0,48867.3885480573,28498.3517382413,HNSCC_7,stromal cells,Stromal
