CellID,X_centroid,Y_centroid,Sample,phenotype,FinalPhenotype
235.0,6477.71656686627,19618.3992015968,AGSCC_3,memory CD8+ T cells,Effector CD8+ T cells
1494.0,6947.52718286656,18161.0527182867,AGSCC_3,memory CD8+ T cells,Effector CD8+ T cells
1936.0,6497.78863636364,19473.35,AGSCC_3,memory CD8+ T cells,Effector CD8+ T cells
2808.0,6589.68941979522,19583.7133105802,AGSCC_3,memory CD8+ T cells,Effector CD8+ T cells
2997.0,6868.89503816794,18041.8435114504,AGSCC_3,M2 macrophages,M2 macrophages
3162.0,6777.25789473684,19635.1921052632,AGSCC_3,memory CD4+ T cells,Regulatory T cells
3617.0,6554.61969439728,18078.2478777589,AGSCC_3,Ki67+ tumor cells,Ki67+ tumor
4862.0,6837.83132530121,18685.9445783133,AGSCC_3,Ki67+ tumor cells,Ki67+ tumor
5392.0,6790.03313253012,18898.2861445783,AGSCC_3,stromal cells,Stromal
6353.0,7274.41403508772,18633.7105263158,AGSCC_3,M2 macrophages,M2 macrophages
7263.0,7169.51288056206,18631.337236534,AGSCC_3,CD4+ T cells,CD4+ T cells
8601.0,6154.47682119205,18775.8476821192,AGSCC_3,Ki67+ tumor cells,Ki67+ tumor
9874.0,6921.53827751196,17956.2822966507,AGSCC_3,M2 macrophages,M2 macrophages
12180.0,7013.91504854369,19103.7572815534,AGSCC_3,memory CD4+ T cells,Regulatory T cells
12743.0,6905.40909090909,18126.1746411483,AGSCC_3,M2 macrophages,M2 macrophages
13433.0,6058.40715883669,18804.9127516779,AGSCC_3,Ki67+ tumor cells,Ki67+ tumor
14488.0,6628.30042016807,18294.7058823529,AGSCC_3,Ki67+ tumor cells,Ki67+ tumor
14653.0,7138.93264248705,18746.6761658031,AGSCC_3,Ki67+ tumor cells,Ki67+ tumor
14993.0,6376.44,19705.9342857143,AGSCC_3,memory CD8+ T cells,Effector CD8+ T cells
15686.0,7038.5640569395,18116.0818505338,AGSCC_3,M2 macrophages,M2 macrophages
16200.0,6779.62402088773,18065.1409921671,AGSCC_3,stromal cells,Stromal
16304.0,6295.88693467337,19854.5100502513,AGSCC_3,memory CD4+ T cells,Regulatory T cells
16389.0,6946.85405405405,17983.9675675676,AGSCC_3,M2 macrophages,M2 macrophages
17355.0,6859.7,18920.4277777778,AGSCC_3,memory CD4+ T cells,Regulatory T cells
18519.0,6971.57517899761,18155.3412887828,AGSCC_3,M2 macrophages,M2 macrophages
20750.0,6266.40650406504,19798.9451219512,AGSCC_3,memory CD8+ T cells,Effector CD8+ T cells
22171.0,7453.88075880759,18157.4119241192,AGSCC_3,memory CD8+ T cells,Effector CD8+ T cells
22218.0,6837.49656750572,19572.9176201373,AGSCC_3,memory CD4+ T cells,Regulatory T cells
22525.0,6863.19746835443,18715.2936708861,AGSCC_3,Ki67+ tumor cells,Ki67+ tumor
24284.0,6424.47682119205,19376.1158940397,AGSCC_3,B cells,B cells
24298.0,6502.40155440415,19854.4481865285,AGSCC_3,memory CD8+ T cells,Effector CD8+ T cells
25020.0,6327.48199445983,19467.7728531856,AGSCC_3,memory CD4+ T cells,Regulatory T cells
25401.0,6867.83553597651,18674.4199706314,AGSCC_3,Ki67+ tumor cells,Ki67+ tumor
25763.0,6766.92493946731,19495.9128329298,AGSCC_3,memory CD8+ T cells,Effector CD8+ T cells
25926.0,6972.07382550336,18316.1073825503,AGSCC_3,memory CD8+ T cells,Effector CD8+ T cells
26468.0,7075.96569920844,19070.9525065963,AGSCC_3,dendritic cells,Dendritic cells
26858.0,6759.70535714286,18158.6592261905,AGSCC_3,endothelial cells,Endothelial
29526.0,6758.89410187668,18330.4892761394,AGSCC_3,Ki67+ tumor cells,Ki67+ tumor
31581.0,6989.52365930599,19902.9400630915,AGSCC_3,memory CD4+ T cells,Regulatory T cells
32378.0,7052.06934306569,18935.7627737226,AGSCC_3,dendritic cells,Dendritic cells
34572.0,6318.04834605598,19440.4580152672,AGSCC_3,memory CD8+ T cells,Effector CD8+ T cells
35372.0,6449.24893617021,19557.2787234043,AGSCC_3,memory CD4+ T cells,Regulatory T cells
35539.0,7048.89024390244,18340.0955284553,AGSCC_3,memory CD4+ T cells,Regulatory T cells
38120.0,6308.74603174603,19372.9659863946,AGSCC_3,memory CD4+ T cells,Regulatory T cells
38543.0,7126.66382978723,17975.9787234043,AGSCC_3,NK,NK
39609.0,6879.76025236593,18863.6151419558,AGSCC_3,Ki67+ tumor cells,Ki67+ tumor
39754.0,7128.80066445183,18260.426910299,AGSCC_3,M2 macrophages,M2 macrophages
40557.0,6929.88912133891,18247.7468619247,AGSCC_3,M1/M0 macrophages,M1/M0 macrophages
40876.0,6881.31525423729,19416.3694915254,AGSCC_3,stromal cells,Stromal
41337.0,6019.7875751503,18841.0921843687,AGSCC_3,M2 macrophages,M2 macrophages
42717.0,6437.11922141119,19452.7761557178,AGSCC_3,memory CD8+ T cells,Effector CD8+ T cells
42792.0,7405.91086350975,18113.1894150418,AGSCC_3,memory CD8+ T cells,Effector CD8+ T cells
42963.0,6534.76237623762,19674.9372937294,AGSCC_3,memory CD4+ T cells,Regulatory T cells
43043.0,6350.53116531165,19722.1707317073,AGSCC_3,memory CD8+ T cells,Effector CD8+ T cells
43248.0,6804.82894736842,19706.1157894737,AGSCC_3,B cells,B cells
43307.0,7450.64690026954,18441.8436657682,AGSCC_3,memory CD4+ T cells,Regulatory T cells
43425.0,6439.78832116788,19868.0048661801,AGSCC_3,stromal cells,Stromal
44212.0,6830.33856502242,18659.9730941704,AGSCC_3,Ki67+ tumor cells,Ki67+ tumor
45121.0,6865.0,19605.1548974943,AGSCC_3,B cells,B cells
45800.0,7342.27659574468,18543.1762917933,AGSCC_3,M2 macrophages,M2 macrophages
45805.0,6631.09169550173,18601.3321799308,AGSCC_3,Ki67+ tumor cells,Ki67+ tumor
45851.0,6527.2,19597.3831325301,AGSCC_3,B cells,B cells
46670.0,6549.60714285714,19506.8,AGSCC_3,memory CD8+ T cells,Effector CD8+ T cells
47431.0,7462.66767371601,18009.1873111782,AGSCC_3,memory CD8+ T cells,Effector CD8+ T cells
49313.0,6900.25058548009,18676.6065573771,AGSCC_3,Ki67+ tumor cells,Ki67+ tumor
49821.0,6837.91370558376,18138.1319796954,AGSCC_3,regulatory T cells,Regulatory T cells
51902.0,6907.46355685131,19427.1720116618,AGSCC_3,memory CD8+ T cells,Effector CD8+ T cells
52289.0,6518.00290697674,19539.8546511628,AGSCC_3,memory CD8+ T cells,Effector CD8+ T cells
53215.0,6485.34128878282,19657.7422434368,AGSCC_3,dendritic cells,Dendritic cells
53628.0,6530.00589970502,19871.3923303835,AGSCC_3,memory CD4+ T cells,Regulatory T cells
53838.0,6253.15227272727,19537.2159090909,AGSCC_3,memory CD4+ T cells,Regulatory T cells
54021.0,6851.19851116625,18031.5682382134,AGSCC_3,M2 macrophages,M2 macrophages
54255.0,7070.42283298097,18148.6871035941,AGSCC_3,M2 macrophages,M2 macrophages
54315.0,7320.44927536232,18673.6956521739,AGSCC_3,tumor cells,Tumor
54455.0,6695.45960502693,18709.3698384201,AGSCC_3,Ki67+ tumor cells,Ki67+ tumor
54456.0,6683.65724381626,18181.1696113074,AGSCC_3,M2 macrophages,M2 macrophages
